date,equity
2022-05-24,1000000.0
2022-05-25,1000000.0
2022-05-26,1000000.0
2022-05-27,1000000.0
2022-05-31,1000000.0
2022-06-01,1000000.0
2022-06-02,1000000.0
2022-06-03,1000000.0
2022-06-06,1000000.0
2022-06-07,1000000.0
2022-06-08,1000000.0
2022-06-09,1000000.0
2022-06-10,1000000.0
2022-06-13,1000000.0
2022-06-14,1000000.0
2022-06-15,1000000.0
2022-06-16,1000000.0
2022-06-17,1000000.0
2022-06-21,1000000.0
2022-06-22,1000000.0
2022-06-23,1000000.0
2022-06-24,1000000.0
2022-06-27,1000000.0
2022-06-28,1000000.0
2022-06-29,1000000.0
2022-06-30,1000000.0
2022-07-01,1000000.0
2022-07-05,1000000.0
2022-07-06,1000000.0
2022-07-07,1000000.0
2022-07-08,1000000.0
2022-07-11,1000000.0
2022-07-12,1000000.0
2022-07-13,1000000.0
2022-07-14,1000000.0
2022-07-15,1000000.0
2022-07-18,1000000.0
2022-07-19,1000000.0
2022-07-20,1000000.0
2022-07-21,1000000.0
2022-07-22,1000000.0
2022-07-25,1000000.0
2022-07-26,1000000.0
2022-07-27,1000000.0
2022-07-28,1000000.0
2022-07-29,1000000.0
2022-08-01,1000000.0
2022-08-02,1000000.0
2022-08-03,1000000.0
2022-08-04,1000000.0
2022-08-05,1000000.0
2022-08-08,1000000.0
2022-08-09,1000000.0
2022-08-10,1000000.0
2022-08-11,1000000.0
2022-08-12,1000000.0
2022-08-15,1000000.0
2022-08-16,1000000.0
2022-08-17,1000000.0
2022-08-18,1000000.0
2022-08-19,1000000.0
2022-08-22,1000000.0
2022-08-23,1000000.0
2022-08-24,1000000.0
2022-08-25,1000000.0
2022-08-26,1000000.0
2022-08-29,1000000.0
2022-08-30,1000000.0
2022-08-31,1000000.0
2022-09-01,1000000.0
2022-09-02,1000000.0
2022-09-06,1000000.0
2022-09-07,1000000.0
2022-09-08,1000000.0
2022-09-09,1000000.0
2022-09-12,1000000.0
2022-09-13,1000000.0
2022-09-14,1000000.0
2022-09-15,1000000.0
2022-09-16,1000000.0
2022-09-19,1000000.0
2022-09-20,1000000.0
2022-09-21,1000000.0
2022-09-22,1000000.0
2022-09-23,1000000.0
2022-09-26,1000000.0
2022-09-27,1000000.0
2022-09-28,1000000.0
2022-09-29,1000000.0
2022-09-30,1000000.0
2022-10-03,1000000.0
2022-10-04,1000000.0
2022-10-05,1000000.0
2022-10-06,1000000.0
2022-10-07,1000000.0
2022-10-10,1000000.0
2022-10-11,1000000.0
2022-10-12,1000000.0
2022-10-13,1000000.0
2022-10-14,1000000.0
2022-10-17,1000000.0
2022-10-18,1000000.0
2022-10-19,1000000.0
2022-10-20,1000000.0
2022-10-21,1000000.0
2022-10-24,1000000.0
2022-10-25,1000000.0
2022-10-26,1000000.0
2022-10-27,1000000.0
2022-10-28,1000000.0
2022-10-31,1000000.0
2022-11-01,1000000.0
2022-11-02,1000000.0
2022-11-03,1000000.0
2022-11-04,1000000.0
2022-11-07,1000000.0
2022-11-08,1000000.0
2022-11-09,1000000.0
2022-11-10,1000000.0
2022-11-11,1000000.0
2022-11-14,1000000.0
2022-11-15,1000000.0
2022-11-16,1000000.0
2022-11-17,1000000.0
2022-11-18,1000000.0
2022-11-21,1000000.0
2022-11-22,1000000.0
2022-11-23,1000000.0
2022-11-25,1000000.0
2022-11-28,1000000.0
2022-11-29,1000000.0
2022-11-30,1000000.0
2022-12-01,1000000.0
2022-12-02,1000000.0
2022-12-05,1000000.0
2022-12-06,1000000.0
2022-12-07,1000000.0
2022-12-08,1000000.0
2022-12-09,1000000.0
2022-12-12,1000000.0
2022-12-13,1000000.0
2022-12-14,1000000.0
2022-12-15,1000000.0
2022-12-16,1000000.0
2022-12-19,1000000.0
2022-12-20,1000000.0
2022-12-21,1000000.0
2022-12-22,1000000.0
2022-12-23,1000000.0
2022-12-27,1000000.0
2022-12-28,1000000.0
2022-12-29,1000000.0
2022-12-30,1000000.0
2023-01-03,1000000.0
2023-01-04,1000000.0
2023-01-05,1000000.0
2023-01-06,1000000.0
2023-01-09,1000000.0
2023-01-10,1000000.0
2023-01-11,1000000.0
2023-01-12,1000000.0
2023-01-13,1000000.0
2023-01-17,1000000.0
2023-01-18,1000000.0
2023-01-19,1000000.0
2023-01-20,1000000.0
2023-01-23,1000000.0
2023-01-24,1000000.0
2023-01-25,1000000.0
2023-01-26,1000000.0
2023-01-27,1000000.0
2023-01-30,1000000.0
2023-01-31,1000000.0
2023-02-01,1000000.0
2023-02-02,1000000.0
2023-02-03,1000000.0
2023-02-06,1000000.0
2023-02-07,1000000.0
2023-02-08,1000000.0
2023-02-09,1000000.0
2023-02-10,1000000.0
2023-02-13,1000000.0
2023-02-14,1000000.0
2023-02-15,1000000.0
2023-02-16,1000000.0
2023-02-17,1000000.0
2023-02-21,1000000.0
2023-02-22,1000000.0
2023-02-23,1000000.0
2023-02-24,1000000.0
2023-02-27,1000000.0
2023-02-28,1000000.0
2023-03-01,1000000.0
2023-03-02,1000000.0
2023-03-03,1000000.0
2023-03-06,1000000.0
2023-03-07,1000000.0
2023-03-08,1000000.0
2023-03-09,1000000.0
2023-03-10,1000000.0
2023-03-13,1000000.0
2023-03-14,999680.0
2023-03-15,1002634.0440102888
2023-03-16,1041179.910612386
2023-03-17,1034945.864631345
2023-03-20,1036545.4158650073
2023-03-21,1042332.6677629454
2023-03-22,1042015.1015782782
2023-03-23,1061596.1177984315
2023-03-24,1052280.3241829406
2023-03-27,1044738.4800773351
2023-03-28,1034969.18904542
2023-03-29,1050630.624636102
2023-03-30,1061497.099896902
2023-03-31,1072303.0475143662
2023-04-03,1073058.6208528483
2023-04-04,1069095.0370901464
2023-04-05,1049734.1130054868
2023-04-06,1056530.1961261993
2023-04-10,1071360.521400459
2023-04-11,1064070.1449663187
2023-04-12,1053161.627168138
2023-04-13,1063652.0337881353
2023-04-14,1064091.636839832
2023-04-17,1057829.7062003682
2023-04-18,1062733.6720590328
2023-04-19,1062921.5167125084
2023-04-20,1053802.6864616734
2023-04-21,1049266.2181526986
2023-04-24,1046582.3685009446
2023-04-25,1017193.6793962666
2023-04-26,1029522.0421241927
2023-04-27,1069347.8243064492
2023-04-28,1081371.5711131913
2023-05-01,1095826.9714160308
2023-05-02,1084811.177938135
2023-05-03,1059118.8013323944
2023-05-04,1062296.7857536224
2023-05-05,1078221.2756904052
2023-05-08,1094571.4509327328
2023-05-09,1088413.7184158608
2023-05-10,1095255.7457320408
2023-05-11,1093003.6722276725
2023-05-12,1084581.773183916
2023-05-15,1100779.3602176749
2023-05-16,1112164.0803338157
2023-05-17,1130674.8777388034
2023-05-18,1169408.319306621
2023-05-19,1159886.1221034622
2023-05-22,1161804.1162077903
2023-05-23,1150635.0386539504
2023-05-24,1150220.9256310803
2023-05-25,1262902.5170610049
2023-05-26,1299253.5263448593
2023-05-30,1311765.9881586856
2023-05-31,1275616.8556575177
2023-06-01,1304051.459484194
2023-06-02,1294129.2666003732
2023-06-05,1294331.0478568904
2023-06-06,1300375.1640714097
2023-06-07,1262346.0775080733
2023-06-08,1284640.6247599185
2023-06-09,1297029.7721172932
2023-06-12,1322615.7026477328
2023-06-13,1330900.9868422612
2023-06-14,1352718.9292651778
2023-06-15,1353381.0706704753
2023-06-16,1341646.9437146562
2023-06-20,1348494.2418495072
2023-06-21,1319707.8415297817
2023-06-22,1318735.7949193453
2023-06-23,1312754.2595583948
2023-06-26,1281259.645833187
2023-06-27,1312535.2082608594
2023-06-28,1304495.2270179035
2023-06-29,1299764.4048281184
2023-06-30,1329484.4582361367
2023-07-03,1334550.7876917461
2023-07-05,1335350.475060889
2023-07-06,1327666.4607456082
2023-07-07,1325654.763736887
2023-07-10,1334977.4400580388
2023-07-11,1333598.4755120755
2023-07-12,1365529.9194328077
2023-07-13,1396555.0576658465
2023-07-14,1388922.7186810037
2023-07-17,1407899.1421504414
2023-07-18,1416709.4584864494
2023-07-19,1412411.6353370307
2023-07-20,1368155.8778939585
2023-07-21,1355180.3823919804
2023-07-24,1352634.3407036173
2023-07-25,1366833.8773170835
2023-07-26,1358416.8165583615
2023-07-27,1378853.782586938
2023-07-28,1403597.3791224887
2023-07-31,1399326.337970409
2023-08-01,1408509.1419714675
2023-08-02,1358062.6291363025
2023-08-03,1367297.0202894986
2023-08-04,1372502.3096342748
2023-08-07,1390208.7038490851
2023-08-08,1368476.7739199887
2023-08-09,1333607.7894993734
2023-08-10,1332547.578782692
2023-08-11,1310131.3632470458
2023-08-14,1350477.3786382505
2023-08-15,1344535.8833750428
2023-08-16,1320706.6624927765
2023-08-17,1300448.8842073763
2023-08-18,1299445.0816140028
2023-08-21,1339533.0689085878
2023-08-22,1323502.8969560575
2023-08-23,1353762.3550034398
2023-08-24,1336301.3001367175
2023-08-25,1328025.8910110157
2023-08-28,1344109.4624937957
2023-08-29,1372311.6336718004
2023-08-30,1375874.2462891273
2023-08-31,1380358.9230108156
2023-09-01,1375947.8536034762
2023-09-05,1375013.7146650255
2023-09-06,1359771.8755181523
2023-09-07,1349548.4327098108
2023-09-08,1342503.783777775
2023-09-11,1347894.044413668
2023-09-12,1337145.2051737017
2023-09-13,1341759.6230400559
2023-09-14,1351993.1482455973
2023-09-15,1325555.5657874143
2023-09-18,1327649.0011381025
2023-09-19,1322271.2926141808
2023-09-20,1301527.2768803576
2023-09-21,1272825.600094734
2023-09-22,1274153.5473932198
2023-09-25,1270980.6195109445
2023-09-26,1265393.1801642545
2023-09-27,1266464.552006308
2023-09-28,1275904.123776108
2023-09-29,1269820.949845306
2023-10-02,1282479.186461946
2023-10-03,1270086.5338708481
2023-10-04,1276748.7506696393
2023-10-05,1271808.4158616543
2023-10-06,1282884.3204647389
2023-10-09,1288666.942107251
2023-10-10,1291442.6529674358
2023-10-11,1297883.1646894084
2023-10-12,1290166.0061859605
2023-10-13,1276888.8599113866
2023-10-16,1291714.9667384184
2023-10-17,1294255.0563329647
2023-10-18,1282386.4578942375
2023-10-19,1268479.4005171887
2023-10-20,1256436.0296383798
2023-10-23,1261673.9877986847
2023-10-24,1259765.4166570469
2023-10-25,1250266.132422739
2023-10-26,1215934.0598438084
2023-10-27,1211966.1584539975
2023-10-30,1219949.3837357608
2023-10-31,1221634.04841755
2023-11-01,1225404.720341848
2023-11-02,1245252.2953038753
2023-11-03,1263049.451118389
2023-11-06,1263953.958906865
2023-11-07,1278290.4406510245
2023-11-08,1275615.676027098
2023-11-09,1282820.1038167265
2023-11-10,1318771.4991857032
2023-11-13,1313978.3157978472
2023-11-14,1304613.005842136
2023-11-15,1320040.544097796
2023-11-16,1312636.3063814377
2023-11-17,1316817.5247835056
2023-11-20,1348549.8580520889
2023-11-21,1315107.578253028
2023-11-22,1326279.782151375
2023-11-24,1326639.8739631174
2023-11-27,1310761.8879479596
2023-11-28,1327899.8339502793
2023-11-29,1329691.7997033144
2023-11-30,1328954.6251928417
2023-12-01,1349370.6978253422
2023-12-04,1341659.4827665265
2023-12-05,1353175.2925585648
2023-12-06,1331763.8300061014
2023-12-07,1337299.8892532266
2023-12-08,1364099.7688749626
2023-12-11,1340332.6031085995
2023-12-12,1342967.0192917055
2023-12-13,1362994.0836778674
2023-12-14,1355023.5967394682
2023-12-15,1349968.2652094935
2023-12-18,1347408.6208573238
2023-12-19,1348347.1441797635
2023-12-20,1335802.0495063995
2023-12-21,1348275.1939407024
2023-12-22,1369958.6650128267
2023-12-26,1366556.2119587038
2023-12-27,1404744.2990229689
2023-12-28,1406886.0025778317
2023-12-29,1382856.4014724127
2024-01-02,1405040.4139167808
2024-01-03,1372761.889853599
2024-01-04,1383719.0570304398
2024-01-05,1371914.1263853768
2024-01-08,1359569.1902850552
2024-01-09,1349914.2746975753
2024-01-10,1343253.0642779467
2024-01-11,1322425.708975539
2024-01-12,1326836.6930334398
2024-01-16,1328252.495618583
2024-01-17,1327780.6442543624
2024-01-18,1317089.0218756155
2024-01-19,1329565.403809282
2024-01-22,1325164.6381678884
2024-01-23,1331509.029074158
2024-01-24,1327378.6926223114
2024-01-25,1332429.2215978121
2024-01-26,1334164.3002371648
2024-01-29,1347057.260988573
2024-01-30,1340253.6723624265
2024-01-31,1322681.5372377879
2024-02-01,1322975.1777832054
2024-02-02,1346416.4944110482
2024-02-05,1334713.441186973
2024-02-06,1333331.3352778573
2024-02-07,1346493.2272452363
2024-02-08,1354393.0284036903
2024-02-09,1366681.4310031158
2024-02-12,1359873.59064758
2024-02-13,1312520.622297853
2024-02-14,1311083.6560459589
2024-02-15,1317613.0614899877
2024-02-16,1303376.7271884177
2024-02-20,1292240.4868773585
2024-02-21,1260771.1611131201
2024-02-22,1279348.9698756356
2024-02-23,1284154.673586262
2024-02-26,1293214.5144853555
2024-02-27,1291493.1742253653
2024-02-28,1286577.1616025134
2024-02-29,1295072.8578820429
