symbol,entry_date,entry_px,shares,exit_date,exit_px,pnl,ret_pct,bars_held
PDD,2023-02-01,102.98,3236.8744,2023-03-01,91.04,-38648.29,-11.59,19
AXON,2023-02-01,198.39,275.96,2023-03-01,221.06,6256.01,11.43,19
SHOP,2023-02-01,50.26,6632.1796,2023-03-01,40.1,-67382.94,-20.21,19
NVDA,2023-03-01,22.698,777.1139,2023-04-03,27.965,4093.06,23.2,23
META,2023-03-01,173.42,97.0249,2023-04-03,213.07,3847.04,22.86,23
AXON,2023-02-01,198.39,1404.2322,2023-04-03,227.39,40722.73,14.62,42
MSTR,2023-04-03,29.739,12129.5092,2023-05-01,30.747,12226.54,3.39,19
META,2023-03-01,173.42,107.0703,2023-05-01,243.18,7469.22,40.23,42
NVDA,2023-03-01,22.698,1962.4295,2023-06-01,39.77,33502.6,75.21,64
ISRG,2023-05-01,303.02,1272.7121,2023-06-01,310.54,9570.82,2.48,22
NVDA,2023-03-01,22.698,63.9934,2023-07-03,42.413,1261.63,86.86,85
PLTR,2023-06-01,14.54,202.3809,2023-07-03,15.52,198.33,6.74,21
META,2023-03-01,173.42,1659.818,2023-07-03,286.02,186895.49,64.93,85
MSTR,2023-07-03,37.784,12699.5422,2023-08-01,43.498,72565.19,15.12,20
PLTR,2023-06-01,14.54,2639.4532,2023-08-01,19.99,14385.02,37.48,41
APP,2023-08-01,31.43,4134.179,2023-09-01,43.19,48617.94,37.42,23
PLTR,2023-06-01,14.54,28278.0398,2023-09-01,15.18,18097.96,4.4,64
NVDA,2023-03-01,22.698,12332.3496,2023-10-02,44.782,272347.63,97.29,148
ADBE,2023-09-01,563.21,1062.1791,2023-10-02,521.13,-44696.52,-7.47,20
APP,2023-08-01,31.43,212.1231,2023-10-02,40.82,1991.84,29.88,43
PLTR,2023-10-02,15.88,35059.4408,2023-11-01,14.92,-33657.06,-6.05,22
INSM,2023-10-02,25.37,21944.9706,2023-11-01,24.99,-8339.11,-1.5,22
PDD,2023-11-01,102.93,656.9542,2023-12-01,145.27,27815.44,41.13,21
MSTR,2023-11-01,42.667,76.6149,2023-12-01,52.768,773.89,23.67,21
APP,2023-08-01,31.43,14262.1303,2023-12-01,38.25,97267.72,21.7,86
MSTR,2023-11-01,42.667,1707.0343,2024-01-02,68.515,44123.42,60.58,41
PDD,2023-11-01,102.93,4932.0618,2024-02-01,126.59,116692.56,22.99,62
MSTR,2023-11-01,42.667,10483.9158,2024-02-01,50.348,80526.95,18.0,62
CRWD,2023-12-01,235.03,656.9079,2024-02-01,299.37,42265.45,27.38,41
NVDA,2024-02-01,63.027,1023.3562,2024-03-01,82.279,19701.65,30.55,20
CRWD,2023-12-01,235.03,2252.5071,2024-03-01,314.6,179232.01,33.86,61
AMD,2024-02-01,170.48,26.7972,2024-03-01,202.64,861.8,18.86,20
MSTR,2024-03-01,107.939,1672.0947,2024-04-01,163.674,93194.19,51.64,20
AMD,2024-02-01,170.48,3928.6994,2024-04-01,183.34,50523.08,7.54,40
NVDA,2024-02-01,63.027,1725.7869,2024-05-01,83.041,34539.9,31.75,62
ARM,2024-04-01,126.91,7355.6893,2024-05-01,95.29,-232586.92,-24.92,22
NVDA,2024-02-01,63.027,6.4284,2024-06-03,115.0,334.11,82.46,84
MSTR,2024-03-01,107.939,873.0801,2024-06-03,162.741,47846.53,50.77,64
APP,2024-05-01,69.74,10246.033,2024-06-03,82.7,132788.58,18.58,22
NVDA,2024-02-01,63.027,366.1341,2024-07-01,124.3,22434.13,97.22,103
MSTR,2024-03-01,107.939,6076.051,2024-07-01,136.597,174127.45,26.55,83
INSM,2024-06-03,55.94,2251.7366,2024-07-01,66.34,23418.06,18.59,19
NVDA,2024-02-01,63.027,8232.3232,2024-08-01,109.21,380193.37,73.27,125
ARM,2024-07-01,158.83,6442.5977,2024-08-01,121.51,-240437.74,-23.5,22
INSM,2024-06-03,55.94,2848.087,2024-08-01,75.33,55224.42,34.66,41
MSTR,2024-08-01,151.181,6266.6604,2024-09-03,122.32,-180862.09,-19.09,22
INSM,2024-06-03,55.94,842.956,2024-09-03,73.31,14642.15,31.05,63
ALNY,2024-08-01,268.61,137.5048,2024-09-03,253.78,-2039.19,-5.52,22
PLTR,2024-09-03,30.51,2435.6684,2024-10-01,36.46,14492.22,19.5,20
ALNY,2024-08-01,268.61,3389.542,2024-10-01,276.06,25252.13,2.77,42
APP,2024-10-01,130.65,799.975,2024-11-01,163.53,26303.18,25.17,23
PLTR,2024-09-03,30.51,837.5434,2024-11-01,41.92,9556.37,37.4,43
INSM,2024-06-03,55.94,12886.2186,2024-11-01,68.32,159531.4,22.13,106
APP,2024-10-01,130.65,948.5797,2024-12-02,340.59,199144.82,160.69,43
APP,2024-10-01,130.65,155.1043,2025-01-02,341.78,32747.17,161.6,64
PLTR,2024-09-03,30.51,3885.0327,2025-01-02,75.19,173583.27,146.44,84
MSTR,2024-11-01,229.71,227.6195,2025-02-03,347.09,26717.97,51.1,61
PLTR,2024-09-03,30.51,11.3262,2025-02-03,83.74,602.89,174.47,104
MSTR,2024-11-01,229.71,5792.7621,2025-03-03,250.92,122864.43,9.23,80
APP,2024-10-01,130.65,252.6576,2025-03-03,337.34,52221.79,158.2,103
PLTR,2024-09-03,30.51,2782.9218,2025-03-03,83.42,147244.39,173.42,123
APP,2024-10-01,130.65,5249.2299,2025-04-01,282.7,798145.5,116.38,124
PLTR,2024-09-03,30.51,21227.2265,2025-04-01,84.68,1149878.86,177.55,144
GILD,2025-03-03,115.99,15266.6198,2025-04-01,111.28,-71905.77,-4.06,21
AVGO,2025-06-02,248.71,6665.7695,2025-07-01,264.74,106852.17,6.45,20
AXON,2025-06-02,758.57,2185.4853,2025-07-01,775.38,36738.0,2.22,20
STX,2025-07-01,145.04,11711.8649,2025-08-01,154.81,114424.97,6.74,22
WDC,2025-07-01,63.84,1135.8715,2025-08-01,76.55,14436.93,19.91,22
PLTR,2025-06-02,132.04,359.1061,2025-08-01,154.27,7982.93,16.84,42
WDC,2025-07-01,63.84,25472.6624,2025-09-02,81.91,460291.1,28.31,43
PLTR,2025-06-02,132.04,12639.7377,2025-09-02,157.09,316625.47,18.97,63
AMD,2025-08-01,171.7,11356.6244,2025-09-02,162.32,-106525.02,-5.46,21
LITE,2025-09-02,132.555,14867.6036,2025-10-01,171.4,577532.08,29.3,21
INSM,2025-09-02,145.3,13563.4896,2025-10-01,147.28,26855.65,1.36,21
ALNY,2025-09-02,447.0,4408.8928,2025-10-01,460.65,60181.36,3.05,21
STX,2025-10-01,256.84,8523.3767,2025-11-03,265.55,74238.54,3.39,23
SNDK,2025-10-01,121.12,4156.3784,2025-11-03,207.01,356991.31,70.91,23
MU,2025-11-03,234.7,12275.7686,2025-12-01,240.46,70708.55,2.45,19
WDC,2025-10-01,130.59,186.6798,2025-12-01,163.54,6151.1,25.23,42
WDC,2025-10-01,130.59,18045.9665,2026-01-02,187.7,1030605.16,43.73,64
SNDK,2025-10-01,121.12,924.4412,2026-01-02,275.24,142474.86,127.25,64
SNDK,2025-10-01,121.12,4253.0507,2026-02-02,665.24,2314169.91,449.24,84
LITE,2025-12-01,317.93,4585.6674,2026-03-02,783.25,2133802.8,146.36,61
SNDK,2025-10-01,121.12,11818.9511,2026-04-01,692.73,6755830.36,471.94,125
MU,2026-01-02,315.42,17730.5745,2026-04-01,367.85,929613.89,16.62,61
LITE,2025-12-01,317.93,9341.6871,2026-04-01,764.65,4173118.76,140.51,83
