date,equity,held
2023-05-24,750.0,0
2023-05-25,803.5542757138888,1
2023-05-26,864.3399191015774,1
2023-05-30,876.4473452525424,1
2023-05-31,858.6567299673158,1
2023-06-01,889.7906971526489,1
2023-06-02,909.8053345666222,1
2023-06-05,911.7821129801126,1
2023-06-06,910.7937237733673,1
2023-06-07,864.3399191015774,1
2023-06-08,893.991204867746,1
2023-06-09,904.8633885328962,1
2023-06-12,951.0703399256166,1
2023-06-13,972.3204150434979,1
2023-06-14,993.0764907761,1
2023-06-15,1027.9170639002975,1
2023-06-16,1008.1491821563473,1
2023-06-20,1003.2074313407147,1
2023-06-21,963.0017769654063,1
2023-06-22,994.9777197874553,1
2023-06-23,965.480656315051,1
2023-06-26,927.307417509844,1
2023-06-27,973.1648309063808,1
2023-06-28,979.1139070838154,1
2023-06-29,972.4210499706312,1
2023-06-30,1016.2953403656431,1
2023-07-03,1023.2357340212236,1
2023-07-05,1022.4924411307077,1
2023-07-06,998.4482094423851,1
2023-07-07,988.2852531104572,1
2023-07-10,989.0289364371599,1
2023-07-11,1003.1578459449976,1
2023-07-12,1040.3395720539654,1
2023-07-13,1092.1456711917504,1
2023-07-14,1091.1542561045578,1
2023-07-17,1121.395295730805,1
2023-07-18,1148.1659433111683,1
2023-07-19,1148.1659433111683,1
2023-07-20,1067.6057807643551,1
2023-07-21,1058.1866053681767,1
2023-07-24,1062.400387913623,1
2023-07-25,1083.717715664671,1
2023-07-26,1072.5634418545974,1
2023-07-27,1063.3919982189086,1
2023-07-28,1120.8994417736385,1
2023-07-31,1123.130296535653,1
2023-08-01,1114.4546092480841,1
2023-08-02,1041.5789141197408,1
2023-08-03,1034.1425688979473,1
2023-08-04,1019.7656348024798,1
2023-08-07,1045.049110947531,1
2023-08-08,1018.2782681490742,1
2023-08-09,984.3192999345471,1
2023-08-10,988.7811070676231,1
2023-08-11,968.950950751887,1
2023-08-14,1001.1750157706125,1
2023-08-15,970.4382197962459,1
2023-08-16,938.214057168474,1
2023-08-17,906.4858461069149,1
2023-08-18,902.2721611705152,1
2023-08-21,945.8983293688505,1
2023-08-22,941.6843516053108,1
2023-08-23,986.0543007393956,1
2023-08-24,921.1106095719186,1
2023-08-25,942.9238888891797,1
2023-08-28,963.9934848797382,1
2023-08-29,1025.4666863922846,1
2023-08-30,1042.5701339888396,1
2023-08-31,1051.9896022121584,1
2023-09-01,1048.2713807967382,1
2023-09-05,1050.9982847340125,1
2023-09-06,1023.2357340212233,1
2023-09-07,1000.926893573936,1
2023-09-08,1003.9016268807468,1
2023-09-11,1038.1087172919504,1
2023-09-12,1004.8931395769858,1
2023-09-13,1014.8082665393773,1
2023-09-14,1038.6042784219765,1
2023-09-15,985.3106174126927,1
2023-09-18,987.5415697837542,1
2023-09-19,981.5924936063193,1
2023-09-20,939.0314353254246,1
2023-09-21,885.5500721193632,1
2023-09-22,886.2962932812799,1
2023-09-25,897.9878072843146,1
2023-09-26,857.939010647031,1
2023-09-27,863.1625587804466,1
2023-09-28,884.0577274045766,1
2023-09-29,886.0476830393695,1
2023-10-02,907.1914619054094,1
2023-10-03,859.1829403380005,1
2023-10-04,894.0075055785414,1
2023-10-05,884.5552407155363,1
2023-10-06,929.0812667152725,1
2023-10-09,942.7627363531003,1
2023-10-10,958.1851609476245,1
2023-10-11,978.5828162607946,1
2023-10-12,967.1403029358564,1
2023-10-13,930.5740018662456,1
2023-10-16,961.9163643662537,1
2023-10-17,952.7127097451587,1
2023-10-18,912.4153028659651,1
2023-10-19,888.037736283209,1
2023-10-20,847.988842036879,1
2023-10-23,855.4515417012777,1
2023-10-24,879.5801076059369,1
2023-10-25,815.1539884085141,1
2023-10-26,767.6426385204019,1
2023-10-27,778.5876873389035,1
2023-10-30,803.7114750835759,1
2023-10-31,815.4025498459007,1
2023-11-01,857.4413997270238,1
2023-11-02,902.9628427848666,1
2023-11-03,934.8028162048814,1
2023-11-06,945.4989131498096,1
2023-11-07,972.1151432183153,1
2023-11-08,973.8566838292919,1
2023-11-09,950.722656501319,1
2023-11-10,1014.1540907084853,1
2023-11-13,1004.9503384783434,1
2023-11-14,1068.1327720074132,1
2023-11-15,1071.1177542641262,1
2023-11-16,1072.8589044389157,1
2023-11-17,1073.6052232098791,1
2023-11-20,1111.9128696723728,1
2023-11-21,1091.7641174282528,1
2023-11-22,1104.4501700079738,1
2023-11-24,1098.9778164145548,1
2023-11-27,1095.7440286978388,1
2023-11-28,1104.450170007974,1
2023-11-29,1100.4702587383879,1
2023-11-30,1091.266506508246,1
2023-12-01,1100.4702587383877,1
2023-12-04,1069.1277986293328,1
2023-12-05,1076.8389133175483,1
2023-12-06,1057.6852853043945,1
2023-12-07,1101.9627986712676,1
2023-12-08,1115.1466573890884,1
2023-12-11,1143.5039400233372,1
2023-12-12,1171.1150991047161,1
2023-12-13,1212.4078254329695,1
2023-12-14,1210.4178697981765,1
2023-12-15,1224.8452677707808,1
2023-12-18,1250.4665688264133,1
2023-12-19,1269.122683528607,1
2023-12-20,1212.733449212715,1
2023-12-21,1252.9579421340336,1
2023-12-22,1257.954842061044,1
2023-12-26,1280.9403084199605,1
2023-12-27,1287.6860696364486,1
2023-12-28,1284.438128607963,1
2023-12-29,1266.6993437265269,1
2024-01-02,1202.4899654172712,1
2024-01-03,1164.0141385673367,1
2024-01-04,1144.5265900054694,1
2024-01-05,1148.7738524539293,1
2024-01-08,1217.980228299242,1
2024-01-09,1225.9748972680811,1
2024-01-10,1250.2097594245818,1
2024-01-11,1256.2058831625193,1
2024-01-12,1257.704962901527,1
2024-01-16,1256.9555206410698,1
2024-01-17,1235.2192548616442,1
2024-01-18,1288.1858279554822,1
2024-01-19,1362.6385924511355,1
2024-01-22,1368.1349578700392,1
2024-01-23,1384.3750534486542,1
2024-01-24,1407.110543039007,1
