symbol,entry_date,entry_px,shares,exit_date,exit_px,pnl,ret_pct,bars_held
META,2023-05-26,252.5406,3956.5901,2023-05-31,259.59,27891.59,2.79,2
PLTR,2023-06-01,14.3584,71417.9293,2023-06-21,15.6864,94843.01,9.25,13
NVDA,2023-06-22,42.1846,26514.3483,2023-07-11,42.4043,5825.2,0.52,11
PLTR,2023-07-12,16.6949,67237.4738,2023-07-18,17.7334,69826.12,6.22,4
NVDA,2023-07-19,47.4098,25109.5931,2023-07-25,44.8646,-63908.94,-5.37,3
PLTR,2023-07-26,16.3954,68600.2685,2023-08-14,15.0873,-89736.01,-7.98,13
NVDA,2023-08-16,44.3853,23281.045,2023-08-17,43.8951,-11412.37,-1.1,1
NVDA,2023-09-07,45.3079,22518.9874,2023-09-18,42.597,-61046.72,-5.98,7
PLTR,2023-10-18,17.7733,53884.5206,2023-10-19,17.4039,-19904.94,-2.08,1
PLTR,2023-11-08,18.7418,49957.823,2023-11-28,19.1912,22451.05,2.4,13
PDD,2023-11-29,139.121,6880.4551,2024-01-17,136.3352,-19167.57,-2.0,27
CRWD,2024-01-18,281.8067,3323.3651,2024-03-05,305.1217,77484.26,8.27,32
NVDA,2024-03-06,87.7282,11540.2762,2024-03-26,95.5564,90339.59,8.92,14
MSTR,2024-03-27,195.2098,5639.9948,2024-04-05,156.7655,-216825.65,-19.69,6
MSTR,2024-04-10,138.2873,6383.3851,2024-04-16,130.1565,-51902.03,-5.88,4
NVDA,2024-05-08,89.3058,9288.4089,2024-07-09,130.2543,380346.41,45.85,38
ARM,2024-07-10,182.7355,6610.2043,2024-07-16,179.5403,-21120.92,-1.75,4
NVDA,2024-07-17,120.9783,9794.3077,2024-07-23,122.7556,17407.42,1.47,4
ARM,2024-07-24,165.8409,7238.154,2024-07-25,150.7735,-109060.16,-9.09,1
NVDA,2024-08-21,127.0292,8577.3593,2024-08-29,120.7087,-54213.2,-4.98,6
PLTR,2024-09-18,35.966,28741.1622,2024-09-24,37.4537,42758.23,4.14,4
APP,2024-09-25,127.9578,8399.1746,2025-01-13,306.7591,1501783.34,139.73,68
APP,2025-01-23,353.6088,7274.7118,2025-01-28,348.0271,-40605.26,-1.58,3
PLTR,2025-02-12,110.2643,22924.4389,2025-02-19,124.443,325038.74,12.86,4
APP,2025-02-20,488.2764,5833.2189,2025-02-25,402.685,-499273.37,-17.53,3
PLTR,2025-05-14,128.7166,18219.8135,2025-08-19,173.5093,816114.64,34.8,64
AMD,2025-08-20,165.4314,19078.9115,2025-09-03,161.9067,-67247.44,-2.13,9
PLTR,2025-09-04,154.5678,19952.8178,2025-09-09,155.736,23308.88,0.76,3
AVGO,2025-09-10,338.6213,9161.8638,2025-09-16,363.9931,232452.97,7.49,4
APP,2025-09-17,601.5563,5534.8463,2025-09-23,638.6406,205255.9,6.16,4
WDC,2025-09-24,110.5738,31916.4619,2025-10-07,126.5898,511174.05,14.48,9
SNDK,2025-10-08,121.128,33302.2688,2025-11-18,255.6359,4479418.24,111.05,28
SNDK,2025-12-03,196.1054,43342.2187,2025-12-16,202.1762,263121.94,3.1,8
SNDK,2025-12-24,246.1602,35540.8952,2026-01-02,244.942,-43295.92,-0.49,5
SNDK,2026-01-07,340.7381,25507.9733,2026-01-21,460.1887,3046942.71,35.06,9
SNDK,2026-01-28,499.4696,23464.316,2026-02-04,648.7554,3502889.18,29.89,5
