symbol,entry_date,entry_px,shares,exit_date,exit_px,pnl,ret_pct,bars_held
FTNT,2023-02-23,60.3893,5515.3128,2023-02-28,59.4207,-5342.13,-1.6,3
ABNB,2023-02-23,128.0277,2601.5142,2023-03-07,125.5514,-6442.13,-1.93,8
FTNT,2023-03-08,60.569,5383.9352,2023-03-14,59.8701,-3762.83,-1.15,4
BKNG,2023-03-01,100.8809,3243.4069,2023-03-21,100.4491,-1400.5,-0.43,14
CDNS,2023-03-15,201.697,1595.5588,2023-03-21,207.5482,9335.93,2.9,4
AMAT,2023-03-22,120.0996,2730.6435,2023-03-28,118.5719,-4171.6,-1.27,4
BKNG,2023-03-29,102.804,3144.4103,2023-04-11,103.0835,878.86,0.27,8
AMD,2023-03-22,95.6263,3429.4874,2023-04-18,91.5924,-13834.21,-4.22,18
FTNT,2023-04-12,67.3488,4805.0836,2023-04-25,65.0123,-11227.08,-3.47,9
BKNG,2023-04-19,107.159,2926.5932,2023-05-02,107.2429,245.54,0.08,9
CPRT,2023-04-26,38.3624,8130.047,2023-05-02,38.9864,5073.15,1.63,4
AXON,2023-02-23,195.5862,1702.9109,2023-05-09,221.4074,43971.2,13.2,52
CCEP,2023-05-03,65.4018,4814.8912,2023-05-16,65.8211,2018.88,0.64,9
FTNT,2023-05-10,67.1391,5606.7524,2023-05-16,68.2375,6158.46,1.64,4
AMD,2023-05-03,83.185,3785.5689,2023-05-23,107.3288,91398.02,29.02,14
APP,2023-05-17,24.5032,14250.9934,2023-05-23,24.7728,3842.07,1.1,4
CPRT,2023-05-17,40.609,8598.9544,2023-05-23,44.1936,30823.81,8.83,4
SHOP,2023-05-24,57.264,6621.5471,2023-05-31,58.1526,5883.91,1.55,4
META,2023-05-24,244.9021,1548.2769,2023-07-05,286.9689,65131.06,17.18,26
TSLA,2023-07-06,277.8326,1596.6269,2023-07-25,272.3109,-8816.09,-1.99,12
NVDA,2023-05-24,30.1317,12583.9656,2023-08-22,47.935,224036.11,59.08,59
PLTR,2023-06-01,14.3584,26774.7507,2023-08-22,14.7778,11229.33,2.92,54
META,2023-07-26,300.3188,1445.4034,2023-08-22,291.8616,-12224.07,-2.82,19
SHOP,2023-09-07,64.3334,7349.5504,2023-09-12,63.4647,-6384.55,-1.35,3
NVDA,2023-09-07,45.3079,10435.7422,2023-09-19,43.7293,-16473.86,-3.48,8
ADBE,2023-09-07,553.2589,854.6118,2023-09-19,529.6144,-20206.87,-4.27,8
PLTR,2023-09-13,15.5466,29954.4151,2023-09-19,15.287,-7776.17,-1.67,4
PLTR,2023-10-18,17.7733,25594.2771,2023-10-24,16.4852,-32967.99,-7.25,4
PDD,2023-10-18,104.4331,4355.8485,2023-10-24,106.9493,10960.19,2.41,4
CRWD,2023-10-18,185.721,2449.3448,2023-10-24,180.6386,-12448.55,-2.74,4
CRWD,2023-11-08,191.732,2308.9439,2023-11-21,206.8493,34905.0,7.88,9
PLTR,2023-11-08,18.7418,23620.913,2023-12-06,17.6335,-26179.06,-5.91,17
INTC,2023-11-22,43.9939,10838.727,2023-12-06,42.4063,-17207.56,-3.61,7
ZS,2023-12-07,197.1638,2218.3204,2024-01-03,206.35,20377.93,4.66,16
INTC,2024-01-04,45.3619,10074.8999,2024-01-09,47.958,26155.45,5.72,2
PDD,2023-11-08,107.0592,4135.0807,2024-01-30,125.3217,75516.91,17.06,50
AMD,2024-01-10,149.785,3220.6002,2024-02-13,166.3102,53221.06,11.03,22
NVDA,2024-01-31,61.3119,8438.5716,2024-02-21,67.8002,54751.98,10.58,14
PANW,2024-02-22,136.4101,4187.521,2024-02-27,157.723,89248.22,15.62,3
META,2024-02-14,468.1867,1142.1947,2024-03-05,493.4287,28831.28,5.39,13
CRWD,2023-12-07,237.8926,1838.5292,2024-03-19,316.5245,144567.04,33.05,66
AMD,2024-03-06,209.8048,2681.9625,2024-03-26,179.3106,-81784.3,-14.53,14
META,2024-03-20,498.7208,1164.9949,2024-03-26,504.7418,7014.43,1.21,4
MU,2024-03-27,118.8814,4488.5617,2024-04-02,122.0866,14386.74,2.7,3
NVDA,2024-02-28,77.5725,8500.57,2024-04-16,86.3962,75006.48,11.37,33
MSTR,2024-03-27,195.2098,2733.5026,2024-04-16,130.1565,-177823.37,-33.32,13
ARM,2024-04-03,122.8255,4454.4101,2024-04-16,121.6473,-5248.19,-0.96,9
ARM,2024-05-08,107.6882,5043.7338,2024-05-21,109.3358,8310.06,1.53,7
QCOM,2024-05-22,202.5557,2718.1513,2024-05-29,208.337,15714.45,2.85,3
MU,2024-05-08,118.5519,4581.5428,2024-07-02,129.5454,50367.19,9.27,34
CRWD,2024-07-03,382.9647,1547.3148,2024-07-09,391.3121,12916.06,2.18,3
AVGO,2024-07-10,174.3481,3467.2761,2024-07-16,171.9117,-8447.67,-1.4,4
PLTR,2024-07-17,27.8681,21354.5373,2024-07-23,28.4273,11941.46,2.01,4
NVDA,2024-05-08,89.3058,6081.9186,2024-07-30,111.2629,133541.3,24.59,53
ARM,2024-05-30,120.8784,4677.2967,2024-07-30,140.0896,89856.48,15.89,41
ALNY,2024-07-24,230.6535,2627.6615,2024-07-30,236.2451,14692.83,2.42,4
MELI,2024-08-21,2006.6555,323.8518,2024-08-27,1997.0,-3126.95,-0.48,4
NVDA,2024-08-21,127.0292,5115.8234,2024-09-04,104.9024,-113196.8,-17.42,9
PLTR,2024-08-21,32.2715,20137.2405,2024-09-04,29.9151,-47451.39,-7.3,9
MSTR,2024-08-28,136.8944,4716.7456,2024-09-04,120.1295,-79075.77,-12.25,4
MELI,2024-09-18,2073.8845,273.7146,2024-09-24,2109.491,9746.02,1.72,4
WMT,2024-09-18,78.4422,7236.5686,2024-09-24,80.1796,12572.81,2.21,4
TSLA,2024-09-25,252.0314,2292.9065,2024-10-08,243.1647,-20330.51,-3.52,9
MSTR,2024-10-09,188.9661,2945.8222,2024-12-31,315.0666,371469.66,66.73,51
TSLA,2025-01-02,389.5946,2378.4836,2025-01-07,405.5209,37880.44,4.09,3
PLTR,2024-09-18,35.966,15783.0274,2025-01-14,67.4087,496261.0,87.42,74
APP,2024-09-25,127.9578,4516.211,2025-01-14,323.7536,884255.15,153.02,69
MSTR,2025-01-08,331.0027,2909.2839,2025-01-14,341.6867,31082.79,3.23,3
APP,2025-01-23,353.6088,3312.967,2025-01-28,348.0271,-18491.99,-1.58,3
MSTR,2025-01-23,370.9427,3158.1543,2025-01-28,342.7151,-89147.12,-7.61,3
PLTR,2025-01-23,76.0757,15399.0602,2025-01-28,75.4366,-9841.54,-0.84,3
PLTR,2025-02-12,110.2643,10252.836,2025-02-25,89.865,-209150.68,-18.5,8
APP,2025-02-12,372.9497,3031.2983,2025-02-25,402.685,90136.56,7.97,8
MSTR,2025-02-12,315.0467,3588.4261,2025-02-25,266.3299,-174816.63,-15.46,8
MSTR,2025-05-14,419.3799,2458.2137,2025-05-28,368.9058,-124076.12,-12.04,9
APP,2025-05-14,371.9412,2771.743,2025-06-10,387.9272,44309.08,4.3,18
AVGO,2025-05-29,245.0918,3694.1158,2025-06-17,250.4437,19770.54,2.18,13
CRWD,2025-06-18,488.616,1890.4148,2025-06-24,491.262,5002.04,0.54,3
AVGO,2025-06-25,265.2714,3495.2967,2025-07-01,273.6888,29421.31,3.17,3
ZS,2025-06-11,296.5545,3619.9534,2025-07-08,316.2249,71205.93,6.63,15
CRWD,2025-07-02,488.4662,1955.2882,2025-07-08,506.2395,34751.92,3.64,2
AVGO,2025-07-09,273.2095,3900.2066,2025-07-15,279.2205,23444.14,2.2,4
MU,2025-07-09,124.8923,8531.939,2025-07-22,112.7506,-103592.24,-9.72,9
MSTR,2025-07-16,446.5292,2434.9462,2025-07-22,428.5661,-43739.18,-4.02,4
WBD,2025-07-23,12.8806,77725.6647,2025-08-05,12.8806,0.0,0.0,9
PLTR,2025-05-14,128.7166,8009.2653,2025-08-26,156.0455,218884.41,21.23,69
NVDA,2025-08-06,176.7844,5654.0658,2025-09-03,169.9047,-38898.28,-3.89,19
SHOP,2025-08-27,141.9667,8789.4536,2025-09-03,139.4804,-21853.22,-1.75,4
AMD,2025-07-23,156.4449,6399.3981,2025-09-09,150.8334,-35910.22,-3.59,33
PLTR,2025-09-04,154.5678,7061.9789,2025-09-09,155.736,8249.8,0.76,3
GOOGL,2025-09-04,231.0928,4723.4468,2025-09-16,251.0229,94138.77,8.62,8
AVGO,2025-09-10,338.6213,3044.3181,2025-09-23,338.6912,212.8,0.02,9
APP,2025-09-10,564.3121,1826.7745,2025-10-07,593.8578,53973.33,5.24,19
WBD,2025-09-17,18.1527,65213.2033,2025-10-07,18.9914,54694.31,4.62,14
MU,2025-10-08,186.1803,6229.4881,2025-11-11,252.6205,413888.44,35.69,23
WDC,2025-09-24,110.5738,9309.9209,2025-11-18,159.8698,458941.86,44.58,38
SNDK,2025-10-08,121.128,9575.0609,2025-11-18,255.6359,1287921.33,111.05,28
LITE,2025-11-12,261.597,6006.1029,2025-11-18,243.634,-107887.63,-6.87,4
WDC,2025-12-03,159.76,11247.6157,2025-12-09,169.6551,111296.28,6.19,4
SNDK,2025-12-03,196.1054,9163.027,2025-12-16,202.1762,55626.9,3.1,8
LITE,2025-12-03,304.1232,5908.5235,2025-12-16,319.52,90972.36,5.06,8
WBD,2025-12-10,28.2076,67540.7572,2025-12-16,29.5655,91713.59,4.81,3
WDC,2025-12-24,177.733,10742.9596,2026-01-06,187.658,106623.87,5.58,7
MU,2026-01-07,344.2828,5846.2906,2026-01-13,345.3113,6012.91,0.3,4
SNDK,2025-12-24,246.1602,7756.6497,2026-01-21,460.1887,1660144.1,86.95,17
LITE,2025-12-24,385.5409,4952.4666,2026-01-21,369.2653,-80604.37,-4.22,17
WDC,2026-01-14,213.6989,9431.7786,2026-01-21,222.6854,84758.68,4.21,4
SNDK,2026-01-28,499.4696,4996.3814,2026-02-10,589.3147,448900.38,17.99,8
MU,2026-01-28,410.763,6075.3783,2026-02-10,382.1858,-173617.3,-6.96,8
WDC,2026-01-28,252.6205,9878.6148,2026-02-10,285.0417,320276.55,12.83,8
WDC,2026-04-15,363.5,7399.5913,2026-05-12,513.17,1107496.83,41.17,19
