symbol,entry_date,entry_px,shares,exit_date,exit_px,pnl,ret_pct,bars_held
AMD,2016-05-24,4.2,1477.6593,2016-06-01,4.43,339.86,5.48,5
AXON,2016-05-24,21.86,15248.551,2016-06-01,22.32,7014.32,2.1,5
AMD,2016-05-24,4.2,7119.7121,2016-07-01,5.07,6194.15,20.71,27
AMAT,2016-06-01,24.38,14152.6368,2016-07-01,23.89,-6934.79,-2.01,22
AMD,2016-05-24,4.2,4207.9806,2016-08-01,6.64,10267.47,58.1,47
NVDA,2016-05-24,1.134,18543.8214,2016-09-01,1.5788,8247.37,39.22,70
AMD,2016-05-24,4.2,3607.9278,2016-09-01,7.35,11364.97,75.0,70
AXON,2016-07-01,24.89,15156.2623,2016-09-01,26.85,29706.29,7.87,43
NVDA,2016-05-24,1.134,14947.5891,2016-10-03,1.7112,8628.5,50.9,91
SHOP,2016-09-01,4.067,113768.3201,2016-10-03,4.303,26849.33,5.8,21
NVDA,2016-05-24,1.134,12446.2797,2016-11-01,1.7263,7371.31,52.23,112
AMD,2016-05-24,4.2,3794.2045,2016-11-01,7.09,10965.25,68.81,112
LITE,2016-10-03,41.45,11482.4945,2016-11-01,35.8,-64876.11,-13.63,21
NVDA,2016-05-24,1.134,18724.7163,2016-12-01,2.191,19792.03,93.21,133
AMD,2016-05-24,4.2,195.8958,2016-12-01,8.39,820.8,99.76,133
MU,2016-11-01,16.98,27010.3652,2016-12-01,18.48,40515.55,8.83,21
ODFL,2016-12-01,29.7867,18165.392,2017-01-03,28.9267,-15622.25,-2.89,21
AMD,2016-05-24,4.2,9328.6371,2017-01-03,11.43,67446.05,172.14,154
NVDA,2016-05-24,1.134,6124.8428,2017-02-01,2.8488,10502.58,151.21,174
MU,2017-01-03,22.55,27960.7689,2017-02-01,24.75,61513.71,9.76,20
NVDA,2016-05-24,1.134,241111.822,2017-03-01,2.5698,346176.33,126.61,193
AMD,2016-05-24,4.2,8195.5395,2017-03-01,14.96,88184.01,256.19,193
CSX,2017-02-01,15.6967,44468.347,2017-04-03,15.5333,-7263.19,-1.04,42
SHOP,2017-03-01,5.965,13952.2637,2017-04-03,6.923,13366.26,16.06,23
TSLA,2017-04-03,19.9013,37685.2378,2017-05-01,21.522,61075.2,8.14,19
SHOP,2017-03-01,5.965,7180.0365,2017-05-01,7.726,12644.04,29.52,42
VRTX,2017-05-01,120.62,6479.0627,2017-06-01,127.16,42373.08,5.42,22
AMD,2016-05-24,4.2,57379.1902,2017-06-01,10.93,386161.98,160.24,257
SHOP,2017-03-01,5.965,15721.034,2017-06-01,9.344,53121.37,56.65,64
NVDA,2017-06-01,3.609,221189.2645,2017-07-03,3.4832,-27814.56,-3.48,22
MELI,2017-06-01,280.4,2846.9047,2017-07-03,250.68,-84610.01,-10.6,22
VRTX,2017-07-03,128.23,5761.1975,2017-08-01,153.2,143857.11,19.47,20
SHOP,2017-03-01,5.965,5576.1819,2017-08-01,10.408,24774.98,74.48,106
SHOP,2017-03-01,5.965,3461.7977,2017-09-01,11.086,17727.87,85.85,129
LITE,2017-08-01,63.7,13124.528,2017-09-01,57.25,-84653.22,-10.13,23
ALNY,2017-07-03,81.7,718.2815,2017-09-01,88.91,5178.81,8.82,43
VRTX,2017-09-01,162.24,5252.194,2017-10-02,152.23,-52574.51,-6.17,20
ALNY,2017-07-03,81.7,1721.2676,2017-10-02,122.31,69900.68,49.71,63
SHOP,2017-03-01,5.965,80814.6432,2017-11-01,9.62,295377.5,61.27,171
ALNY,2017-07-03,81.7,835.969,2017-11-01,121.09,32928.82,48.21,85
NVDA,2017-11-01,5.18,164261.4267,2017-12-01,4.942,-39094.21,-4.59,21
INSM,2017-10-02,31.73,1746.3405,2017-12-01,30.98,-1309.76,-2.36,43
ALNY,2017-07-03,81.7,365.4931,2017-12-01,137.31,20325.07,68.07,106
INSM,2017-10-02,31.73,1157.1166,2018-01-02,32.46,844.69,2.3,63
CPRT,2017-12-01,10.7525,85065.139,2018-01-02,10.9,12547.11,1.37,20
ALNY,2017-07-03,81.7,6661.2984,2018-01-02,131.85,334064.18,61.38,126
FANG,2018-01-02,127.88,7200.4914,2018-02-01,126.64,-8928.59,-0.97,21
INSM,2017-10-02,31.73,28367.1857,2018-02-01,26.37,-152048.08,-16.89,84
TTWO,2018-01-02,112.88,8157.325,2018-02-01,124.64,95930.16,10.42,21
MELI,2018-02-01,378.76,2353.024,2018-03-01,385.38,15577.01,1.75,19
NFLX,2018-02-01,26.507,1907.4429,2018-03-01,29.039,4829.64,9.55,19
