date,action,symbol,price,shares
2017-03-22,BUY,AMD,14.3952,23137.2201
2017-03-22,BUY,MU,26.1432,12740.0604
2017-03-22,BUY,CSX,14.0632,23683.4484
2017-04-04,SELL,CSX,14.3175,23683.4484
2017-04-05,BUY,TSLA,19.2507,17586.0711
2017-04-11,SELL,MU,27.2668,12740.0604
2017-04-12,BUY,VRTX,113.9168,3044.5279
2017-05-02,SELL,VRTX,117.4972,3044.5279
2017-05-03,BUY,LRCX,13.7045,26060.7867
2017-05-09,SELL,AMD,10.3932,23137.2201
2017-05-09,SELL,TSLA,20.9644,17586.0711
2017-05-10,BUY,WDC,82.3667,3691.8551
2017-05-10,BUY,CSX,15.6588,19419.517
2017-05-16,SELL,WDC,81.8332,3691.8551
2017-05-16,SELL,CSX,15.4771,19419.517
2017-05-17,BUY,NVDA,3.0922,97294.8718
2017-05-17,BUY,AMAT,40.4342,7440.5724
2017-05-31,SELL,LRCX,14.1693,26060.7867
2017-05-31,SELL,AMAT,43.4817,7440.5724
2017-06-01,BUY,TSLA,22.2114,15570.3484
2017-06-01,BUY,ADSK,110.2484,3136.9131
2017-06-13,SELL,ADSK,104.9033,3136.9131
2017-06-14,BUY,MU,31.1592,10544.0737
2017-06-27,SELL,MU,31.7611,10544.0737
2017-06-28,BUY,REGN,515.9531,648.031
2017-07-05,SELL,NVDA,3.467,97294.8718
2017-07-05,SELL,TSLA,21.3448,15570.3484
2017-07-05,SELL,REGN,499.676,648.031
2017-07-19,BUY,NVDA,4.0014,82627.7474
2017-07-19,BUY,PYPL,57.9822,5702.1965
2017-07-19,BUY,REGN,509.5187,648.8981
2017-07-25,SELL,PYPL,57.8927,5702.1965
2017-07-25,SELL,REGN,516.2147,648.8981
2017-07-26,BUY,VRTX,162.0781,2048.4544
2017-07-26,BUY,NFLX,17.954,18492.1979
2017-08-01,SELL,NFLX,17.2846,18492.1979
2017-08-02,BUY,PYPL,58.7473,5432.0327
2017-08-15,SELL,PYPL,59.3137,5432.0327
2017-08-16,BUY,CHTR,405.5354,793.2154
2017-08-22,SELL,NVDA,3.9431,82627.7474
2017-08-22,SELL,VRTX,154.2033,2048.4544
2017-08-22,SELL,CHTR,401.7611,793.2154
2017-08-30,BUY,NVDA,4.019,79524.7937
2017-08-30,BUY,PYPL,61.3806,5206.9965
2017-08-30,BUY,ISRG,108.4007,2948.4006
2017-09-06,SELL,ISRG,111.2662,2948.4006
2017-09-07,BUY,GILD,72.7056,4504.8947
2017-09-19,SELL,GILD,70.4382,4504.8947
2017-09-20,BUY,LRCX,15.8862,19942.2798
2017-09-26,SELL,NVDA,4.1713,79524.7937
2017-09-26,SELL,PYPL,62.5432,5206.9965
2017-09-26,SELL,LRCX,15.5575,19942.2798
2017-10-04,BUY,MU,39.6863,8114.3433
2017-10-04,BUY,NVDA,4.3875,73397.5727
2017-10-04,BUY,LRCX,16.988,18956.192
2017-10-10,SELL,LRCX,16.977,18956.192
2017-10-11,BUY,PYPL,67.3527,4770.4516
2017-10-17,SELL,PYPL,66.2497,4770.4516
2017-10-18,BUY,LRCX,18.4084,17140.7184
2017-11-07,SELL,LRCX,19.2072,17140.7184
2017-11-08,BUY,PYPL,74.2986,4424.0047
2017-11-14,SELL,PYPL,74.0204,4424.0047
2017-11-15,BUY,LRCX,19.0851,17130.6812
2017-11-21,SELL,LRCX,20.0997,17130.6812
2017-11-22,BUY,TTWO,131.6709,2610.8221
2017-11-28,SELL,NVDA,5.1148,73397.5727
2017-11-28,SELL,TTWO,129.7172,2610.8221
2017-11-29,BUY,MRVL,21.294,16740.4139
2017-11-29,BUY,PYPL,72.7882,4897.357
2017-12-05,SELL,MU,41.3416,8114.3433
2017-12-05,SELL,PYPL,70.7512,4897.357
2017-12-06,BUY,QCOM,55.9312,6086.5821
2017-12-06,BUY,MAR,116.8138,2914.2922
2017-12-12,SELL,QCOM,55.8279,6086.5821
2017-12-12,SELL,MAR,118.1536,2914.2922
2017-12-13,BUY,MU,42.1842,8095.8786
2017-12-13,BUY,PYPL,73.6229,4638.7522
2017-12-19,SELL,MU,44.1204,8095.8786
2017-12-20,BUY,INTC,41.6523,8561.8406
2017-12-27,SELL,MRVL,21.1984,16740.4139
2017-12-27,SELL,PYPL,74.1198,4638.7522
2017-12-28,BUY,MAR,125.3202,2783.1567
2017-12-28,BUY,TXN,93.9676,3711.7679
2018-01-03,SELL,MAR,125.2101,2783.1567
2018-01-04,BUY,TTWO,127.2945,2733.1908
2018-01-09,SELL,INTC,38.2017,8561.8406
2018-01-09,SELL,TTWO,128.2881,2733.1908
2018-01-10,BUY,NVDA,5.4297,62307.9939
2018-01-10,BUY,WMT,25.2167,13416.2299
2018-01-17,SELL,NVDA,5.4549,62307.9939
2018-01-17,SELL,WMT,25.9833,13416.2299
2018-01-18,BUY,AMZN,62.5027,5498.7907
2018-01-18,BUY,MAR,129.5046,2653.8776
2018-01-23,SELL,AMZN,65.8479,5498.7907
2018-01-23,SELL,MAR,133.7899,2653.8776
2018-01-24,BUY,PYPL,83.1823,4303.7727
2018-01-24,BUY,ISRG,142.835,2506.3721
2018-01-30,SELL,TXN,99.0579,3711.7679
2018-01-30,SELL,PYPL,83.2519,4303.7727
2018-01-30,SELL,ISRG,139.6876,2506.3721
2018-01-31,BUY,NFLX,25.6663,13952.9444
2018-01-31,BUY,AMZN,70.1176,5107.4148
2018-01-31,BUY,NVDA,5.9666,60020.4389
2018-02-06,SELL,NFLX,25.2314,13952.9444
2018-02-06,SELL,AMZN,69.7286,5107.4148
2018-02-06,SELL,NVDA,5.4758,60020.4389
2018-02-22,BUY,NFLX,26.4107,13065.1772
2018-02-22,BUY,AMZN,71.7825,4807.0273
2018-02-22,BUY,NVDA,5.8817,58666.9477
2018-02-27,SELL,NVDA,5.9767,58666.9477
2018-02-28,BUY,CSCO,38.9856,8979.4543
2018-03-06,SELL,CSCO,38.559,8979.4543
2018-03-07,BUY,MU,54.1423,6384.7223
2018-03-27,SELL,NFLX,28.5519,13065.1772
2018-03-27,SELL,AMZN,72.3484,4807.0273
2018-03-27,SELL,MU,52.5673,6384.7223
2018-05-09,BUY,NFLX,31.3635,11209.933
2018-05-09,BUY,AMZN,77.7103,4524.2775
2018-05-09,BUY,CSCO,40.4048,8701.5167
2018-05-15,SELL,CSCO,39.9134,8701.5167
2018-05-16,BUY,ADBE,234.2386,1480.326
2018-05-22,SELL,AMZN,76.4248,4524.2775
2018-05-23,BUY,AMD,13.3743,25811.615
2018-05-30,SELL,AMD,14.1094,25811.615
2018-05-31,BUY,MU,57.7739,6293.532
2018-06-05,SELL,ADBE,249.3453,1480.326
2018-06-06,BUY,AMD,15.9981,23035.229
2018-06-19,SELL,MU,59.4392,6293.532
2018-06-20,BUY,ADBE,247.9047,1506.5553
2018-06-26,SELL,ADBE,239.0341,1506.5553
2018-06-27,BUY,AMZN,80.248,4480.3645
2018-07-31,SELL,NFLX,32.0425,11209.933
2018-08-01,BUY,CSX,21.7921,16456.2819
2018-08-07,SELL,AMZN,90.0087,4480.3645
2018-08-08,BUY,AAPL,48.187,8355.4702
2018-08-14,SELL,AAPL,48.9393,8355.4702
2018-08-15,BUY,AMZN,90.982,4487.2079
2018-08-21,SELL,AMZN,91.0206,4487.2079
2018-08-22,BUY,AAPL,50.1759,8126.8809
2018-08-28,SELL,AAPL,51.2608,8126.8809
2018-08-29,BUY,ADSK,151.8391,2739.233
2018-09-05,SELL,CSX,22.9953,16456.2819
2018-09-05,SELL,ADSK,145.6551,2739.233
2018-09-06,BUY,AMZN,94.6399,4100.5672
2018-09-06,BUY,AAPL,52.0541,7455.2608
2018-09-11,SELL,AMZN,96.0336,4100.5672
2018-09-11,SELL,AAPL,52.2291,7455.2608
2018-09-12,BUY,COST,198.4472,1970.0914
2018-09-12,BUY,PANW,36.8692,10603.934
2018-09-18,SELL,COST,191.8252,1970.0914
2018-09-19,BUY,QCOM,65.5572,5755.3884
2018-09-25,SELL,PANW,35.847,10603.934
2018-09-26,BUY,ISRG,185.9519,2040.8993
2018-10-09,SELL,AMD,27.8104,23035.229
2018-10-09,SELL,QCOM,62.0784,5755.3884
2018-10-09,SELL,ISRG,173.4374,2040.8993
2019-02-21,BUY,AVGO,24.4208,18422.8832
2019-02-21,BUY,LRCX,16.8253,26739.6225
2019-02-21,BUY,AMD,24.4209,18422.8333
2019-02-26,SELL,LRCX,16.8008,26739.6225
2019-02-27,BUY,INTU,240.2602,1866.8388
2019-03-05,SELL,AMD,23.9921,18422.8333
2019-03-06,BUY,PANW,36.5899,12060.5286
2019-03-19,SELL,PANW,37.8478,12060.5286
2019-03-20,BUY,LRCX,16.637,27392.685
2019-03-26,SELL,INTU,246.1645,1866.8388
2019-03-27,BUY,WDAY,175.4085,2615.6815
2019-04-02,SELL,WDAY,179.2001,2615.6815
2019-04-03,BUY,INTU,258.7521,1808.5994
2019-04-09,SELL,INTU,249.4124,1808.5994
2019-04-10,BUY,AMD,28.4127,15850.7788
2019-04-16,SELL,AMD,28.5148,15850.7788
2019-04-17,BUY,MRVL,24.2888,18578.8114
2019-04-23,SELL,AVGO,27.6822,18422.8832
2019-04-23,SELL,LRCX,18.4395,27392.685
2019-04-24,BUY,QCOM,78.5989,6447.0815
2019-04-24,BUY,MCHP,47.547,10657.5268
2019-04-30,SELL,MCHP,48.0521,10657.5268
2019-05-01,BUY,LRCX,19.3086,26480.2488
2019-05-14,SELL,MRVL,22.3551,18578.8114
2019-05-14,SELL,QCOM,77.9652,6447.0815
2019-05-14,SELL,LRCX,18.218,26480.2488
2019-06-19,BUY,AMD,31.1386,14966.9521
2019-06-19,BUY,PYPL,116.4016,4003.8175
2019-06-19,BUY,LIN,192.0406,2426.833
2019-06-25,SELL,PYPL,113.7186,4003.8175
2019-06-25,SELL,LIN,194.1564,2426.833
2019-06-26,BUY,QCOM,68.4652,6755.3195
2019-06-26,BUY,META,180.1992,2566.6278
2019-07-02,SELL,META,187.2474,2566.6278
2019-07-03,BUY,WDC,47.4802,10105.7708
2019-07-09,SELL,WDC,50.9862,10105.7708
2019-07-10,BUY,META,194.6701,2642.5715
2019-07-16,SELL,META,195.7359,2642.5715
2019-07-17,BUY,WDC,50.9962,10126.5921
2019-07-23,SELL,QCOM,67.707,6755.3195
2019-07-24,BUY,MU,48.1432,9485.228
2019-07-30,SELL,MU,47.6115,9485.228
2019-07-31,BUY,SBUX,87.9357,5127.4044
2019-08-06,SELL,AMD,29.4643,14966.9521
2019-08-06,SELL,WDC,53.0661,10126.5921
2019-08-06,SELL,SBUX,88.5394,5127.4044
2019-09-11,BUY,WDC,63.6833,7485.2238
2019-09-11,BUY,MU,50.6412,9412.9676
2019-09-11,BUY,LRCX,22.2816,21393.6297
2019-10-01,SELL,MU,42.435,9412.9676
2019-10-02,BUY,KLAC,15.0294,26534.5463
2019-10-08,SELL,WDC,55.4757,7485.2238
