date,equity
2022-05-24,1000000.0
2022-05-25,1000000.0
2022-05-26,1000000.0
2022-05-27,1000000.0
2022-05-31,1000000.0
2022-06-01,1000000.0
2022-06-02,1000000.0
2022-06-03,1000000.0
2022-06-06,1000000.0
2022-06-07,1000000.0
2022-06-08,1000000.0
2022-06-09,1000000.0
2022-06-10,1000000.0
2022-06-13,1000000.0
2022-06-14,1000000.0
2022-06-15,1000000.0
2022-06-16,1000000.0
2022-06-17,1000000.0
2022-06-21,1000000.0
2022-06-22,1000000.0
2022-06-23,1000000.0
2022-06-24,1000000.0
2022-06-27,1000000.0
2022-06-28,1000000.0
2022-06-29,1000000.0
2022-06-30,1000000.0
2022-07-01,1000000.0
2022-07-05,1000000.0
2022-07-06,1000000.0
2022-07-07,1000000.0
2022-07-08,1000000.0
2022-07-11,1000000.0
2022-07-12,1000000.0
2022-07-13,1000000.0
2022-07-14,1000000.0
2022-07-15,1000000.0
2022-07-18,1000000.0
2022-07-19,1000000.0
2022-07-20,1000000.0
2022-07-21,1000000.0
2022-07-22,1000000.0
2022-07-25,1000000.0
2022-07-26,1000000.0
2022-07-27,1000000.0
2022-07-28,1000000.0
2022-07-29,1000000.0
2022-08-01,1000000.0
2022-08-02,1000000.0
2022-08-03,1000000.0
2022-08-04,1000000.0
2022-08-05,1000000.0
2022-08-08,1000000.0
2022-08-09,1000000.0
2022-08-10,984872.2856366093
2022-08-11,985718.4017574249
2022-08-12,998142.3920017224
2022-08-15,1020240.8919626384
2022-08-16,1018496.2735446714
2022-08-17,1009561.520136308
2022-08-18,1007447.0235642133
2022-08-19,993965.7850338686
2022-08-22,977206.4418328214
2022-08-23,970084.7330248703
2022-08-24,970084.7330248703
2022-08-25,970084.7330248703
2022-08-26,970084.7330248703
2022-08-29,970084.7330248703
2022-08-30,970084.7330248703
2022-08-31,970084.7330248703
2022-09-01,970084.7330248703
2022-09-02,970084.7330248703
2022-09-06,970084.7330248703
2022-09-07,970084.7330248703
2022-09-08,970084.7330248703
2022-09-09,970084.7330248703
2022-09-12,970084.7330248703
2022-09-13,970084.7330248703
2022-09-14,970084.7330248703
2022-09-15,970084.7330248703
2022-09-16,970084.7330248703
2022-09-19,970084.7330248703
2022-09-20,970084.7330248703
2022-09-21,970084.7330248703
2022-09-22,970084.7330248703
2022-09-23,970084.7330248703
2022-09-26,970084.7330248703
2022-09-27,970084.7330248703
2022-09-28,970084.7330248703
2022-09-29,970084.7330248703
2022-09-30,970084.7330248703
2022-10-03,970084.7330248703
2022-10-04,970084.7330248703
2022-10-05,970084.7330248703
2022-10-06,970084.7330248703
2022-10-07,970084.7330248703
2022-10-10,970084.7330248703
2022-10-11,970084.7330248703
2022-10-12,970084.7330248703
2022-10-13,970084.7330248703
2022-10-14,970084.7330248703
2022-10-17,970084.7330248703
2022-10-18,970084.7330248703
2022-10-19,970084.7330248703
2022-10-20,970084.7330248703
2022-10-21,970084.7330248703
2022-10-24,970084.7330248703
2022-10-25,970084.7330248703
2022-10-26,970084.7330248703
2022-10-27,970084.7330248703
2022-10-28,970084.7330248703
2022-10-31,970084.7330248703
2022-11-01,970084.7330248703
2022-11-02,970084.7330248703
2022-11-03,970084.7330248703
2022-11-04,970084.7330248703
2022-11-07,970084.7330248703
2022-11-08,970084.7330248703
2022-11-09,970084.7330248703
2022-11-10,970084.7330248703
2022-11-11,970084.7330248703
2022-11-14,970084.7330248703
2022-11-15,970084.7330248703
2022-11-16,970084.7330248703
2022-11-17,970084.7330248703
2022-11-18,970084.7330248703
2022-11-21,970084.7330248703
2022-11-22,970084.7330248703
2022-11-23,970084.7330248703
2022-11-25,970084.7330248703
2022-11-28,970084.7330248703
2022-11-29,970084.7330248703
2022-11-30,970084.7330248703
2022-12-01,970084.7330248703
2022-12-02,970084.7330248703
2022-12-05,970084.7330248703
2022-12-06,970084.7330248703
2022-12-07,970084.7330248703
2022-12-08,970084.7330248703
2022-12-09,970084.7330248703
2022-12-12,970084.7330248703
2022-12-13,970084.7330248703
2022-12-14,970084.7330248703
2022-12-15,970084.7330248703
2022-12-16,970084.7330248703
2022-12-19,970084.7330248703
2022-12-20,970084.7330248703
2022-12-21,970084.7330248703
2022-12-22,970084.7330248703
2022-12-23,970084.7330248703
2022-12-27,970084.7330248703
2022-12-28,970084.7330248703
2022-12-29,970084.7330248703
2022-12-30,970084.7330248703
2023-01-03,970084.7330248703
2023-01-04,970084.7330248703
2023-01-05,970084.7330248703
2023-01-06,970084.7330248703
2023-01-09,970084.7330248703
2023-01-10,970084.7330248703
2023-01-11,970084.7330248703
2023-01-12,970084.7330248703
2023-01-13,970084.7330248703
2023-01-17,970084.7330248703
2023-01-18,970084.7330248703
2023-01-19,970084.7330248703
2023-01-20,970084.7330248703
2023-01-23,970084.7330248703
2023-01-24,970084.7330248703
2023-01-25,970084.7330248703
2023-01-26,970084.7330248703
2023-01-27,970084.7330248703
2023-01-30,970084.7330248703
2023-01-31,970084.7330248703
2023-02-01,970084.7330248703
2023-02-02,970084.7330248703
2023-02-03,970084.7330248703
2023-02-06,970084.7330248703
2023-02-07,970084.7330248703
2023-02-08,963938.9339625639
2023-02-09,957683.6514293136
2023-02-10,961697.7448526287
2023-02-13,991618.8985090062
2023-02-14,1010228.1291199429
2023-02-15,1036917.2301838188
2023-02-16,1021487.8465024454
2023-02-17,986197.3404128782
2023-02-21,988856.1748263187
2023-02-22,988532.5216941597
2023-02-23,966941.5281037919
2023-02-24,945603.2164202397
2023-02-27,951996.6862633808
2023-02-28,962549.1939798146
2023-03-01,1026393.1488013272
2023-03-02,1013293.6783410389
2023-03-03,1026300.1061813948
2023-03-06,1028529.8725680757
2023-03-07,1032106.4308782787
2023-03-08,1029876.6644915978
2023-03-09,1012225.0838511148
2023-03-10,988163.3319103862
2023-03-13,963932.6622317608
2023-03-14,963932.6622317608
2023-03-15,959025.5389523542
2023-03-16,985837.0428246157
2023-03-17,967387.2948025216
2023-03-20,969931.8208439022
2023-03-21,998151.8935049444
2023-03-22,969704.7204155979
2023-03-23,979838.6788064801
2023-03-24,983474.1061036628
2023-03-27,992608.185454496
2023-03-28,978884.3108743079
2023-03-29,985109.7753207478
2023-03-30,988790.7137258069
2023-03-31,1021646.0927240807
2023-04-03,1032961.0643643605
2023-04-04,1013148.2586613622
2023-04-05,987291.122721273
2023-04-06,997879.2819687637
2023-04-10,1010512.2552931496
2023-04-11,1017783.109887515
2023-04-12,1009512.8313641796
2023-04-13,1013830.0150573537
2023-04-14,1017510.4983513341
2023-04-17,1024327.152089091
2023-04-18,1033779.3540839817
2023-04-19,1027462.8674217886
2023-04-20,1019146.6226794979
2023-04-21,1022236.8269043189
2023-04-24,1019737.3568597361
2023-04-25,1003377.9340224141
2023-04-26,982065.0822038032
2023-04-27,979338.5117309162
2023-04-28,958389.7487753181
2023-05-01,980747.5356307757
2023-05-02,980824.5926421171
2023-05-03,959923.9205961354
2023-05-04,1018154.894139029
2023-05-05,1056269.049140165
2023-05-08,1118028.5656717885
2023-05-09,1118617.6379570523
2023-05-10,1140850.4041474774
2023-05-11,1142615.2647141274
2023-05-12,1120616.9492932372
2023-05-15,1145321.462792629
2023-05-16,1145932.2138896175
2023-05-17,1137080.5817090762
2023-05-18,1170211.5922719953
2023-05-19,1171146.1764909774
2023-05-22,1170211.5922719953
2023-05-23,1156686.306282515
2023-05-24,1174326.8029595187
2023-05-25,1190301.0816028097
2023-05-26,1234690.12337389
2023-05-30,1237140.371674164
2023-05-31,1224095.8958071102
2023-06-01,1237580.7695486732
2023-06-02,1233330.051606982
2023-06-05,1294569.3527749546
2023-06-06,1314127.766390432
2023-06-07,1250341.441846576
2023-06-08,1292013.8109262425
2023-06-09,1276706.1152524566
2023-06-12,1330287.309347122
2023-06-13,1359207.5246017147
2023-06-14,1353253.1120942154
2023-06-15,1410241.6953204966
2023-06-16,1387275.8925734032
2023-06-20,1343047.9816450246
2023-06-21,1335171.7284771376
2023-06-22,1358641.5677730304
2023-06-23,1332683.4667539985
2023-06-26,1283262.50615161
2023-06-27,1323085.1679488379
2023-06-28,1298641.9219965846
2023-06-29,1289486.3783257639
2023-07-03,1338777.6749245243
2023-07-05,1336124.306655157
2023-07-06,1329334.3404163823
2023-07-07,1342123.6387254668
2023-07-10,1331642.9921882993
2023-07-11,1339977.6975619942
2023-07-12,1327693.8258561562
2023-07-13,1340509.5426667954
2023-07-14,1311678.1897667653
2023-07-17,1392558.3549953615
2023-07-18,1421052.9393228919
2023-07-19,1408313.4378309306
2023-07-20,1362439.2652509338
2023-07-24,1334298.3939601034
2023-07-25,1342611.7192074254
2023-07-26,1342355.7293865983
2023-07-27,1318659.4940476026
2023-07-28,1453464.5621449621
2023-07-31,1620140.0848850661
2023-08-01,1632389.1402381312
2023-08-02,1548241.3210992394
2023-08-03,1527818.0464424253
2023-08-04,1486145.0745565468
2023-08-07,1468986.5781802088
2023-08-08,1390558.2578334294
2023-08-09,1245124.249920685
2023-08-10,1257381.4876754554
2023-08-11,1258199.7278460008
2023-08-14,1233514.8897129998
2023-08-15,1233514.8897129998
2023-08-16,1205689.292849094
2023-08-17,1217939.4542934727
2023-08-18,1217939.4542934727
2023-08-21,1217939.4542934727
2023-08-22,1217939.4542934727
2023-08-23,1217939.4542934727
2023-08-24,1217939.4542934727
2023-08-25,1217939.4542934727
2023-08-28,1217939.4542934727
2023-08-29,1217939.4542934727
2023-08-30,1217939.4542934727
2023-08-31,1217939.4542934727
2023-09-01,1217939.4542934727
2023-09-05,1217939.4542934727
2023-09-06,1217939.4542934727
2023-09-07,1240244.342781121
2023-09-08,1221659.9898951133
2023-09-11,1211254.471311446
2023-09-12,1202992.3713725298
2023-09-13,1219433.3056137864
2023-09-14,1222436.2405070595
2023-09-15,1176763.695851231
2023-09-18,1143234.105855424
2023-09-19,1143234.105855424
2023-09-20,1143234.105855424
2023-09-21,1143234.105855424
2023-09-22,1143234.105855424
2023-09-25,1143234.105855424
2023-09-26,1143234.105855424
2023-09-27,1143234.105855424
2023-09-28,1143234.105855424
2023-09-29,1143234.105855424
2023-10-02,1143234.105855424
2023-10-03,1143234.105855424
2023-10-04,1143234.105855424
2023-10-05,1143234.105855424
2023-10-09,1143234.105855424
2023-10-10,1143234.105855424
2023-10-12,1143234.105855424
2023-10-13,1143234.105855424
2023-10-16,1143234.105855424
2023-10-17,1143234.105855424
2023-10-18,1103171.390718704
2023-10-19,1117681.4424835243
2023-10-20,1117681.4424835243
2023-10-23,1117681.4424835243
2023-10-24,1117681.4424835243
2023-10-25,1117681.4424835243
2023-10-26,1117681.4424835243
2023-10-30,1117681.4424835243
2023-10-31,1117681.4424835243
2023-11-01,1117681.4424835243
2023-11-02,1117681.4424835243
2023-11-03,1117681.4424835243
2023-11-06,1117681.4424835243
2023-11-07,1117681.4424835243
2023-11-08,1100132.1574112067
2023-11-09,1087040.6663736198
2023-11-10,1170338.778897256
2023-11-13,1172126.4199128572
2023-11-14,1185211.952147059
2023-11-15,1186403.7128241265
2023-11-16,1175695.7431406744
2023-11-17,1219725.341354935
2023-11-20,1269105.9450092285
2023-11-21,1176881.5450143567
2023-11-22,1169742.8985587223
2023-11-24,1145347.5574991496
2023-11-27,1134639.5878156975
2023-11-28,1142650.022586704
2023-11-29,1161320.297194047
2023-11-30,1208274.5762520044
2023-12-05,1175496.6913711217
2023-12-06,1163614.9132713366
2023-12-07,1149520.586908185
2023-12-08,1138704.0490331214
2023-12-11,1171809.3844915573
2023-12-12,1205816.645225008
2023-12-13,1199752.6544542308
2023-12-14,1199670.5866403074
2023-12-18,1216633.1831000713
2023-12-19,1229252.750847025
2023-12-20,1200162.1728457068
2023-12-21,1202292.6532951503
2023-12-22,1183527.8476416355
2023-12-26,1190001.3568038887
2023-12-27,1183855.2982191886
2023-12-28,1191066.5970286108
2023-12-29,1198523.2786016627
2024-01-02,1192377.2200169624
2024-01-03,1220238.4221657126
2024-01-04,1211060.7785346934
2024-01-08,1208930.2980852497
2024-01-09,1232857.9899126664
2024-01-10,1222368.9026151563
2024-01-11,1239741.8381445352
2024-01-16,1173202.075293832
2024-01-17,1117977.083930764
2024-01-18,1120644.8668985877
2024-01-19,1149854.8073355313
2024-01-22,1182034.1819247538
2024-01-23,1176018.0155745817
2024-01-24,1188525.23575516
2024-01-25,1161214.845239151
2024-01-26,1148865.392351672
2024-01-29,1189712.8508559782
2024-01-30,1192879.2959245143
2024-01-31,1158958.931507924
2024-02-01,1184646.459466273
2024-02-02,1201230.6560526972
2024-02-05,1197351.4833635762
2024-02-06,1195372.6533958581
2024-02-07,1257870.3034760589
2024-02-08,1278452.196421545
2024-02-09,1304931.3356470282
2024-02-12,1271763.338874414
2024-02-13,1276156.2462666924
2024-02-14,1324445.3263623393
2024-02-15,1310710.0582570836
2024-02-16,1302992.1457027018
