date,action,symbol,price,shares,value
2024-03-01,BUY,MSTR,107.939,5970.978,644501.41
2024-03-01,SELL,NVDA,82.279,828.4699,68165.67
2024-03-01,SELL,CRWD,314.6,1823.5432,573686.72
2024-03-01,SELL,AMD,202.64,21.694,4396.07
2024-04-01,SELL,MSTR,163.674,1353.6636,221559.53
2024-04-01,BUY,ARM,126.91,5954.8835,755734.29
2024-04-01,BUY,NVDA,90.363,530.1941,47909.93
2024-04-01,SELL,AMD,183.34,3180.5241,583117.28
2024-05-01,BUY,MSTR,102.827,1008.4352,103694.37
2024-05-01,SELL,ARM,95.29,5954.8835,567440.86
2024-05-01,BUY,APP,69.74,8294.7947,578478.97
2024-05-01,SELL,NVDA,83.041,1397.1308,116019.14
2024-06-03,SELL,MSTR,162.741,706.8121,115027.31
2024-06-03,BUY,INSM,55.94,14310.2039,800512.79
2024-06-03,SELL,APP,82.7,8294.7947,685979.5
2024-06-03,SELL,NVDA,115.0,5.2042,598.49
2024-07-01,SELL,MSTR,136.597,4918.9374,671912.1
2024-07-01,SELL,INSM,66.34,1822.9195,120932.47
2024-07-01,BUY,ARM,158.83,5215.6796,828406.4
2024-07-01,SELL,NVDA,124.3,296.4081,36843.53
2024-08-01,BUY,MSTR,151.181,5073.2475,766978.63
2024-08-01,SELL,INSM,75.33,2305.7019,173688.53
2024-08-01,SELL,ARM,121.51,5215.6796,633757.24
2024-08-01,BUY,ALNY,268.61,2855.3616,766978.63
2024-08-01,SELL,NVDA,109.21,6664.5727,727837.97
2024-09-03,SELL,MSTR,122.32,5073.2475,620559.63
2024-09-03,BUY,PLTR,30.51,22824.7534,696383.23
2024-09-03,SELL,INSM,73.31,682.4248,50028.56
2024-09-03,SELL,ALNY,253.78,111.3186,28250.43
2024-10-01,SELL,PLTR,36.46,1971.8236,71892.69
2024-10-01,BUY,INSM,72.88,933.0298,67999.21
2024-10-01,BUY,APP,130.65,5819.3482,760297.8
2024-10-01,SELL,ALNY,276.06,2744.043,757520.51
2024-11-01,BUY,MSTR,229.71,3681.7343,845731.22
2024-11-01,SELL,PLTR,41.92,678.0429,28423.56
2024-11-01,SELL,INSM,68.32,10432.1876,712727.05
2024-11-01,SELL,APP,163.53,647.629,105906.78
2024-12-02,BUY,MSTR,380.3,262.2186,99721.75
2024-12-02,BUY,PLTR,66.39,2417.1494,160474.55
2024-12-02,SELL,APP,340.59,767.9337,261550.52
2025-01-02,BUY,MSTR,300.01,929.9166,278984.3
2025-01-02,SELL,PLTR,75.19,3145.1733,236485.59
2025-01-02,SELL,APP,341.78,125.5665,42916.11
2025-02-03,SELL,MSTR,347.09,184.272,63958.96
2025-02-03,SELL,PLTR,83.74,9.1692,767.83
2025-02-03,BUY,APP,365.44,175.8978,64280.08
2025-03-03,SELL,MSTR,250.92,4689.5977,1176713.83
2025-03-03,SELL,PLTR,83.42,2252.9466,187940.8
2025-03-03,SELL,APP,337.34,204.5419,69000.15
2025-03-03,BUY,GILD,115.99,12359.2689,1433551.58
2025-04-01,SELL,APP,282.7,4249.5749,1201354.87
2025-04-01,SELL,PLTR,84.68,17184.7471,1455204.39
2025-04-01,SELL,GILD,111.28,12359.2689,1375339.43
2025-06-02,BUY,PLTR,132.04,10164.5451,1342126.47
2025-06-02,BUY,AVGO,248.71,5396.3509,1342126.47
2025-06-02,BUY,AXON,758.57,1769.2849,1342126.47
2025-07-01,BUY,PLTR,130.68,358.8194,46890.52
2025-07-01,SELL,AXON,775.38,1769.2849,1371868.15
2025-07-01,BUY,WDC,63.84,21541.2469,1375193.2
2025-07-01,BUY,STX,145.04,9481.4759,1375193.2
2025-07-01,SELL,AVGO,264.74,5396.3509,1428629.89
2025-08-01,SELL,PLTR,154.27,290.7185,44849.14
2025-08-01,SELL,WDC,76.55,919.5579,70392.16
2025-08-01,SELL,STX,154.81,9481.4759,1467827.26
2025-08-01,BUY,AMD,171.7,9193.8869,1578590.35
2025-09-02,SELL,PLTR,157.09,10232.6461,1607446.33
2025-09-02,BUY,LITE,132.555,12036.2407,1595463.8
2025-09-02,BUY,INSM,145.3,10980.4802,1595463.8
2025-09-02,SELL,WDC,81.91,20621.6889,1689122.62
2025-09-02,BUY,ALNY,447.0,3569.2703,1595463.8
2025-09-02,SELL,AMD,162.32,9193.8869,1492351.79
2025-10-01,BUY,SNDK,121.12,14632.1572,1772246.92
2025-10-01,SELL,LITE,171.4,12036.2407,2063011.59
2025-10-01,SELL,INSM,147.28,10980.4802,1617205.11
2025-10-01,BUY,WDC,130.59,13571.0772,1772246.92
2025-10-01,BUY,STX,256.84,6900.1984,1772246.92
2025-10-01,SELL,ALNY,460.65,3569.2703,1644184.32
2025-11-03,BUY,MU,234.7,9937.9907,2332446.38
2025-11-03,SELL,SNDK,207.01,3364.8443,696556.4
2025-11-03,BUY,WDC,158.02,1189.3728,187944.7
2025-11-03,SELL,STX,265.55,6900.1984,1832347.59
2025-12-01,SELL,MU,240.46,9937.9907,2389689.3
2025-12-01,BUY,SNDK,210.17,100.6669,21157.17
2025-12-01,BUY,LITE,317.93,7514.888,2389208.3
2025-12-01,SELL,WDC,163.54,151.1288,24715.6
2026-01-02,BUY,MU,315.42,9266.8033,2922935.24
2026-01-02,SELL,SNDK,275.24,748.3921,205987.42
2026-01-02,BUY,LITE,386.11,55.326,21361.92
2026-01-02,SELL,WDC,187.7,14609.3213,2742169.56
2026-02-02,BUY,MU,437.8,1637.9077,717075.95
2026-02-02,SELL,SNDK,665.24,3443.1065,2290492.12
2026-02-02,BUY,LITE,423.42,3704.8372,1568702.21
2026-03-02,BUY,MU,412.67,3449.281,1423414.85
2026-03-02,BUY,SNDK,619.08,2391.6875,1480645.93
2026-03-02,SELL,LITE,783.25,3712.3802,2907721.79
2026-04-01,SELL,MU,367.85,14353.992,5280116.06
2026-04-01,SELL,SNDK,692.73,9568.1688,6628157.37
2026-04-01,SELL,LITE,764.65,7562.671,5782796.59
2026-05-01,BUY,SNDK,1187.0,4962.7261,5890755.91
2026-05-01,BUY,LITE,949.93,6201.2527,5890755.91
2026-05-01,BUY,INTC,99.62,59132.2601,5890755.91
