symbol,entry_date,entry_px,shares,exit_date,exit_px,pnl,ret_pct,bars_held
AMD,2017-03-22,14.3952,69411.7992,2017-04-11,13.3743,-70865.22,-7.09,14
TSLA,2017-04-12,19.3708,47847.6804,2017-04-18,19.5933,10647.31,1.15,3
AMD,2017-04-19,13.1089,71401.7017,2017-04-25,13.7725,47382.89,5.06,4
VRTX,2017-04-26,115.3847,8508.9593,2017-05-02,117.4972,17975.3,1.83,4
AMD,2017-05-03,10.6076,94100.6869,2017-05-09,10.3932,-20174.93,-2.02,4
LRCX,2017-05-10,13.6196,71693.8034,2017-05-16,13.9309,22324.08,2.29,4
NVDA,2017-05-17,3.0922,322478.6819,2017-06-13,3.6694,186124.52,18.67,18
TSLA,2017-06-14,24.8406,47558.9475,2017-06-28,24.2259,-29235.37,-2.47,10
NVDA,2017-07-19,4.0014,287478.9122,2017-07-25,4.0074,1741.87,0.15,4
VRTX,2017-07-26,162.0781,7096.6583,2017-08-11,152.5172,-67850.02,-5.9,12
VRTX,2017-08-16,150.127,7198.1067,2017-08-18,146.9136,-23130.29,-2.14,2
NVDA,2017-08-30,4.019,262705.2842,2017-09-26,4.1713,40019.55,3.79,18
MU,2017-10-04,39.6863,27568.032,2017-10-10,42.114,66927.52,6.12,4
NVDA,2017-10-11,4.6317,250261.5729,2017-11-14,5.1955,141083.41,12.17,24
MU,2017-11-15,45.5048,28527.6438,2017-12-05,41.3416,-118767.72,-9.15,13
MRVL,2017-12-06,20.9201,56285.2236,2017-12-12,21.2748,19966.44,1.7,4
MU,2017-12-13,42.1842,28340.9118,2017-12-19,44.1204,54872.5,4.59,4
INTC,2017-12-20,41.6523,29972.2059,2018-01-03,39.638,-60373.34,-4.84,8
TTWO,2018-01-04,127.2945,9318.0515,2018-01-09,128.2881,9258.64,0.78,3
NVDA,2018-01-10,5.4297,219806.9564,2018-01-17,5.4549,5548.98,0.46,4
TXN,2018-01-18,104.3576,11471.2512,2018-01-30,99.0579,-60794.85,-5.08,8
NFLX,2018-01-31,25.6663,44201.9627,2018-02-06,25.2314,-19223.11,-1.69,4
NFLX,2018-02-22,26.4107,42160.5937,2018-03-20,30.1481,157571.75,14.15,18
MU,2018-03-21,61.265,20713.7714,2018-03-23,54.3831,-142550.22,-11.23,2
NFLX,2018-05-09,31.3635,35859.3269,2018-06-12,34.5474,114170.06,10.15,23
AMD,2018-06-13,16.6617,74233.7725,2018-06-26,15.8246,-62146.27,-5.02,9
NFLX,2018-06-27,37.0694,31638.9673,2018-07-24,33.9292,-99351.25,-8.47,18
AMD,2018-07-25,16.3861,65407.1953,2018-10-08,27.014,695146.1,64.86,52
AVGO,2019-02-21,24.4208,72237.0476,2019-03-05,24.0792,-24677.29,-1.4,8
PANW,2019-03-06,36.5899,47461.9308,2019-03-08,36.6195,1407.4,0.08,2
PANW,2019-03-13,37.8868,45800.9347,2019-03-19,37.8478,-1786.97,-0.1,4
INTU,2019-03-20,246.1645,7030.6334,2019-03-26,246.1645,0.0,0.0,4
WDAY,2019-03-27,175.4085,9850.8537,2019-04-02,179.2001,37349.74,2.16,4
LRCX,2019-04-03,18.1328,97196.8089,2019-04-16,18.4244,28340.37,1.61,9
MRVL,2019-04-17,24.2888,73610.9735,2019-04-23,24.533,17972.47,1.01,3
QCOM,2019-04-24,78.5989,22939.3557,2019-05-14,77.9652,-14535.54,-0.81,14
AMD,2019-06-19,31.1386,57343.9013,2019-07-09,33.8441,155143.36,8.69,13
QCOM,2019-07-10,67.9262,28525.7931,2019-07-16,69.1229,34135.59,1.76,4
AMD,2019-07-17,34.3036,57388.5504,2019-07-23,34.1913,-6444.74,-0.33,4
WDC,2019-07-24,56.8099,34484.2884,2019-07-30,56.0472,-26298.45,-1.34,4
AMD,2019-07-31,31.0876,62071.6061,2019-08-06,29.4643,-100760.43,-5.22,4
WDC,2019-09-11,63.6833,28672.6868,2019-09-25,60.4645,-92292.21,-5.05,10
KLAC,2019-10-02,15.0294,115167.7117,2019-10-03,15.2146,21322.66,1.23,1
LRCX,2019-10-09,22.3093,78416.8613,2019-10-10,22.4519,11181.66,0.64,1
LRCX,2019-10-16,22.4653,78244.7306,2019-10-22,22.4796,1122.92,0.06,4
AAPL,2019-10-23,57.6197,30477.3898,2019-10-29,57.6458,794.61,0.05,4
TSLA,2019-10-30,20.5565,85329.6908,2019-11-05,20.7007,12306.01,0.7,4
LRCX,2019-11-06,26.3648,66890.7044,2019-11-12,25.8385,-35206.23,-2.0,4
TSLA,2019-11-13,22.586,76400.8668,2019-11-26,21.4642,-85703.68,-4.97,9
DXCM,2019-11-27,54.0143,30311.6831,2019-12-10,51.1655,-86349.75,-5.27,8
TSLA,2019-12-11,23.016,67276.1832,2020-02-26,50.8219,1870674.38,120.81,51
DXCM,2020-05-13,96.6668,35313.4318,2020-05-27,85.374,-398788.77,-11.68,9
TSLA,2020-05-28,52.5845,57241.6908,2020-06-16,64.0906,658626.68,21.88,13
CRWD,2020-06-17,93.3003,39258.036,2020-06-23,98.5756,207096.26,5.65,4
TSLA,2020-06-24,62.7019,61620.0234,2020-06-30,70.4649,478352.91,12.38,4
DDOG,2020-07-01,80.9107,53578.8416,2020-07-07,81.5535,34436.34,0.79,3
TSLA,2020-07-08,89.1329,48944.3701,2020-08-11,89.6882,27180.32,0.62,24
AMD,2020-08-12,84.3398,51964.9511,2020-08-18,83.3699,-50400.24,-1.15,4
TSLA,2020-08-19,122.5867,35284.276,2020-09-09,119.5112,-108518.75,-2.51,14
TSLA,2020-10-07,138.7684,30339.1883,2020-10-27,138.5661,-6137.44,-0.15,14
TSLA,2020-11-11,136.1027,30838.9264,2021-02-23,228.0201,2834633.15,67.54,69
CRWD,2021-02-24,204.771,34285.3793,2021-02-26,204.2037,-19447.98,-0.28,2
MU,2021-03-03,89.3945,78192.8423,2021-03-04,84.5992,-374955.02,-5.36,1
AMAT,2021-04-07,139.1087,47477.072,2021-05-12,114.8542,-1151535.75,-17.44,25
WDC,2021-05-26,76.2797,71371.7628,2021-06-02,78.1571,133993.75,2.46,4
AMAT,2021-06-03,136.5878,40774.4621,2021-06-08,136.0669,-21236.96,-0.38,3
NVDA,2021-06-09,17.0052,325734.8476,2021-07-27,18.8173,590273.79,10.66,33
INTU,2021-07-28,511.8256,11956.5274,2021-08-03,518.753,82827.11,1.35,4
NVDA,2021-08-04,19.8616,311785.2055,2021-08-17,19.0622,-249242.48,-4.02,9
AMD,2021-08-18,105.6059,56188.3127,2021-08-24,109.9041,241505.95,4.07,4
NVDA,2021-08-25,21.7612,283323.0543,2021-09-21,20.8175,-267360.34,-4.34,18
PANW,2021-09-22,74.2863,79269.7778,2021-10-19,79.9861,451822.52,7.67,19
AMD,2021-10-20,118.8271,53273.564,2021-10-26,125.504,355704.54,5.62,4
TSLA,2021-10-27,338.6368,19712.4388,2021-11-09,333.9513,-92361.62,-1.38,9
NVDA,2021-11-10,28.8649,227697.4487,2021-12-07,31.777,663061.83,10.09,18
MRVL,2021-12-08,90.7308,79619.6926,2022-01-04,87.8287,-231065.86,-3.2,18
TSLA,2022-01-05,355.0358,19664.816,2022-01-25,299.6589,-1088975.86,-15.6,13
QCOM,2022-01-26,161.8509,36350.2107,2022-02-08,173.0836,408309.73,6.94,9
AAPL,2022-02-09,170.2804,36889.531,2022-02-15,166.9092,-124361.8,-1.98,4
PANW,2022-02-16,82.1587,74822.9853,2022-02-23,74.5423,-569880.73,-9.27,4
MU,2022-02-24,89.3333,62334.6179,2022-03-01,86.7487,-161107.44,-2.89,3
PANW,2022-03-02,90.8442,59429.2762,2022-03-08,81.962,-527859.43,-9.78,4
AMGN,2022-03-09,229.3991,21199.5286,2022-03-22,234.3645,105263.51,2.16,9
PANW,2022-03-23,94.2746,52617.2432,2022-03-29,96.2209,102405.5,2.06,4
TSLA,2022-03-30,356.9511,14160.9927,2022-04-12,322.0257,-494578.29,-9.78,9
COST,2022-04-13,511.4832,8901.3888,2022-04-19,514.2609,24725.05,0.54,3
PANW,2022-04-20,97.7286,46765.4048,2022-04-26,90.6459,-331221.35,-7.25,4
AMGN,2022-04-27,246.5748,17164.4274,2022-05-03,230.1226,-282392.17,-6.67,4
TMUS,2022-05-04,130.8086,30147.8991,2022-05-10,121.5492,-279153.72,-7.08,4
AMGN,2022-05-11,238.4974,15340.1756,2022-06-07,244.4298,91004.27,2.49,17
TMUS,2022-06-08,137.696,27187.4237,2022-06-14,124.7676,-351489.89,-9.39,4
AMGN,2022-06-15,236.457,14322.6234,2022-06-22,236.2472,-3004.89,-0.09,4
WMT,2022-06-23,40.5228,83367.0951,2022-07-06,41.4552,77731.48,2.3,8
AMGN,2022-07-07,244.3399,14121.6086,2022-07-19,245.9984,23420.69,0.68,8
COST,2022-07-20,520.0316,6669.4742,2022-08-02,544.5195,163321.42,4.71,9
CDNS,2022-08-03,181.4565,19981.9281,2022-08-30,174.9624,-129764.64,-3.58,19
GILD,2022-09-14,64.3234,54264.7751,2022-09-15,65.4018,58519.13,1.68,1
AXON,2022-12-07,170.0146,20841.3753,2022-12-08,171.4724,30382.56,0.86,1
AXON,2022-12-14,169.745,21019.7959,2022-12-16,168.7565,-20778.07,-0.58,2
AXON,2023-01-25,186.7295,18966.2274,2023-02-22,189.5053,52646.45,1.49,19
ABNB,2023-02-23,128.0277,28028.7196,2023-02-28,124.8624,-88719.31,-2.47,3
AXON,2023-03-01,206.7394,16901.162,2023-03-13,207.3685,10632.52,0.3,8
AXON,2023-03-15,211.6321,16534.1811,2023-05-02,215.686,67027.92,1.92,33
AMD,2023-05-03,83.185,42802.0442,2023-05-16,97.3438,606025.58,17.02,9
APP,2023-05-17,24.5032,169767.6442,2023-05-23,24.7728,45769.36,1.1,4
META,2023-05-24,244.9021,17145.1951,2023-05-31,259.59,251826.91,6.0,4
PLTR,2023-06-01,14.3584,309477.6393,2023-06-21,15.6864,410986.3,9.25,13
NVDA,2023-06-22,42.1846,114895.6469,2023-07-11,42.4043,25242.57,0.52,11
PLTR,2023-07-12,16.6949,291363.135,2023-07-18,17.7334,302580.62,6.22,4
NVDA,2023-07-19,47.4098,108808.6567,2023-07-25,44.8646,-276939.79,-5.37,3
PLTR,2023-07-26,16.3954,297269.3838,2023-08-14,15.0873,-388858.08,-7.98,13
NVDA,2023-08-16,44.3853,100885.2058,2023-08-17,43.8951,-49453.93,-1.1,1
NVDA,2023-09-07,45.3079,97583.081,2023-09-18,42.597,-264537.97,-5.98,7
PLTR,2023-10-18,17.7733,233501.8834,2023-10-19,17.4039,-86255.6,-2.08,1
PLTR,2023-11-08,18.7418,216486.3822,2023-11-28,19.1912,97288.98,2.4,13
PDD,2023-11-29,139.121,29815.6954,2024-01-17,136.3352,-83060.56,-2.0,27
CRWD,2024-01-18,281.8067,14401.4607,2024-03-05,305.1217,335770.06,8.27,32
NVDA,2024-03-06,87.7282,50008.6753,2024-03-26,95.5564,391477.91,8.92,14
MSTR,2024-03-27,195.2098,24440.4085,2024-04-05,156.7655,-939594.4,-19.69,6
MSTR,2024-04-10,138.2873,27661.8714,2024-04-16,130.1565,-224913.14,-5.88,4
NVDA,2024-05-08,89.3058,40250.6262,2024-07-09,130.2543,1648202.77,45.85,38
ARM,2024-07-10,182.7355,28644.8628,2024-07-16,179.5403,-91526.07,-1.75,4
NVDA,2024-07-17,120.9783,42443.01,2024-07-23,122.7556,75433.96,1.47,4
ARM,2024-07-24,165.8409,31366.1204,2024-07-25,150.7735,-472605.88,-9.09,1
NVDA,2024-08-21,127.0292,37169.5415,2024-08-29,120.7087,-234930.09,-4.98,6
PLTR,2024-09-18,35.966,124548.52,2024-09-24,37.4537,185290.83,4.14,4
APP,2024-09-25,127.9578,36397.4934,2025-01-13,306.7591,6507919.14,139.73,68
APP,2025-01-23,353.6088,31524.6968,2025-01-28,348.0271,-175961.4,-1.58,3
PLTR,2025-02-12,110.2643,99342.2759,2025-02-19,124.443,1408544.33,12.86,4
APP,2025-02-20,488.2764,25278.0694,2025-02-25,402.685,-2163585.35,-17.53,3
PLTR,2025-05-14,128.7166,78955.0364,2025-08-19,173.5093,3536609.26,34.8,64
AMD,2025-08-20,165.4314,82677.9531,2025-09-03,161.9067,-291414.98,-2.13,9
PLTR,2025-09-04,154.5678,86465.0457,2025-09-09,155.736,101008.47,0.76,3
AVGO,2025-09-10,338.6213,39702.7311,2025-09-16,363.9931,1007329.75,7.49,4
APP,2025-09-17,601.5563,23985.1436,2025-09-23,638.6406,889472.26,6.16,4
WDC,2025-09-24,110.5738,138309.3957,2025-10-07,126.5898,2215163.28,14.48,9
SNDK,2025-10-08,121.128,144314.8194,2025-11-18,255.6359,19411483.3,111.05,28
SNDK,2025-12-03,196.1054,187822.8068,2025-12-16,202.1762,1140234.7,3.1,8
SNDK,2025-12-24,246.1602,154015.9239,2026-01-02,244.942,-187622.2,-0.49,5
SNDK,2026-01-07,340.7381,110538.4303,2026-01-21,460.1887,13203881.83,35.06,9
SNDK,2026-01-28,499.4696,101682.2845,2026-02-04,648.7554,15179721.19,29.89,5
