date,action,symbol,price,shares
2024-02-01,BUY,SMCI,58.35,10034.9894
2024-02-15,SELL,SMCI,100.4,9.3313
2024-03-01,BUY,COIN,205.77,4411.7339
2024-03-01,SELL,SMCI,90.548,10025.6581
2024-03-15,SELL,COIN,242.36,5.9931
2024-04-01,SELL,COIN,252.11,4405.7408
2024-04-01,BUY,CROX,145.75,7620.7901
2024-04-15,SELL,CROX,123.36,7620.7901
2024-04-15,BUY,SMTC,32.39,28969.5436
2024-05-01,SELL,SMTC,37.64,39.924
2024-05-15,BUY,PLUG,3.41,339010.6577
2024-05-15,SELL,SMTC,39.96,28929.6196
2024-06-03,SELL,PLUG,3.45,536.1284
2024-06-17,BUY,ASTS,11.75,78353.1276
2024-06-17,SELL,PLUG,2.72,338474.5293
2024-07-01,BUY,CORZ,9.85,86078.6642
2024-07-01,SELL,ASTS,10.84,78353.1276
2024-07-15,SELL,CORZ,11.01,86078.6642
2024-07-15,BUY,RIVN,17.5,54078.1905
2024-08-01,SELL,RIVN,15.24,54078.1905
2024-08-01,BUY,ASTS,20.44,40246.395
2024-08-15,SELL,ASTS,31.36,42.0099
2024-09-03,SELL,ASTS,29.41,0.0358
2024-09-16,BUY,SMMT,29.48,40695.3123
2024-09-16,SELL,ASTS,29.84,40204.3493
2024-10-01,SELL,SMMT,20.1,40695.3123
2024-10-01,BUY,FUTU,107.54,7588.3975
2024-10-15,SELL,FUTU,96.21,13.5872
2024-11-01,BUY,MDGL,319.58,2253.6203
2024-11-01,SELL,FUTU,95.08,7574.8103
2024-11-15,BUY,RKLB,19.0,34168.2823
2024-11-15,SELL,MDGL,288.58,2253.6203
2024-12-02,SELL,RKLB,24.155,43.0403
2024-12-16,BUY,RGTI,8.43,104844.9458
2024-12-16,SELL,RKLB,25.9,34125.2421
2025-01-02,SELL,RGTI,20.0,70.7075
2025-01-15,BUY,LUNR,19.18,59761.6775
2025-01-15,SELL,RGTI,10.94,104774.2383
2025-02-03,BUY,TEM,61.54,21043.1339
2025-02-03,SELL,LUNR,21.7,59761.6775
2025-02-18,SELL,TEM,81.95,21043.1339
2025-02-18,BUY,SMCI,55.8,30867.5864
2025-03-03,BUY,GDS,31.84,34881.7937
2025-03-03,SELL,SMCI,36.07,30867.5864
2025-03-17,SELL,GDS,35.45,34881.7937
2025-05-15,BUY,CRWV,65.77,18759.179
2025-06-02,SELL,CRWV,120.2,8.2116
2025-06-16,SELL,CRWV,158.5,18750.9674
2025-06-16,BUY,ASTS,41.91,70914.5206
2025-07-01,BUY,IREN,15.23,209730.7236
2025-07-01,SELL,ASTS,45.11,70914.5206
2025-07-15,SELL,IREN,16.88,209730.7236
2025-07-15,BUY,CIFR,5.97,592150.7606
2025-08-01,SELL,CIFR,4.93,592150.7606
2025-08-01,BUY,ABVX,71.945,40498.1979
2025-08-15,BUY,WULF,8.97,317505.7653
2025-08-15,SELL,ABVX,70.44,40498.1979
2025-09-02,SELL,WULF,9.63,473.5801
2025-09-15,BUY,SATS,71.94,46228.2984
2025-09-15,SELL,WULF,10.49,317032.1852
2025-10-01,BUY,PLUG,2.93,1252501.2207
2025-10-01,SELL,SATS,79.5,46228.2984
2025-10-15,BUY,NVTS,15.16,317694.8315
2025-10-15,SELL,PLUG,3.85,1252501.2207
2025-11-03,SELL,NVTS,12.25,317694.8315
2025-11-03,BUY,PRAX,181.99,21342.1114
2025-11-17,BUY,GH,96.48,43641.7249
2025-11-17,SELL,PRAX,197.58,21342.1114
2025-12-01,SELL,GH,105.22,43641.7249
2025-12-01,BUY,JAZZ,172.12,26639.7898
2025-12-15,SELL,JAZZ,169.53,26639.7898
2025-12-15,BUY,ARWR,68.45,65871.4676
2026-01-02,BUY,RKLB,75.99,58668.336
2026-01-02,SELL,ARWR,67.79,65871.4676
2026-01-15,BUY,FTAI,266.85,19927.2973
2026-01-15,SELL,RKLB,90.76,58668.336
2026-02-02,SELL,FTAI,274.39,19927.2973
2026-02-02,BUY,IBRX,6.13,890593.3794
2026-02-17,SELL,IBRX,6.02,890593.3794
2026-02-17,BUY,SLAB,205.69,26022.8028
2026-03-02,SELL,SLAB,204.91,26022.8028
2026-03-02,BUY,AAOI,102.51,51934.068
2026-03-16,SELL,AAOI,94.07,90.6227
2026-04-01,SELL,AAOI,86.35,51843.4453
2026-04-15,BUY,CAR,395.77,11302.2548
2026-05-01,SELL,CAR,185.55,11302.2548
2026-05-01,BUY,MXL,77.18,27125.6145
2026-05-15,SELL,MXL,92.34,27125.6145
2026-05-15,BUY,STRL,848.84,2946.8763
