date,action,symbol,price,shares
2023-04-12,BUY,AXON,223.9735,1487.0772
2023-04-12,BUY,AMD,94.5679,3521.9761
2023-04-12,BUY,FTNT,67.3488,4945.387
2023-04-18,SELL,AMD,91.5924,3521.9761
2023-04-19,BUY,BKNG,107.159,3005.52
2023-04-25,SELL,FTNT,65.0123,4945.387
2023-04-26,BUY,CPRT,38.3624,8367.4374
2023-05-02,SELL,BKNG,107.2429,3005.52
2023-05-02,SELL,CPRT,38.9864,8367.4374
2023-05-03,BUY,AMD,83.185,3891.9043
2023-05-03,BUY,CCEP,65.4018,4950.1399
2023-05-09,SELL,AXON,221.4074,1487.0772
2023-05-10,BUY,FTNT,67.1391,4896.1263
2023-05-16,SELL,CCEP,65.8211,4950.1399
2023-05-16,SELL,FTNT,68.2375,4896.1263
2023-05-17,BUY,APP,24.5032,13444.4489
2023-05-17,BUY,CPRT,40.609,8112.2909
2023-05-23,SELL,AMD,107.3288,3891.9043
2023-05-23,SELL,APP,24.7728,13444.4489
2023-05-23,SELL,CPRT,44.1936,8112.2909
2023-05-24,BUY,META,244.9021,1507.4077
2023-05-24,BUY,NVDA,30.1317,12251.7921
2023-05-24,BUY,SHOP,57.264,6446.761
2023-05-31,SELL,SHOP,58.1526,6446.761
2023-06-01,BUY,PLTR,14.3584,26067.9855
2023-07-05,SELL,META,286.9689,1507.4077
2023-07-06,BUY,TSLA,277.8326,1554.4813
2023-07-25,SELL,TSLA,272.3109,1554.4813
2023-07-26,BUY,META,300.3188,1407.2494
2023-08-22,SELL,PLTR,14.7778,26067.9855
2023-08-23,BUY,ADBE,520.2884,739.2239
2023-08-29,SELL,META,288.6963,1407.2494
2023-08-30,BUY,PLTR,15.5167,26140.622
2023-09-06,SELL,PLTR,15.1273,26140.622
2023-09-07,BUY,SHOP,64.3334,6136.8253
2023-09-12,SELL,SHOP,63.4647,6136.8253
2023-09-13,BUY,PLTR,15.5466,25011.7147
2023-09-19,SELL,ADBE,529.6144,739.2239
2023-09-20,BUY,CHTR,449.315,869.9369
2023-09-26,SELL,NVDA,41.9979,12251.7921
2023-09-27,BUY,PDD,94.1286,5457.6921
2023-10-03,SELL,CHTR,434.6171,869.9369
2023-10-04,BUY,NVDA,43.6604,8645.8897
2023-10-17,SELL,NVDA,43.8142,8645.8897
2023-10-18,BUY,CRWD,185.721,2036.4155
2023-11-21,SELL,CRWD,206.8493,2036.4155
