symbol,entry_date,entry_px,shares,exit_date,exit_px,pnl,ret_pct,bars_held
ABNB,2023-02-23,128.0277,7804.5582,2023-02-28,124.8624,-24703.77,-2.47,3
AXON,2023-03-01,206.7394,4706.0982,2023-05-02,215.686,42103.58,4.33,43
AMD,2023-05-03,83.185,12182.662,2023-05-16,97.3438,172491.88,17.02,9
APP,2023-05-17,24.5032,48320.5738,2023-05-23,24.7728,13027.23,1.1,4
META,2023-05-24,244.9021,4879.9916,2023-05-31,259.59,71676.83,6.0,4
PLTR,2023-06-01,14.3584,88085.7033,2023-06-21,15.6864,116977.81,9.25,13
NVDA,2023-06-22,42.1846,32702.3736,2023-07-11,42.4043,7184.71,0.52,11
PLTR,2023-07-12,16.6949,82929.654,2023-07-18,17.7334,86122.45,6.22,4
NVDA,2023-07-19,47.4098,30969.7913,2023-07-25,44.8646,-78824.31,-5.37,3
PLTR,2023-07-26,16.3954,84610.559,2023-08-15,15.6165,-65903.16,-4.75,14
NVDA,2023-08-16,44.3853,29721.6956,2023-08-22,47.935,105503.1,8.0,4
NVDA,2023-09-07,45.3079,31394.7405,2023-09-19,43.7293,-49559.74,-3.48,8
PLTR,2023-10-18,17.7733,77119.7917,2023-10-24,16.4852,-99338.0,-7.25,4
PLTR,2023-11-08,18.7418,67725.655,2023-11-28,19.1912,30435.91,2.4,13
PDD,2023-11-29,139.121,9327.5399,2024-01-17,136.3352,-25984.66,-2.0,27
CRWD,2024-01-18,281.8067,4505.347,2024-03-05,305.1217,105042.17,8.27,32
NVDA,2024-03-06,87.7282,15644.6776,2024-03-26,95.5564,122469.67,8.92,14
MSTR,2024-03-27,195.2098,7645.9126,2024-04-16,130.1565,-497391.85,-33.32,13
NVDA,2024-05-08,89.3058,11125.5062,2024-07-09,130.2543,455572.79,45.85,38
ARM,2024-07-10,182.7355,7917.5981,2024-07-16,179.5403,-25298.31,-1.75,4
NVDA,2024-07-17,120.9783,11731.4701,2024-07-23,122.7556,20850.34,1.47,4
ARM,2024-07-24,165.8409,8669.7511,2024-07-30,140.0896,-223257.36,-15.53,4
NVDA,2024-08-21,127.0292,9545.823,2024-09-04,104.9024,-211218.52,-17.42,9
PLTR,2024-09-18,35.966,27797.8317,2024-09-24,37.4537,41354.83,4.14,4
APP,2024-09-25,127.9578,8123.4999,2025-01-14,323.7536,1590547.15,153.02,69
APP,2025-01-23,353.6088,7425.7362,2025-01-28,348.0271,-41448.23,-1.58,3
PLTR,2025-02-12,110.2643,23400.3551,2025-02-19,124.443,331786.61,12.86,4
APP,2025-02-20,488.2764,5954.3179,2025-02-25,402.685,-509638.4,-17.53,3
PLTR,2025-05-14,128.7166,18598.0613,2025-08-19,173.5093,833057.38,34.8,64
AMD,2025-08-20,165.4314,19474.9947,2025-09-03,161.9067,-68643.51,-2.13,9
PLTR,2025-09-04,154.5678,20367.0437,2025-09-09,155.736,23792.78,0.76,3
AVGO,2025-09-10,338.6213,9352.0667,2025-09-16,363.9931,237278.76,7.49,4
APP,2025-09-17,601.5563,5649.7514,2025-09-23,638.6406,209517.08,6.16,4
WDC,2025-09-24,110.5738,32579.0575,2025-10-07,126.5898,521786.18,14.48,9
SNDK,2025-10-08,121.128,33993.6345,2025-11-18,255.6359,4572412.39,111.05,28
SNDK,2025-12-03,196.1054,44242.0172,2025-12-16,202.1762,268584.44,3.1,8
SNDK,2025-12-24,246.1602,36278.7358,2026-01-21,460.1887,7764683.41,86.95,17
SNDK,2026-01-28,499.4696,33372.1442,2026-02-10,589.3147,2998323.64,17.99,8
