date,action,symbol,price,shares
2023-05-26,BUY,META,252.5406,1318.8607
2023-05-26,BUY,PLTR,12.8407,25938.2962
2023-05-26,BUY,NVDA,37.6634,8843.2239
2023-07-05,SELL,META,286.9689,1318.8607
2023-07-06,BUY,TSLA,277.8326,1360.0454
2023-07-25,SELL,TSLA,272.3109,1360.0454
2023-07-26,BUY,META,300.3188,1231.2286
2023-08-22,SELL,PLTR,14.7778,25938.2962
2023-08-23,BUY,ADBE,520.2884,735.5462
2023-08-29,SELL,META,288.6963,1231.2286
2023-08-30,BUY,PLTR,15.5167,22870.8984
2023-09-06,SELL,PLTR,15.1273,22870.8984
2023-09-07,BUY,SHOP,64.3334,5369.2145
2023-09-12,SELL,SHOP,63.4647,5369.2145
2023-09-13,BUY,PLTR,15.5466,21883.1653
2023-09-19,SELL,ADBE,529.6144,735.5462
2023-09-20,BUY,CHTR,449.315,865.6089
2023-09-26,SELL,NVDA,41.9979,8843.2239
2023-09-27,BUY,PDD,94.1286,3939.303
2023-09-27,SELL,PLTR,14.1887,21883.1653
2023-09-27,SELL,CHTR,428.0869,865.6089
2023-09-27,SELL,PDD,94.1286,3939.303
2023-10-04,BUY,PLTR,15.3569,22794.5953
2023-10-04,BUY,PDD,97.4037,3593.8503
2023-10-04,BUY,NVDA,43.6604,8017.6618
2023-10-17,SELL,NVDA,43.8142,8017.6618
2023-10-18,BUY,CRWD,185.721,1888.4446
2023-10-26,SELL,PLTR,15.5367,22794.5953
2023-10-26,SELL,PDD,107.838,3593.8503
2023-10-26,SELL,CRWD,175.8458,1888.4446
2023-11-01,BUY,PDD,101.6273,3516.3085
2023-11-01,BUY,PLTR,14.8177,24116.6265
2023-11-01,BUY,CRWD,178.0425,2007.1215
2023-11-21,SELL,CRWD,206.8493,2007.1215
2023-11-22,BUY,INTC,43.9939,9421.8958
2023-12-06,SELL,PLTR,17.6335,24116.6265
2023-12-06,SELL,INTC,42.4063,9421.8958
2023-12-07,BUY,CRWD,237.8926,1730.7929
2023-12-07,BUY,ZS,197.1638,2088.3287
2024-01-03,SELL,ZS,206.35,2088.3287
2024-01-04,BUY,INTC,45.3619,9484.5166
2024-01-09,SELL,INTC,47.958,9484.5166
2024-01-10,BUY,AMD,149.785,3031.8741
2024-01-30,SELL,PDD,125.3217,3516.3085
2024-01-31,BUY,NVDA,61.3119,7175.8215
2024-02-13,SELL,AMD,166.3102,3031.8741
2024-02-14,BUY,META,468.1867,1075.2622
2024-02-21,SELL,NVDA,67.8002,7175.8215
2024-02-22,BUY,PANW,136.4101,3560.897
2024-02-27,SELL,PANW,157.723,3560.897
2024-02-28,BUY,NVDA,77.5725,7228.5342
2024-03-05,SELL,META,493.4287,1075.2622
2024-03-06,BUY,AMD,209.8048,2524.7993
2024-03-19,SELL,CRWD,316.5245,1730.7929
2024-03-20,BUY,META,498.7208,1096.7269
2024-03-26,SELL,AMD,179.3106,2524.7993
2024-03-26,SELL,META,504.7418,1096.7269
2024-03-27,BUY,MSTR,195.2098,2573.3196
2024-03-27,BUY,MU,118.8814,4225.5324
2024-04-02,SELL,MU,122.0866,4225.5324
2024-04-03,BUY,ARM,122.8255,4193.3811
2024-04-16,SELL,MSTR,130.1565,2573.3196
2024-04-17,BUY,MU,122.1465,2737.67
2024-04-23,SELL,ARM,96.8745,4193.3811
2024-04-24,BUY,META,507.7073,798.8466
2024-04-30,SELL,META,430.9826,798.8466
2024-05-01,BUY,ARM,99.6203,3450.4671
2024-05-21,SELL,ARM,109.3358,3450.4671
2024-05-22,BUY,QCOM,202.5557,1859.5105
2024-05-29,SELL,QCOM,208.337,1859.5105
2024-05-30,BUY,ARM,120.8784,3199.7733
2024-07-02,SELL,MU,129.5454,2737.67
2024-07-03,BUY,CRWD,382.9647,924.5854
2024-07-09,SELL,CRWD,391.3121,924.5854
2024-07-10,BUY,AVGO,174.3481,2071.8381
2024-07-16,SELL,AVGO,171.9117,2071.8381
2024-07-17,BUY,PLTR,27.8681,12760.1733
2024-07-23,SELL,PLTR,28.4273,12760.1733
2024-07-24,BUY,ALNY,230.6535,1570.1273
2024-07-26,SELL,NVDA,115.7262,7228.5342
2024-07-26,SELL,ARM,154.8873,3199.7733
2024-07-26,SELL,ALNY,235.8956,1570.1273
2024-07-31,BUY,ARM,142.2863,3982.0965
2024-07-31,BUY,NVDA,113.7092,4982.8666
2024-07-31,BUY,TSLA,227.2586,2493.1852
2024-08-02,SELL,ARM,113.5993,3982.0965
2024-08-02,SELL,NVDA,103.5744,4982.8666
2024-08-02,SELL,TSLA,213.8987,2493.1852
2024-08-21,BUY,NVDA,127.0292,3934.3788
2024-08-21,BUY,PLTR,32.2715,15486.7606
2024-08-21,BUY,MELI,2006.6555,249.0617
2024-08-27,SELL,MELI,1997.0,249.0617
2024-08-28,BUY,MSTR,136.8944,3627.4604
2024-09-04,SELL,NVDA,104.9024,3934.3788
2024-09-04,SELL,PLTR,29.9151,15486.7606
2024-09-04,SELL,MSTR,120.1295,3627.4604
2024-09-18,BUY,PLTR,35.966,12138.0898
2024-09-18,BUY,MELI,2073.8845,210.5028
2024-09-18,BUY,WMT,78.4422,5565.3531
2024-09-24,SELL,MELI,2109.491,210.5028
2024-09-24,SELL,WMT,80.1796,5565.3531
2024-09-25,BUY,APP,127.9578,3473.2321
2024-09-25,BUY,TSLA,252.0314,1763.38
2024-10-08,SELL,TSLA,243.1647,1763.38
