date,equity,held
2023-05-24,100000.0,0
2023-05-25,107140.5696249724,1
2023-05-26,115245.289012499,1
2023-05-30,116859.67746685579,1
2023-05-31,114487.53051061285,1
2023-06-01,118638.72586497915,1
2023-06-02,121307.37004212708,1
2023-06-05,121570.95349463294,1
2023-06-06,121439.15526111066,1
2023-06-07,115245.28901249904,1
2023-06-08,119198.8195529287,1
2023-06-09,120648.44394720926,1
2023-06-12,126809.37039834434,1
2023-06-13,129642.72657741368,1
2023-06-14,132410.17713245252,1
2023-06-15,137055.599594354,1
2023-06-16,134419.92124376,1
2023-06-20,133760.96911976475,1
2023-06-21,128400.22856671238,1
2023-06-22,132663.71336107375,1
2023-06-23,128730.73277726816,1
2023-06-26,123640.99396378669,1
2023-06-27,129755.27630818298,1
2023-06-28,130548.49942805555,1
2023-06-29,129656.14456682433,1
2023-06-30,135506.0365573147,1
2023-07-03,136431.4613614096,1
2023-07-05,136332.2775618961,1
2023-07-06,133126.40624131318,1
2023-07-07,131771.35849984258,1
2023-07-10,131870.50325573995,1
2023-07-11,133754.3837631772,1
2023-07-12,138711.92089243638,1
2023-07-13,145619.42635670523,1
2023-07-14,145487.22467248293,1
2023-07-17,149519.3500121859,1
2023-07-18,153088.76945711081,1
2023-07-19,153088.76945711081,1
2023-07-20,142347.45419401117,1
2023-07-21,141091.51216482182,1
2023-07-24,141653.40185911342,1
2023-07-25,144495.6990262769,1
2023-07-26,143008.44960058402,1
2023-07-27,141785.56449971956,1
2023-07-28,149453.24917007476,1
2023-07-31,149750.70946684433,1
2023-08-01,148593.95123716848,1
2023-08-02,138877.1534759062,1
2023-08-03,137885.67988785502,1
2023-08-04,135968.71642301543,1
2023-08-07,139339.88539976173,1
2023-08-08,135770.4399257594,1
2023-08-09,131242.55176295337,1
2023-08-10,131837.43331287635,1
2023-08-11,129193.4126429689,1
2023-08-14,133489.98039473264,1
2023-08-15,129391.72818384109,1
2023-08-16,125095.18646115476,1
2023-08-17,120864.77160965701,1
2023-08-18,120302.93397352025,1
2023-08-21,126119.78205022443,1
2023-08-22,125557.91838501027,1
2023-08-23,131473.8982030731,1
2023-08-24,122814.75295920543,1
2023-08-25,125723.19001209624,1
2023-08-28,128532.4172363961,1
2023-08-29,136728.8696000244,1
2023-08-30,139009.3681746673,1
2023-08-31,140265.28417477923,1
2023-09-01,139769.5083371375,1
2023-09-05,140133.08249055693,1
2023-09-06,136431.46136140972,1
2023-09-07,133456.89743733034,1
2023-09-08,133853.51550453596,1
2023-09-11,138414.4736102056,1
2023-09-12,133985.73020329696,1
2023-09-13,135307.73403098134,1
2023-09-14,138480.54842323935,1
2023-09-15,131374.75344717572,1
2023-09-18,131672.20072940658,1
2023-09-19,130879.00363861142,1
2023-09-20,125204.19623739478,1
2023-09-21,118073.34827431326,1
2023-09-22,118172.85743729453,1
2023-09-25,119731.68682589574,1
2023-09-26,114391.84762201262,1
2023-09-27,115088.34669018797,1
2023-09-28,117874.36899196681,1
2023-09-29,118139.68337812118,1
2023-10-02,120958.84069545721,1
2023-10-03,114557.66585972438,1
2023-10-04,119201.01900997087,1
2023-10-05,117940.67806669732,1
2023-10-06,123877.50717577453,1
2023-10-09,125701.67697960752,1
2023-10-10,127758.01313949899,1
2023-10-11,130477.7003374699,1
2023-10-12,128952.0189789646,1
2023-10-13,124076.51248719837,1
2023-10-16,128255.4938817118,1
2023-10-17,127028.353026689,1
2023-10-18,121655.35277817126,1
2023-10-19,118405.02379335291,1
2023-10-20,113065.17157493108,1
2023-10-23,114060.18511751154,1
2023-10-24,117277.34004315657,1
2023-10-25,108687.18486899382,1
2023-10-26,102352.3516443383,1
2023-10-27,103811.6783772276,1
2023-10-30,107161.51652502721,1
2023-10-31,108720.33289908971,1
