symbol,entry_date,entry_px,shares,exit_date,exit_px,pnl,ret_pct,bars_held
NXPI,2016-05-24,91.58,2183.8829,2016-06-24,80.07,-25136.5,-12.57,22
AMD,2016-05-24,4.2,47619.0498,2016-09-09,5.9,80952.4,40.48,75
AXON,2016-07-01,24.89,8268.2652,2016-10-03,24.29,-4960.95,-2.41,64
MELI,2016-05-24,134.6,1485.884,2016-11-10,162.81,41916.78,20.96,119
STX,2016-09-12,36.55,6530.3066,2017-01-12,36.75,1306.07,0.55,85
NXPI,2016-10-03,102.76,2413.3121,2017-01-23,96.0,-16314.0,-6.58,76
NVDA,2016-05-24,1.134,176366.8518,2017-04-04,2.5195,244356.29,122.18,217
ADP,2017-01-12,103.8,2626.6825,2017-05-03,97.51,-16521.84,-6.06,76
CSX,2016-11-10,11.51,20370.0563,2017-07-24,16.94,110609.41,47.18,174
LITE,2017-07-24,67.95,4963.7239,2017-08-10,53.05,-73959.47,-21.93,13
XEL,2017-08-10,48.64,6379.1737,2017-09-22,47.41,-7846.38,-2.53,30
TSLA,2017-01-23,16.5947,17017.9807,2017-09-26,23.0167,109289.45,38.7,171
VRTX,2017-04-04,112.29,2603.0108,2017-10-26,143.76,81916.73,28.03,143
LRCX,2017-05-03,15.008,20059.9066,2017-12-04,18.074,61503.65,20.43,149
KLAC,2017-10-26,108.85,3108.6722,2018-02-05,101.2,-23781.35,-7.03,68
PYPL,2017-09-22,65.08,4917.063,2018-02-08,72.32,35599.53,11.12,95
ROST,2017-12-04,78.01,4212.2789,2018-03-22,75.04,-12510.47,-3.81,74
LITE,2018-02-09,57.2,5781.8811,2018-04-16,58.475,7371.89,2.23,44
ODFL,2017-09-26,35.85,8705.0642,2018-04-26,44.31,73644.87,23.6,146
KDP,2018-04-16,121.04,2971.3776,2018-07-10,22.19,-293720.68,-81.67,59
BKR,2018-04-26,35.98,9720.9198,2018-07-16,32.33,-35481.34,-10.14,55
AXON,2018-07-16,69.02,4727.9949,2018-08-08,59.78,-43686.66,-13.39,17
AMD,2018-08-08,19.58,18047.8473,2018-10-10,25.0,97819.33,27.68,44
FTNT,2018-02-06,9.308,36628.5632,2018-11-02,14.512,190615.06,55.91,188
DXCM,2018-03-23,17.2,20797.7134,2018-11-19,30.3275,273021.95,76.32,167
WMT,2018-11-07,34.7733,11711.2981,2018-11-20,31.3867,-39662.27,-9.74,9
CCEP,2018-11-07,47.26,8617.0314,2019-01-02,44.94,-19991.51,-4.91,36
PANW,2019-02-15,37.795,9900.3097,2019-05-15,36.625,-11583.34,-3.1,61
INSM,2019-02-15,27.07,13822.7629,2019-05-21,26.41,-9123.02,-2.44,65
WDAY,2019-02-15,190.79,1961.2254,2019-07-31,199.98,18023.67,4.82,114
TRI,2019-05-15,67.2378,5832.5579,2019-09-27,68.8474,9387.8,2.39,94
SBUX,2018-10-16,57.81,6852.9362,2019-10-01,86.51,196679.27,49.65,240
DXCM,2019-07-31,39.2175,10630.3722,2019-10-22,37.7225,-15892.4,-3.81,58
COST,2019-05-21,249.93,1543.9943,2020-01-02,291.49,64168.4,16.63,156
FAST,2019-10-22,18.685,22099.5733,2020-01-31,17.44,-27513.95,-6.66,69
AAPL,2019-10-01,56.1475,7136.8741,2020-02-27,68.38,87301.8,21.79,102
AMD,2020-01-02,49.1,8831.4181,2020-02-27,44.01,-44951.92,-10.37,38
TSLA,2020-01-31,43.3713,10001.8307,2020-02-27,45.2667,18956.79,4.37,18
WMT,2020-03-10,39.93,10483.102,2020-03-11,38.1433,-18729.81,-4.47,1
FER,2019-09-27,29.4,13802.4831,2020-03-12,22.5906,-93986.64,-23.16,114
GILD,2020-03-02,75.4,5573.9865,2020-06-11,72.84,-14269.43,-3.4,71
REGN,2020-03-02,464.75,904.3111,2020-09-01,592.68,115688.51,27.53,128
NFLX,2020-04-13,39.672,10064.271,2020-09-17,47.02,73952.26,18.52,110
MELI,2020-06-12,896.43,529.6185,2020-09-17,980.15,44339.68,9.34,67
PDD,2020-04-09,41.04,9646.503,2020-09-23,76.64,343415.49,86.74,115
CHTR,2020-09-22,633.05,773.8773,2020-10-26,582.13,-39405.82,-8.04,24
AEP,2020-10-26,93.59,5203.3954,2020-11-18,84.13,-49224.12,-10.11,17
TRI,2020-09-28,83.2295,5822.5545,2021-01-11,82.7414,-2841.76,-0.59,72
CPRT,2020-09-28,26.54,18259.5417,2021-01-25,28.225,30767.32,6.35,81
AMD,2020-09-01,92.18,6200.9108,2021-01-29,85.64,-40553.96,-7.09,103
MSTR,2020-11-18,21.296,22549.3055,2021-02-10,97.448,1717174.68,357.59,56
TSLA,2021-01-25,293.6,2244.1172,2021-02-23,232.9467,-136113.19,-20.66,20
AXON,2021-02-10,187.98,4439.3615,2021-02-24,161.45,-117776.25,-14.11,9
SHOP,2021-02-10,146.242,5706.3711,2021-03-04,114.944,-178598.03,-21.4,15
WBD,2021-02-10,45.07,18515.8899,2021-03-25,57.75,234781.49,28.13,30
MAR,2021-02-23,149.55,5461.1502,2021-05-12,135.94,-74326.26,-9.1,55
FANG,2021-01-11,58.3,10796.1569,2021-07-16,78.36,216570.92,34.41,129
FER,2021-05-12,30.2,27194.6585,2021-08-19,29.1344,-28978.66,-3.53,69
CMCSA,2021-03-05,51.6307,16697.2334,2021-09-14,52.0993,7824.34,0.91,133
CSCO,2021-03-25,50.51,16162.1313,2021-09-30,54.43,63355.59,7.76,131
ASML,2021-09-14,888.07,956.4608,2021-10-01,741.81,-139891.97,-16.47,13
ALNY,2021-07-16,177.54,4672.1765,2021-10-28,162.14,-71951.49,-8.67,73
BKR,2021-10-01,25.18,32184.0084,2021-11-19,22.55,-84643.98,-10.44,35
MPWR,2021-08-19,467.22,1832.8938,2021-12-13,480.01,23442.73,2.74,80
TSLA,2021-10-28,359.0133,2293.4173,2021-12-13,322.1367,-84573.61,-10.27,31
NFLX,2021-09-30,61.034,13230.2332,2021-12-14,59.799,-16339.35,-2.02,52
NVDA,2021-11-19,32.985,24952.4175,2022-01-13,26.575,-159944.99,-19.43,37
LITE,2021-12-14,102.59,6998.0313,2022-02-03,86.37,-113508.02,-15.81,35
XEL,2021-12-13,67.46,10667.8084,2022-02-16,65.94,-16215.03,-2.25,45
PEP,2021-12-13,169.81,4237.974,2022-02-24,163.79,-25512.62,-3.55,50
CTSH,2022-02-09,91.69,7809.1423,2022-04-12,86.09,-43731.24,-6.11,43
VRTX,2021-12-14,209.24,3431.1221,2022-05-09,235.02,88454.32,12.32,100
EXC,2022-03-29,46.99,15171.1668,2022-06-13,43.68,-50216.58,-7.04,52
AEP,2022-03-29,98.69,7223.56,2022-06-13,93.01,-41029.82,-5.76,52
SHOP,2023-01-26,48.33,13818.3186,2023-02-21,41.42,-95484.63,-14.3,17
PDD,2023-01-26,104.66,6381.0371,2023-02-22,83.42,-135533.26,-20.29,18
ASML,2023-01-26,683.9,976.5161,2023-04-19,623.6,-58883.97,-8.82,57
PANW,2023-02-22,93.875,6558.6209,2023-08-08,105.74,77818.02,12.64,115
FER,2023-01-31,29.99,21847.0679,2023-08-22,30.0,218.48,0.03,140
NVDA,2023-01-26,19.802,33725.854,2023-09-21,41.017,715493.93,107.14,164
CPRT,2023-04-19,39.04,17104.1354,2023-09-21,43.14,70126.93,10.5,107
PCAR,2023-10-04,86.67,8973.1708,2023-10-19,82.55,-36969.42,-4.75,11
CSCO,2023-08-22,55.46,14733.1756,2023-10-20,52.93,-37274.92,-4.56,42
COST,2023-09-28,568.63,1377.3145,2023-10-26,547.6,-28964.96,-3.7,20
MSFT,2023-10-25,340.67,2273.5742,2023-10-26,327.89,-29056.28,-3.75,1
CEG,2023-08-08,104.81,7845.7689,2023-12-07,110.53,44877.81,5.46,85
MSTR,2023-10-24,42.487,18255.9005,2024-01-11,53.618,203206.44,26.2,54
SHOP,2024-01-11,81.3,10700.4314,2024-04-03,75.64,-60564.48,-6.96,56
TMUS,2023-10-31,143.86,5321.2324,2024-04-12,160.05,86150.77,11.25,112
MSFT,2023-11-01,346.07,2227.5335,2024-04-19,399.12,118170.62,15.33,116
CRWD,2023-12-07,240.17,3496.2438,2024-04-19,282.64,148485.53,17.68,91
KHC,2024-04-19,37.78,22363.8022,2024-05-01,36.28,-33545.7,-3.97,8
PEP,2024-04-22,176.46,4811.3836,2024-05-30,170.48,-28772.13,-3.39,27
KDP,2024-04-22,31.76,26732.2664,2024-07-09,31.95,5079.14,0.6,53
