Symbol,Series
MTUM,EQ
QUAL,EQ
USMV,EQ
VLUE,EQ
SIZE,EQ
SPLV,EQ
SPHB,EQ
RSP,EQ
SCHD,EQ
IWM,EQ
MDY,EQ
