symbol,entry_date,entry_px,shares,exit_date,exit_px,pnl,ret_pct,bars_held
AMD,2017-03-22,14.3952,69411.7992,2017-04-11,13.3743,-70865.22,-7.09,14
TSLA,2017-04-12,19.3708,47847.6804,2017-04-18,19.5933,10647.31,1.15,3
AMD,2017-04-19,13.1089,71401.7017,2017-04-25,13.7725,47382.89,5.06,4
VRTX,2017-04-26,115.3847,8508.9593,2017-05-02,117.4972,17975.3,1.83,4
AMD,2017-05-03,10.6076,94100.6869,2017-05-09,10.3932,-20174.93,-2.02,4
LRCX,2017-05-10,13.6196,71693.8034,2017-05-16,13.9309,22324.08,2.29,4
NVDA,2017-05-17,3.0922,322478.6819,2017-06-13,3.6694,186124.52,18.67,18
TSLA,2017-06-14,24.8406,47558.9475,2017-07-11,21.3533,-165853.23,-14.04,18
NVDA,2017-07-12,3.9386,257429.371,2017-07-25,4.0074,17719.35,1.75,9
VRTX,2017-07-26,162.0781,6354.8589,2017-08-29,151.6346,-66367.18,-6.44,24
NVDA,2017-08-30,4.019,239382.5026,2017-10-03,4.3511,79495.08,8.26,23
MU,2017-10-04,39.6863,26203.0387,2017-10-10,42.114,63613.69,6.12,4
NVDA,2017-10-11,4.6317,237870.1928,2017-11-14,5.1955,134097.84,12.17,24
MU,2017-11-15,45.5048,27115.132,2017-12-05,41.3416,-112887.08,-9.15,13
MRVL,2017-12-06,20.9201,53498.3241,2017-12-12,21.2748,18977.83,1.7,4
MU,2017-12-13,42.1842,26937.6411,2017-12-19,44.1204,52155.54,4.59,4
INTC,2017-12-20,41.6523,28488.161,2018-01-03,39.638,-57384.01,-4.84,8
TTWO,2018-01-04,127.2945,8856.6764,2018-01-09,128.2881,8800.21,0.78,3
NVDA,2018-01-10,5.4297,208923.3901,2018-01-17,5.4549,5274.22,0.46,4
TXN,2018-01-18,104.3576,10903.2604,2018-01-30,99.0579,-57784.64,-5.08,8
NFLX,2018-01-31,25.6663,42013.3302,2018-03-20,30.1481,188297.91,17.46,33
MU,2018-03-21,61.265,20641.4198,2018-03-27,52.5673,-179532.4,-14.2,4
NFLX,2018-03-28,27.1352,39923.2932,2018-05-01,29.7493,104363.6,9.63,23
AMZN,2018-05-02,75.8584,15631.6107,2018-05-08,76.9559,17155.87,1.45,4
NFLX,2018-05-09,31.3635,38293.5213,2018-06-12,34.5474,121920.13,10.15,23
AMD,2018-06-13,16.6617,79272.9001,2018-06-26,15.8246,-66364.87,-5.02,9
NFLX,2018-06-27,37.0694,33786.6834,2018-07-24,33.9292,-106095.41,-8.47,18
AMD,2018-07-25,16.3861,69847.1741,2018-10-30,17.5602,82006.28,7.17,68
SBUX,2018-12-06,61.1982,20009.8155,2018-12-11,60.6189,-11592.18,-0.95,3
AVGO,2019-02-21,24.4208,49590.1431,2019-03-05,24.0792,-16940.76,-1.4,8
PANW,2019-03-06,36.5899,32582.2107,2019-03-19,37.8478,40986.9,3.44,9
INTU,2019-03-20,246.1645,5001.5021,2019-03-26,246.1645,0.0,0.0,4
WDAY,2019-03-27,175.4085,7007.7672,2019-04-02,179.2001,26570.11,2.16,4
LRCX,2019-04-03,18.1328,69144.4945,2019-04-16,18.4244,20160.95,1.61,9
MRVL,2019-04-17,24.2888,52365.8267,2019-04-23,24.533,12785.37,1.01,3
QCOM,2019-04-24,78.5989,16318.7325,2019-05-29,59.5262,-311241.76,-24.27,24
AMD,2019-05-30,28.6169,33890.3526,2019-06-04,30.1892,53283.94,5.49,3
AMD,2019-06-12,32.8538,31091.784,2019-07-09,33.8441,30790.57,3.01,18
QCOM,2019-07-10,67.9262,15466.6321,2019-07-16,69.1229,18508.25,1.76,4
AMD,2019-07-17,34.3036,31115.9389,2019-07-23,34.1913,-3494.32,-0.33,4
WDC,2019-07-24,56.8099,18697.2851,2019-07-30,56.0472,-14258.95,-1.34,4
AMD,2019-07-31,31.0876,33655.0225,2019-08-06,29.4643,-54631.97,-5.22,4
SBUX,2019-08-07,88.7631,11153.6735,2019-09-04,89.5927,9253.56,0.93,19
WDC,2019-09-05,61.3558,16260.6945,2019-10-01,58.0281,-54112.0,-5.42,18
KLAC,2019-10-02,15.0294,62681.422,2019-10-08,14.9781,-3220.15,-0.34,4
LRCX,2019-10-09,22.3093,42015.8148,2019-10-22,22.4796,7156.85,0.76,9
AAPL,2019-10-23,57.6197,16365.7169,2019-10-29,57.6458,426.69,0.05,4
TSLA,2019-10-30,20.5565,45820.2031,2019-11-05,20.7007,6608.06,0.7,4
LRCX,2019-11-06,26.3648,35918.8301,2019-11-12,25.8385,-18904.97,-2.0,4
TSLA,2019-11-13,22.586,41025.5361,2019-11-26,21.4642,-46020.94,-4.97,9
DXCM,2019-11-27,54.0143,16276.6706,2019-12-10,51.1655,-46367.81,-5.27,8
TSLA,2019-12-11,23.016,36125.7094,2020-03-10,42.1121,689859.38,82.97,60
TSLA,2020-04-15,47.6263,31891.9495,2020-05-05,50.1309,79875.08,5.26,14
DXCM,2020-05-06,87.0097,18345.2448,2020-05-27,85.374,-30006.23,-1.88,14
TSLA,2020-05-28,52.5845,29736.9055,2020-06-16,64.0906,342154.8,21.88,13
CRWD,2020-06-17,93.3003,20394.4346,2020-06-23,98.5756,107585.9,5.65,4
TSLA,2020-06-24,62.7019,32011.4061,2020-06-30,70.4649,248502.82,12.38,4
DDOG,2020-07-01,80.9107,27834.0259,2020-07-07,81.5535,17889.56,0.79,3
TSLA,2020-07-08,89.1329,25426.4229,2020-08-11,89.6882,14120.08,0.62,24
AMD,2020-08-12,84.3398,26995.5925,2020-08-18,83.3699,-26182.73,-1.15,4
TSLA,2020-08-19,122.5867,18330.038,2021-02-23,228.0201,1932597.28,86.01,128
CRWD,2021-02-24,204.771,20378.5364,2021-03-02,209.9706,105960.89,2.54,4
MU,2021-03-03,89.3945,47788.761,2021-03-09,89.5851,9109.14,0.21,4
WDC,2021-03-10,67.9335,62919.1272,2021-03-16,71.1883,204791.99,4.79,4
WBD,2021-03-17,75.0784,59563.6354,2021-03-30,44.0314,-1849272.49,-41.35,9
AMAT,2021-03-31,133.5699,19603.7796,2021-05-18,121.7826,-231076.19,-8.82,33
WDC,2021-05-19,72.7086,32782.6495,2021-06-02,78.1571,178617.88,7.49,9
AMAT,2021-06-03,136.5878,18728.616,2021-06-08,136.0669,-9754.61,-0.38,3
NVDA,2021-06-09,17.0052,149617.1857,2021-07-27,18.8173,271125.75,10.66,33
INTU,2021-07-28,511.8256,5491.8941,2021-08-03,518.753,38044.3,1.35,4
NVDA,2021-08-04,19.8616,143209.6986,2021-08-17,19.0622,-114482.47,-4.02,9
AMD,2021-08-18,105.6059,25808.4989,2021-08-24,109.9041,110928.87,4.07,4
NVDA,2021-08-25,21.7612,130136.3148,2021-09-21,20.8175,-122804.3,-4.34,18
PANW,2021-09-22,74.2863,36410.2832,2021-10-19,79.9861,207531.62,7.67,19
AMD,2021-10-20,118.8271,24469.664,2021-10-26,125.504,163382.55,5.62,4
TSLA,2021-10-27,338.6368,9054.3329,2021-11-09,333.9513,-42423.61,-1.38,9
NVDA,2021-11-10,28.8649,104586.1342,2021-12-07,31.777,304557.98,10.09,18
MRVL,2021-12-08,90.7308,36570.955,2022-01-04,87.8287,-106133.28,-3.2,18
TSLA,2022-01-05,355.0358,9032.4496,2022-01-25,299.6589,-500188.74,-15.6,13
QCOM,2022-01-26,161.8509,16696.3837,2022-02-08,173.0836,187544.88,6.94,9
AAPL,2022-02-09,170.2804,16944.098,2022-02-15,166.9092,-57121.86,-1.98,4
PANW,2022-02-16,82.1587,34367.6777,2022-02-23,74.5423,-261757.5,-9.27,4
MU,2022-02-24,89.3333,28631.5114,2022-03-01,86.7487,-73999.8,-2.89,3
PANW,2022-03-02,90.8442,27297.0191,2022-03-08,81.962,-242456.07,-9.78,4
AMGN,2022-03-09,229.3991,9737.3499,2022-03-22,234.3645,48349.55,2.16,9
PANW,2022-03-23,94.2746,24168.0971,2022-03-29,96.2209,47036.79,2.06,4
TSLA,2022-03-30,356.9511,6504.4093,2022-04-12,322.0257,-227169.08,-9.78,9
COST,2022-04-13,511.4832,4088.5726,2022-04-19,514.2609,11356.67,0.54,3
PANW,2022-04-20,97.7286,21480.2047,2022-04-26,90.6459,-152136.01,-7.25,4
AMGN,2022-04-27,246.5748,7883.9306,2022-05-03,230.1226,-129707.81,-6.67,4
TMUS,2022-05-04,130.8086,13847.4648,2022-05-10,121.5492,-128220.25,-7.08,4
AMGN,2022-05-11,238.4974,7046.0102,2022-06-07,244.4298,41799.85,2.49,17
TMUS,2022-06-08,137.696,12487.65,2022-06-14,124.7676,-161445.33,-9.39,4
AMGN,2022-06-15,236.457,6578.622,2022-06-22,236.2472,-1380.19,-0.09,4
WMT,2022-06-23,40.5228,38291.8835,2022-07-06,41.4552,35703.35,2.3,8
AMGN,2022-07-07,244.3399,6486.2836,2022-07-19,245.9984,10757.5,0.68,8
COST,2022-07-20,520.0316,3063.3955,2022-08-02,544.5195,75016.12,4.71,9
CDNS,2022-08-03,181.4565,9178.0111,2022-08-30,174.9624,-59602.92,-3.58,19
AMZN,2022-08-31,129.2236,12406.6937,2022-09-07,126.0165,-39789.51,-2.48,4
COST,2022-09-08,523.5384,2981.5322,2022-09-13,530.6428,21182.0,1.36,3
GILD,2022-09-14,64.3234,24557.1163,2022-09-27,62.4162,-46835.33,-2.97,9
AXON,2022-11-16,185.3815,8254.9198,2022-11-29,183.724,-13682.53,-0.89,8
AMZN,2022-11-30,92.2814,16408.5095,2022-12-06,90.3842,-31130.22,-2.06,4
AXON,2022-12-07,170.0146,8709.2343,2022-12-20,166.39,-31567.49,-2.13,9
AXON,2023-01-25,186.7295,7748.1638,2023-02-22,189.5053,21507.35,1.49,19
ABNB,2023-02-23,128.0277,11450.4023,2023-02-28,124.8624,-36243.96,-2.47,3
AXON,2023-03-01,206.7394,6904.5232,2023-05-02,215.686,61772.01,4.33,43
AMD,2023-05-03,83.185,17873.7292,2023-05-16,97.3438,253070.56,17.02,9
APP,2023-05-17,24.5032,70893.3166,2023-05-23,24.7728,19112.84,1.1,4
META,2023-05-24,244.9021,7159.6619,2023-05-31,259.59,105160.4,6.0,4
PLTR,2023-06-01,14.3584,129234.6845,2023-06-21,15.6864,171623.66,9.25,13
NVDA,2023-06-22,42.1846,47979.2148,2023-07-11,42.4043,10541.03,0.52,11
PLTR,2023-07-12,16.6949,121670.1138,2023-07-18,17.7334,126354.41,6.22,4
NVDA,2023-07-19,47.4098,45437.3011,2023-07-25,44.8646,-115647.02,-5.37,3
PLTR,2023-07-26,16.3954,124136.3618,2023-08-15,15.6165,-96689.81,-4.75,14
NVDA,2023-08-16,44.3853,43606.1997,2023-09-19,43.7293,-28605.67,-1.48,23
PLTR,2023-09-20,15.2271,125028.2744,2023-09-26,13.9191,-163536.98,-8.59,4
PDD,2023-09-27,94.1286,18458.7557,2023-10-03,97.4935,62111.87,3.57,4
PLTR,2023-10-04,15.3569,116998.1981,2023-10-24,16.4852,132009.07,7.35,12
PDD,2023-10-25,106.8295,18025.4816,2023-11-07,106.2803,-9899.59,-0.51,8
PLTR,2023-11-08,18.7418,102054.7031,2023-11-28,19.1912,45863.38,2.4,13
PDD,2023-11-29,139.121,14055.5275,2024-01-17,136.3352,-39155.89,-2.0,27
CRWD,2024-01-18,281.8067,6789.0422,2024-03-05,305.1217,158286.52,8.27,32
NVDA,2024-03-06,87.7282,23574.75,2024-03-26,95.5564,184547.86,8.92,14
MSTR,2024-03-27,195.2098,11521.5259,2024-04-16,130.1565,-749513.28,-33.32,13
ARM,2024-04-17,121.3577,12337.0997,2024-04-23,96.8745,-302051.68,-20.17,4
NVDA,2024-04-24,83.89,14223.8366,2024-07-09,130.2543,659478.23,55.27,47
ARM,2024-07-10,182.7355,10122.5646,2024-07-16,179.5403,-32343.62,-1.75,4
NVDA,2024-07-17,120.9783,14998.5639,2024-07-23,122.7556,26656.95,1.47,4
ARM,2024-07-24,165.8409,11084.191,2024-08-06,115.0372,-563117.92,-30.63,9
NVDA,2024-08-07,107.2888,11865.6727,2024-08-13,112.1515,57699.21,4.53,4
PLTR,2024-08-14,30.6939,43286.2389,2024-08-20,32.4213,74772.65,5.63,4
NVDA,2024-08-21,127.0292,11030.145,2024-09-04,104.9024,-244061.81,-17.42,9
PLTR,2024-09-05,30.3145,38108.3912,2024-09-24,37.4537,272063.43,23.55,13
APP,2024-09-25,127.9578,11136.6122,2025-02-11,379.2303,2798324.39,196.37,88
PLTR,2025-02-12,110.2643,38240.7257,2025-02-19,124.443,542203.78,12.86,4
APP,2025-02-20,488.2764,9730.5146,2025-03-11,237.1437,-2443650.41,-51.43,13
PLTR,2025-05-14,128.7166,17898.5395,2025-08-19,173.5093,801723.91,34.8,64
AMD,2025-08-20,165.4314,18742.4886,2025-09-03,161.9067,-66061.65,-2.13,9
PLTR,2025-09-04,154.5678,19600.9848,2025-09-09,155.736,22897.87,0.76,3
AVGO,2025-09-10,338.6213,9000.3102,2025-09-16,363.9931,228354.07,7.49,4
APP,2025-09-17,601.5563,5437.2489,2025-09-23,638.6406,201636.57,6.16,4
WDC,2025-09-24,110.5738,31353.67,2025-10-07,126.5898,502160.38,14.48,9
