date,action,symbol,price,shares
2023-05-26,BUY,META,252.5406,3956.5901
2023-05-31,SELL,META,259.59,3956.5901
2023-06-01,BUY,PLTR,14.3584,71417.9293
2023-06-21,SELL,PLTR,15.6864,71417.9293
2023-06-22,BUY,NVDA,42.1846,26514.3483
2023-07-11,SELL,NVDA,42.4043,26514.3483
2023-07-12,BUY,PLTR,16.6949,67237.4738
2023-07-18,SELL,PLTR,17.7334,67237.4738
2023-07-19,BUY,NVDA,47.4098,25109.5931
2023-07-25,SELL,NVDA,44.8646,25109.5931
2023-07-26,BUY,PLTR,16.3954,68600.2685
2023-08-15,SELL,PLTR,15.6165,68600.2685
2023-08-16,BUY,NVDA,44.3853,24097.6492
2023-08-22,SELL,NVDA,47.935,24097.6492
2023-09-07,BUY,NVDA,45.3079,25454.1063
2023-09-19,SELL,NVDA,43.7293,25454.1063
2023-10-18,BUY,PLTR,17.7733,62526.8651
2023-10-24,SELL,PLTR,16.4852,62526.8651
2023-11-08,BUY,PLTR,18.7418,54910.3057
2023-11-28,SELL,PLTR,19.1912,54910.3057
2023-11-29,BUY,PDD,139.121,7562.5386
2024-01-17,SELL,PDD,136.3352,7562.5386
2024-01-18,BUY,CRWD,281.8067,3652.8226
2024-03-05,SELL,CRWD,305.1217,3652.8226
2024-03-06,BUY,NVDA,87.7282,12684.3087
2024-03-26,SELL,NVDA,95.5564,12684.3087
2024-03-27,BUY,MSTR,195.2098,6199.1105
2024-04-16,SELL,MSTR,130.1565,6199.1105
2024-05-08,BUY,NVDA,89.3058,9020.2718
2024-07-09,SELL,NVDA,130.2543,9020.2718
2024-07-10,BUY,ARM,182.7355,6419.3811
2024-07-16,SELL,ARM,179.5403,6419.3811
2024-07-17,BUY,NVDA,120.9783,9511.5654
2024-07-23,SELL,NVDA,122.7556,9511.5654
2024-07-24,BUY,ARM,165.8409,7029.2025
2024-07-30,SELL,ARM,140.0896,7029.2025
2024-08-21,BUY,NVDA,127.0292,7739.4951
2024-09-04,SELL,NVDA,104.9024,7739.4951
2024-09-18,BUY,PLTR,35.966,22537.7197
2024-09-24,SELL,PLTR,37.4537,22537.7197
2024-09-25,BUY,APP,127.9578,6586.308
2025-01-14,SELL,APP,323.7536,6586.308
2025-01-23,BUY,APP,353.6088,6020.5795
2025-01-28,SELL,APP,348.0271,6020.5795
2025-02-12,BUY,PLTR,110.2643,18972.3509
2025-02-19,SELL,PLTR,124.443,18972.3509
2025-02-20,BUY,APP,488.2764,4827.593
2025-02-25,SELL,APP,402.685,4827.593
2025-05-14,BUY,PLTR,128.7166,15078.7806
2025-08-19,SELL,PLTR,173.5093,15078.7806
2025-08-20,BUY,AMD,165.4314,15789.771
2025-09-03,SELL,AMD,161.9067,15789.771
2025-09-04,BUY,PLTR,154.5678,16513.0165
2025-09-09,SELL,PLTR,155.736,16513.0165
2025-09-10,BUY,AVGO,338.6213,7582.387
2025-09-16,SELL,AVGO,363.9931,7582.387
2025-09-17,BUY,APP,601.5563,4580.6555
2025-09-23,SELL,APP,638.6406,4580.6555
2025-09-24,BUY,WDC,110.5738,26414.157
2025-10-07,SELL,WDC,126.5898,26414.157
2025-10-08,BUY,SNDK,121.128,27561.0521
2025-11-18,SELL,SNDK,255.6359,27561.0521
2025-12-03,BUY,SNDK,196.1054,35870.1413
2025-12-16,SELL,SNDK,202.1762,35870.1413
2025-12-24,BUY,SNDK,246.1602,29413.7428
2026-01-21,SELL,SNDK,460.1887,29413.7428
2026-01-28,BUY,SNDK,499.4696,27057.1622
2026-02-10,SELL,SNDK,589.3147,27057.1622
2026-04-15,BUY,SNDK,934.4199,17036.9761
