date,equity
2023-05-24,999200.0000000001
2023-05-25,1006966.5366697209
2023-05-26,1031718.8967487125
2023-05-30,1064956.3079828722
2023-05-31,1079951.1428860086
2023-06-01,1072543.8276368664
2023-06-02,1066377.4418314053
2023-06-05,1082884.829583495
2023-06-06,1061660.7390604052
2023-06-07,1018401.8088880001
2023-06-08,1046744.4820909712
2023-06-09,1046709.0702812285
2023-06-12,1070117.9447654523
2023-06-13,1086600.2530613714
2023-06-14,1083571.0002779593
2023-06-15,1105330.4109432637
2023-06-16,1103571.0627288944
2023-06-20,1083707.5909866374
2023-06-21,1040509.467350097
2023-06-22,1032617.2334331955
2023-06-23,1020048.1470188181
2023-06-26,1028949.4179525814
2023-06-27,1088712.1310532424
2023-06-28,1097396.9999182615
2023-06-29,1083459.0985687776
2023-06-30,1097217.4143834887
2023-07-03,1112612.9042228286
2023-07-05,1108391.2666483165
2023-07-06,1089950.5369921674
2023-07-07,1092193.3928847478
2023-07-10,1101175.2519582862
2023-07-11,1119090.1918101115
2023-07-12,1128431.7248024105
2023-07-13,1158932.7444057527
2023-07-14,1150056.0912751819
2023-07-17,1174201.2992932592
2023-07-18,1193218.5978780529
2023-07-19,1185800.2392820923
2023-07-20,1125712.9739525379
2023-07-21,1125604.8557686186
2023-07-24,1138561.5086062204
2023-07-25,1139459.46451824
2023-07-26,1128819.3429022373
2023-07-27,1118001.0267296496
2023-07-28,1149811.917792735
2023-07-31,1165694.4352354768
2023-08-01,1162475.284029883
2023-08-02,1130660.9609309682
2023-08-03,1112274.2628318863
2023-08-04,1104659.1214594026
2023-08-07,1094125.9623701419
2023-08-08,1101516.5013477386
2023-08-09,1076022.7395596649
2023-08-10,1176611.2027414476
2023-08-11,1207644.3573463168
2023-08-14,1227197.489304903
2023-08-15,1208429.2274583047
2023-08-16,1193096.1541586341
2023-08-17,1145330.9987406116
2023-08-18,1133541.9749997754
2023-08-21,1158137.8616337944
2023-08-22,1160597.829236874
2023-08-23,1191507.4204203854
2023-08-24,1168269.1593202683
2023-08-25,1173690.6991285507
2023-08-28,1199017.7590825688
2023-08-29,1249935.7023896365
2023-08-30,1265250.1005217338
2023-08-31,1252823.0249771143
2023-09-01,1253709.1510742104
2023-09-05,1222430.4045470401
2023-09-06,1223504.2682572738
2023-09-07,1161536.5425772974
2023-09-08,1163861.1054213427
2023-09-11,1168899.8092507254
2023-09-12,1159088.3247630496
2023-09-13,1151759.5921726408
2023-09-14,1177260.3647003882
2023-09-15,1178132.7538337852
2023-09-18,1193801.6611449604
2023-09-19,1150063.9885301262
2023-09-20,1134829.100823326
2023-09-21,1115830.4555719385
2023-09-22,1127027.1218466675
2023-09-25,1126136.5081754744
2023-09-26,1112888.788666106
2023-09-27,1131556.7118155523
2023-09-28,1143717.8463537756
2023-09-29,1157288.227788764
2023-10-02,1172208.407617406
2023-10-03,1134453.8353985383
2023-10-04,1167117.0845988097
2023-10-05,1161751.5258201899
2023-10-06,1216084.9518744568
2023-10-09,1232740.6533500822
2023-10-10,1256388.1874905261
2023-10-11,1260293.9462917424
2023-10-12,1235613.2421279578
2023-10-13,1215246.5821591893
2023-10-16,1225509.6400522534
2023-10-17,1225305.43897056
2023-10-18,1203673.9699764594
2023-10-19,1160406.8833388546
2023-10-20,1125993.8373223364
