date,equity,held
2020-04-15,229449.40622290803,1
2020-04-16,241740.6276116317,1
2020-04-17,247793.44893463398,1
2020-04-20,239772.57045836563,1
2020-04-21,213259.10322329437,1
2020-04-22,232123.02743803902,1
2020-04-23,230600.57876425324,1
2020-04-24,241740.62761163161,1
2020-04-27,246456.69765056967,1
2020-04-28,233125.63910143197,1
2020-04-29,257374.0015817092,1
2020-04-30,259082.16247609182,1
2020-05-01,235836.38199745698,1
2020-05-04,244154.38222962985,1
2020-05-05,251952.4268044074,1
2020-05-06,256928.33377872763,1
2020-05-07,266954.5393979091,1
2020-05-08,277723.2379584704,1
2020-05-11,284630.15455953934,1
2020-05-12,267697.15098629147,1
2020-05-13,257559.65447880476,1
2020-05-14,266100.39962721657,1
2020-05-15,270667.83463382575,1
2020-05-18,286338.2561304207,1
2020-05-19,284147.3502447886,1
2020-05-20,300783.2913856332,1
2020-05-21,291537.04149885767,1
2020-05-22,294173.4965404688,1
2020-05-26,292948.1102990863,1
2020-05-27,297069.96648796584,1
2020-05-28,295176.15269648767,1
2020-05-29,307356.00904252956,1
2020-06-01,311143.636625486,1
2020-06-02,317344.95950293937,1
2020-06-03,321652.5279124157,1
2020-06-04,315116.94676728855,1
2020-06-05,333795.21808493766,1
2020-06-08,341222.0161890253,1
2020-06-09,348834.4078667073,1
2020-06-10,361422.7065187096,1
2020-06-11,308210.1191514715,1
2020-06-12,314894.15735842375,1
2020-06-15,325997.1141866588,1
2020-06-16,343227.20985406067,1
2020-06-17,346569.25861928734,1
2020-06-18,349242.85017266776,1
2020-06-19,348760.13484316884,1
2020-06-22,361162.7805980755,1
2020-06-23,370594.7427054478,1
2020-06-24,348760.1348431688,1
2020-06-25,358006.4737151962,1
2020-06-26,332272.7397494012,1
2020-06-29,342892.9515863868,1
2020-06-30,362611.01557182404,1
2020-07-01,375570.67934151867,1
2020-07-02,383554.4361368931,1
2020-07-06,411739.0019089543,1
2020-07-07,403643.8355782721,1
2020-07-08,419165.68136603944,1
2020-07-09,429637.43614119984,1
2020-07-10,438735.16964264907,1
2020-07-13,411627.5033883946,1
2020-07-14,420353.9904191539,1
2020-07-15,422433.4571077276,1
2020-07-16,413372.83045629703,1
2020-07-17,415303.7807595444,1
2020-07-20,450655.159391558,1
2020-07-21,436247.2309863642,1
2020-07-22,441297.4109842229,1
2020-07-23,406725.928761114,1
2020-07-24,394694.55913864786,1
2020-07-27,415897.93528610165,1
2020-07-28,400264.59097777464,1
2020-07-29,413892.682297565,1
2020-07-30,420613.82735453587,1
2020-07-31,443302.60464925814,1
2020-08-03,459827.19557829626,1
2020-08-04,465805.64006163296,1
2020-08-05,469519.0836063027,1
2020-08-06,487491.701876835,1
2020-08-07,471561.4137831073,1
2020-08-10,465211.5448585771,1
2020-08-11,438809.4723279382,1
2020-08-12,471635.6274831446,1
2020-08-13,474940.5693983527,1
2020-08-14,473566.6371098933,1
2020-08-17,489199.92209471896,1
2020-08-18,503570.8029733954,1
2020-08-19,493730.30957481073,1
2020-08-20,514042.2907928002,1
2020-08-21,524774.1494590985,1
2020-08-24,534503.0850136223,1
2020-08-25,546979.9444685662,1
2020-08-26,581997.1241564072,1
2020-08-27,576724.0361026812,1
2020-08-28,585636.2650157878,1
2020-08-31,599190.0239885384,1
2020-09-01,630308.1665581153,1
2020-09-02,648095.3692255568,1
2020-09-03,548576.6958276411,1
2020-09-04,525962.4585122128,1
2020-09-08,451620.5603888051,1
2020-09-09,490425.45664485433,1
2020-09-10,462055.17865219637,1
2020-09-11,451954.81865647895,1
2020-09-14,475237.66149250645,1
2020-09-15,495438.4704691932,1
2020-09-16,471635.6274831444,1
2020-09-17,449912.4884796743,1
2020-09-18,432533.84676519566,1
2020-09-21,437658.32944834343,1
2020-09-22,461572.43366094684,1
2020-09-23,418831.51208361733,1
2020-09-24,424958.5619375322,1
2020-09-25,454739.79008341645,1
2020-09-28,481698.88062884327,1
2020-09-29,476648.6709692339,1
2020-09-30,486080.6924001075,1
2020-10-01,508843.71305661753,1
2020-10-02,466882.5989029409,1
2020-10-05,496329.6874281538,1
2020-10-06,469667.6593151303,1
2020-10-07,494361.54128963593,1
2020-10-08,501639.70436139475,1
2020-10-09,523957.0868766739,1
2020-10-12,572825.0583079183,1
2020-10-13,572899.390654958,1
2020-10-14,558751.328846897,1
2020-10-15,547202.882186184,1
2020-10-16,538810.6830848492,1
2020-10-19,512037.0971277649,1
2020-10-20,515342.1873517261,1
2020-10-21,514005.21360453224,1
2020-10-22,514265.2878339194,1
2020-10-23,517272.93002271926,1
2020-10-26,493693.1434012909,1
2020-10-27,505353.1182443139,1
2020-10-28,446050.49888792774,1
2020-10-29,468739.2465208993,1
2020-10-30,436135.7917893059,1
2020-11-02,436284.30817463226,1
2020-11-03,458230.3848957203,1
2020-11-04,520169.5779407201,1
2020-11-05,560311.1809882076,1
2020-11-06,562204.8464709327,1
2020-11-09,527893.3198302086,1
2020-11-10,499411.7509492453,1
2020-11-11,532980.6660015871,1
2020-11-12,525182.5324415576,1
2020-11-13,538959.1698084249,1
2020-11-16,551361.8155633316,1
2020-11-17,546274.5880389555,1
2020-11-18,533611.927378163,1
2020-11-19,546831.5170684918,1
2020-11-20,535728.5305785061,1
2020-11-23,535839.9401138137,1
2020-11-24,557748.7023526287,1
2020-11-25,568257.7419483116,1
2020-11-27,583779.6173978294,1
2020-11-30,586787.4968806341,1
2020-12-01,609847.3723372932,1
2020-12-02,612298.2634670606,1
2020-12-03,614786.2317850961,1
2020-12-04,622324.2911157385,1
2020-12-07,632870.3485761881,1
2020-12-08,638663.2884711821,1
2020-12-09,595885.2303820834,1
2020-12-10,603200.4706421102,1
2020-12-11,598967.3828884267,1
2020-12-14,611741.4530845269,1
2020-12-15,630753.8046993461,1
2020-12-16,641336.8800245625,1
2020-12-17,654482.256014854,1
2020-12-18,647352.5796666708,1
2020-12-21,644938.9436956751,1
2020-12-22,650026.2305435524,1
2020-12-23,640222.7846714852,1
2020-12-24,648540.8887197851,1
2020-12-28,667998.9377993365,1
2020-12-29,669966.8763056002,1
2020-12-30,669855.6447407962,1
2020-12-31,675091.4776357504,1
2021-01-04,645570.1457487497,1
2021-01-05,661760.5377336151,1
2021-01-06,634392.9455587267,1
2021-01-07,680215.9603188982,1
2021-01-08,706580.9853230197,1
2021-01-11,675351.433218135,1
2021-01-12,672417.8267588688,1
2021-01-13,685488.9297256217,1
2021-01-14,675054.1038299762,1
2021-01-15,658641.1893920014,1
2021-01-19,687196.9719730018,1
2021-01-20,735099.5720687497,1
2021-01-21,753369.4900656902,1
2021-01-22,746536.8464881598,1
2021-01-25,767257.4776443641,1
2021-01-26,768074.3622562849,1
2021-01-27,706135.2285347864,1
