symbol,entry_date,entry_px,shares,exit_date,exit_px,pnl,ret_pct,bars_held
WMT,2022-05-04,42.3646,5108.6336,2022-05-18,42.6107,1257.37,0.58,9
MDLZ,2022-05-19,60.1358,3614.0276,2022-05-24,61.6844,5596.68,2.58,3
PEP,2022-05-11,158.9916,1302.6699,2022-06-01,168.0986,11863.42,5.73,13
WMT,2022-06-02,41.8048,5229.6602,2022-06-07,40.313,-7801.61,-3.57,3
TMUS,2022-05-25,129.1137,1723.8351,2022-06-14,124.7676,-7491.96,-3.37,13
BKNG,2022-06-08,91.9576,2288.9271,2022-06-14,79.2086,-29181.53,-13.86,4
PEP,2022-06-15,157.8578,1253.4819,2022-06-22,158.6571,1001.91,0.51,4
EA,2022-06-15,127.6051,1550.6581,2022-06-22,128.2445,991.49,0.5,4
WMT,2022-06-23,40.5228,4899.6776,2022-07-06,41.4552,4568.46,2.3,8
KDP,2022-06-23,34.9885,5674.6832,2022-07-06,36.2873,7370.28,3.71,8
CRWD,2022-07-13,170.4165,1198.1766,2022-07-19,179.868,11324.57,5.55,4
AMGN,2022-05-11,238.4974,868.4102,2022-07-26,249.1655,9264.3,4.47,50
EXC,2022-07-20,43.7906,4913.5449,2022-07-26,44.5099,3534.31,1.64,4
CTAS,2022-07-27,99.7976,2176.3033,2022-08-02,105.4076,12209.06,5.62,4
COST,2022-07-13,483.3646,422.4328,2022-08-16,550.8138,28492.75,13.95,24
ADP,2022-08-03,240.9729,950.4395,2022-08-16,258.0475,16228.37,7.09,9
AXON,2022-08-17,130.8821,1822.9088,2022-08-23,126.3961,-8177.57,-3.43,4
CRWD,2022-08-17,196.1133,1216.5729,2022-08-23,191.1678,-6016.56,-2.52,4
CDNS,2022-07-27,171.5355,1266.151,2022-08-30,174.9624,4338.97,2.0,24
ADP,2022-08-24,255.9194,903.085,2022-08-30,247.8767,-7263.24,-3.14,4
COST,2022-08-24,541.5222,426.7913,2022-08-30,533.5294,-3411.26,-1.48,4
GILD,2022-09-14,64.3234,3482.4351,2022-09-15,65.4018,3755.46,1.68,1
CTAS,2022-09-14,102.0092,2195.9006,2022-09-15,100.6014,-3091.39,-1.38,1
COST,2022-09-14,512.2005,437.3328,2022-09-15,507.248,-2165.89,-0.97,1
AXON,2022-12-07,170.0146,1312.4881,2022-12-08,171.4724,1913.35,0.86,1
DXCM,2022-12-07,116.1355,1921.3948,2022-12-08,123.4146,13986.02,6.27,1
GILD,2022-12-07,87.9079,2538.3628,2022-12-08,87.6783,-582.81,-0.26,1
AXON,2022-12-14,169.745,1342.4888,2022-12-16,168.7565,-1327.05,-0.58,2
ALNY,2022-12-14,234.1183,973.3573,2022-12-16,225.9905,-7911.25,-3.47,2
DXCM,2022-12-14,119.5205,1906.6249,2022-12-16,113.7292,-11041.84,-4.85,2
ASML,2023-01-25,656.3441,336.3559,2023-02-14,660.7075,1467.66,0.66,14
BKNG,2023-01-25,91.5605,2411.1402,2023-02-22,96.6556,12285.0,5.56,19
GILD,2023-02-15,84.8925,2613.6063,2023-02-22,84.4731,-1096.15,-0.49,4
FTNT,2023-02-23,60.3893,3751.4931,2023-02-28,59.4207,-3633.7,-1.6,3
ABNB,2023-02-23,128.0277,1769.5393,2023-03-07,125.5514,-4381.91,-1.93,8
FTNT,2023-03-08,60.569,3662.1201,2023-03-14,59.8701,-2559.46,-1.15,4
BKNG,2023-03-01,100.8809,2206.1457,2023-03-21,100.4491,-952.61,-0.43,14
CDNS,2023-03-15,201.697,1085.2862,2023-03-21,207.5482,6350.23,2.9,4
AMAT,2023-03-22,120.0996,1857.3591,2023-03-28,118.5719,-2837.49,-1.27,4
BKNG,2023-03-29,102.804,2138.7933,2023-04-11,103.0835,597.79,0.27,8
AMD,2023-03-22,95.6263,2332.7064,2023-04-18,91.5924,-9409.9,-4.22,18
FTNT,2023-04-12,67.3488,3268.3556,2023-04-25,65.0123,-7636.51,-3.47,9
BKNG,2023-04-19,107.159,1990.6363,2023-05-02,107.2429,167.01,0.08,9
CPRT,2023-04-26,38.3624,5529.9359,2023-05-02,38.9864,3450.68,1.63,4
AXON,2023-01-25,186.7295,1182.2728,2023-05-09,221.4074,40998.74,18.57,72
CCEP,2023-05-03,65.4018,3275.0164,2023-05-16,65.8211,1373.21,0.64,9
FTNT,2023-05-10,67.1391,3892.5672,2023-05-16,68.2375,4275.6,1.64,4
AMD,2023-05-03,83.185,2574.8869,2023-05-23,107.3288,62167.56,29.02,14
APP,2023-05-17,24.5032,9803.0249,2023-05-23,24.7728,2642.9,1.1,4
CPRT,2023-05-17,40.609,5915.0799,2023-05-23,44.1936,21203.2,8.83,4
SHOP,2023-05-24,57.264,4536.6641,2023-05-31,58.1526,4031.28,1.55,4
META,2023-05-24,244.9021,1060.7811,2023-07-05,286.9689,44623.67,17.18,26
TSLA,2023-07-06,277.8326,1093.9052,2023-07-25,272.3109,-6040.22,-1.99,12
PLTR,2023-06-01,14.3584,18344.3169,2023-08-22,14.7778,7693.61,2.92,54
META,2023-07-26,300.3188,990.2946,2023-08-29,288.6963,-11509.7,-3.87,24
PLTR,2023-08-30,15.5167,18395.3627,2023-09-06,15.1273,-7163.15,-2.51,4
SHOP,2023-09-07,64.3334,4318.5234,2023-09-12,63.4647,-3751.5,-1.35,3
ADBE,2023-08-23,520.2884,520.1985,2023-09-19,529.6144,4851.37,1.79,18
NVDA,2023-05-24,30.1317,8621.735,2023-09-26,41.9979,102307.23,39.38,83
PLTR,2023-09-13,15.5466,17600.8661,2023-09-27,14.1887,-23900.22,-8.73,10
CHTR,2023-09-20,449.315,612.1811,2023-09-27,428.0869,-12995.44,-4.72,5
PDD,2023-09-27,94.1286,3840.638,2023-09-27,94.1286,0.0,0.0,0
NVDA,2023-10-04,43.6604,6656.7708,2023-10-17,43.8142,1023.81,0.35,7
PLTR,2023-10-04,15.3569,18925.5173,2023-10-26,15.5367,3402.81,1.17,14
PDD,2023-10-04,97.4037,2983.8423,2023-10-26,107.838,31134.31,10.71,14
CRWD,2023-10-18,185.721,1567.9046,2023-10-26,175.8458,-15483.37,-5.32,6
CRWD,2023-11-01,178.0425,1666.437,2023-11-21,206.8493,48004.72,16.18,14
PLTR,2023-11-01,14.8177,20023.1213,2023-12-06,17.6335,56381.1,19.0,22
INTC,2023-11-22,43.9939,7822.6354,2023-12-06,42.4063,-12419.22,-3.61,7
ZS,2023-12-07,197.1638,1733.8576,2024-01-03,206.35,15927.56,4.66,16
INTC,2024-01-04,45.3619,7874.6158,2024-01-09,47.958,20443.29,5.72,2
PDD,2023-11-01,101.6273,2919.4577,2024-01-30,125.3217,69174.8,23.31,55
AMD,2024-01-10,149.785,2517.2418,2024-02-13,166.3102,41597.92,11.03,22
NVDA,2024-01-31,61.3119,5957.8072,2024-02-21,67.8002,38656.04,10.58,14
PANW,2024-02-22,136.4101,2956.4727,2024-02-27,157.723,63011.01,15.62,3
META,2024-02-14,468.1867,892.7458,2024-03-05,493.4287,22534.69,5.39,13
CRWD,2023-12-07,237.8926,1437.0096,2024-03-19,316.5245,112994.8,33.05,66
AMD,2024-03-06,209.8048,2096.2349,2024-03-26,179.3106,-63923.01,-14.53,14
META,2024-03-20,498.7208,910.5688,2024-03-26,504.7418,5482.53,1.21,4
MU,2024-03-27,118.8814,3508.2846,2024-04-02,122.0866,11244.75,2.7,3
MSTR,2024-03-27,195.2098,2136.5207,2024-04-16,130.1565,-138987.72,-33.32,13
ARM,2024-04-03,122.8255,3481.588,2024-04-23,96.8745,-90350.69,-21.13,14
META,2024-04-24,507.7073,663.2481,2024-04-30,430.9826,-50887.51,-15.11,3
ARM,2024-05-01,99.6203,2864.7714,2024-05-21,109.3358,27832.69,9.75,12
QCOM,2024-05-22,202.5557,1543.8683,2024-05-29,208.337,8925.57,2.85,3
MU,2024-04-17,122.1465,2272.9713,2024-07-02,129.5454,16817.49,6.06,48
CRWD,2024-07-03,382.9647,767.6431,2024-07-09,391.3121,6407.82,2.18,3
AVGO,2024-07-10,174.3481,1720.1553,2024-07-16,171.9117,-4190.99,-1.4,4
PLTR,2024-07-17,27.8681,10594.1942,2024-07-23,28.4273,5924.27,2.01,4
NVDA,2024-02-28,77.5725,6001.5631,2024-07-26,115.7262,228981.84,49.18,99
ARM,2024-05-30,120.8784,2656.6257,2024-07-26,154.8873,90348.92,28.13,39
ALNY,2024-07-24,230.6535,1303.6042,2024-07-26,235.8956,6833.62,2.27,2
ARM,2024-07-31,142.2863,3306.1612,2024-08-02,113.5993,-94843.85,-20.16,2
NVDA,2024-07-31,113.7092,4137.057,2024-08-02,103.5744,-41928.25,-8.91,2
TSLA,2024-07-31,227.2586,2069.983,2024-08-02,213.8987,-27654.77,-5.88,2
MELI,2024-08-21,2006.6555,206.7849,2024-08-27,1997.0,-1996.61,-0.48,4
NVDA,2024-08-21,127.0292,3266.5406,2024-09-04,104.9024,-72278.09,-17.42,9
PLTR,2024-08-21,32.2715,12857.9719,2024-09-04,29.9151,-30298.52,-7.3,9
MSTR,2024-08-28,136.8944,3011.7173,2024-09-04,120.1295,-50491.14,-12.25,4
MELI,2024-09-18,2073.8845,174.771,2024-09-24,2109.491,6222.98,1.72,4
WMT,2024-09-18,78.4422,4620.6607,2024-09-24,80.1796,8027.94,2.21,4
TSLA,2024-09-25,252.0314,1464.0533,2024-10-08,243.1647,-12981.32,-3.52,9
MSTR,2024-10-09,188.9661,1880.9454,2024-12-31,315.0666,237188.16,66.73,51
TSLA,2025-01-02,389.5946,1518.6906,2025-01-07,405.5209,24187.12,4.09,3
MSTR,2025-01-08,331.0027,1857.6108,2025-02-25,266.3299,-120136.89,-19.54,31
SHOP,2025-02-26,111.2528,4439.8374,2025-03-04,103.2548,-35509.82,-7.19,4
PLTR,2024-09-18,35.966,10077.7066,2025-03-05,85.9109,503330.05,138.87,108
APP,2024-09-25,127.9578,2883.6648,2025-03-05,321.1774,557180.55,151.0,103
TMUS,2025-03-05,260.7781,1755.1306,2025-03-05,260.7781,0.0,0.0,0
MSTR,2025-05-14,419.3799,1785.215,2025-05-28,368.9058,-90107.12,-12.04,9
APP,2025-05-14,371.9412,2012.9076,2025-06-10,387.9272,32178.34,4.3,18
AVGO,2025-05-29,245.0918,2682.7551,2025-06-17,250.4437,14357.84,2.18,13
CRWD,2025-06-18,488.616,1372.8633,2025-06-24,491.262,3632.6,0.54,3
AVGO,2025-06-25,265.2714,2538.3639,2025-07-01,273.6888,21366.42,3.17,3
ZS,2025-06-11,296.5545,2628.897,2025-07-08,316.2249,51711.46,6.63,15
CRWD,2025-07-02,488.4662,1419.9736,2025-07-08,506.2395,25237.62,3.64,2
AVGO,2025-07-09,273.2095,2832.4182,2025-07-15,279.2205,17025.67,2.2,4
MU,2025-07-09,124.8923,6196.0871,2025-07-22,112.7506,-75231.03,-9.72,9
MSTR,2025-07-16,446.5292,1768.3118,2025-07-22,428.5661,-31764.36,-4.02,4
WBD,2025-07-23,12.8806,56446.0729,2025-08-05,12.8806,0.0,0.0,9
PLTR,2025-05-14,128.7166,5816.5247,2025-08-26,156.0455,158959.22,21.23,69
NVDA,2025-08-06,176.7844,4106.1028,2025-09-03,169.9047,-28248.76,-3.89,19
SHOP,2025-08-27,141.9667,6383.1127,2025-09-03,139.4804,-15870.33,-1.75,4
AMD,2025-07-23,156.4449,4647.3825,2025-09-09,150.8334,-26078.79,-3.59,33
PLTR,2025-09-04,154.5678,5128.5668,2025-09-09,155.736,5991.19,0.76,3
GOOGL,2025-09-04,231.0928,3430.2725,2025-09-16,251.0229,68365.67,8.62,8
AVGO,2025-09-10,338.6213,2210.8494,2025-09-23,338.6912,154.54,0.02,9
APP,2025-09-10,564.3121,1326.643,2025-10-07,593.8578,39196.6,5.24,19
WBD,2025-09-17,18.1527,47359.2543,2025-10-07,18.9914,39720.21,4.62,14
MU,2025-10-08,186.1803,4523.9867,2025-11-11,252.6205,300574.58,35.69,23
WDC,2025-09-24,110.5738,6761.0603,2025-12-09,169.6551,399452.23,53.43,52
WBD,2025-12-10,28.2076,40599.4324,2025-12-23,28.7767,23105.14,2.02,8
WDC,2025-12-24,177.733,6562.9223,2026-01-06,187.658,65137.0,5.58,7
MU,2026-01-07,344.2828,3571.5229,2026-01-13,345.3113,3673.31,0.3,4
WDC,2026-01-14,213.6989,5761.9087,2026-01-21,222.6854,51779.39,4.21,4
LITE,2025-11-12,261.597,4361.7575,2026-01-27,339.49,339750.38,29.78,49
MU,2026-01-22,391.1124,3275.3746,2026-02-10,382.1858,-29237.96,-2.28,12
WDC,2026-01-28,252.6205,5852.2713,2026-03-03,270.1499,102586.81,6.94,22
SNDK,2025-10-08,121.128,6953.6127,2026-03-23,717.0,4143463.09,491.94,110
LITE,2026-02-11,560.3881,2230.2372,2026-03-23,739.01,398369.21,31.87,27
MU,2026-03-04,377.0,4186.8991,2026-03-23,413.25,151775.09,9.62,13
WDC,2026-04-15,363.5,7657.7405,2026-05-12,513.17,1146134.02,41.17,19
LITE,2026-04-15,854.0,3259.4715,2026-05-27,898.88,146285.08,5.26,29
INTC,2026-05-13,120.31,32611.0727,2026-06-02,108.85,-373722.89,-9.53,13
ARM,2026-06-03,404.02,8771.9377,2026-06-09,348.75,-484825.0,-13.68,4
MU,2026-05-28,931.12,3141.5797,2026-06-16,1080.64,469729.0,16.06,13
ARM,2026-06-17,395.11,8578.5912,2026-06-23,407.82,109033.89,3.22,4
