date,action,symbol,price,shares
2023-05-24,BUY,META,249.21,1337.56
2023-05-24,BUY,NVDA,30.538,10915.3622
2023-05-24,BUY,PLTR,12.23,27255.384
2023-05-30,BUY,META,262.52,172.2794
2023-05-30,SELL,NVDA,40.111,1033.7086
2023-05-30,SELL,PLTR,14.71,310.244
2023-06-05,SELL,META,271.39,26.8561
2023-06-05,BUY,NVDA,39.171,392.9583
2023-06-05,SELL,PLTR,15.24,536.5543
2023-06-12,BUY,META,271.05,18.455
2023-06-12,BUY,NVDA,39.482,32.9925
2023-06-12,SELL,PLTR,15.65,404.443
2023-06-20,BUY,META,284.33,9.7809
2023-06-20,SELL,NVDA,43.808,499.2377
2023-06-20,BUY,PLTR,15.79,1208.3283
2023-06-26,SELL,META,278.47,76.3912
2023-06-26,BUY,NVDA,40.632,25.1766
2023-06-26,BUY,PLTR,13.94,1450.1219
2023-07-03,BUY,TSLA,279.82,1515.5802
2023-07-03,SELL,META,286.02,1434.8279
2023-07-03,BUY,NVDA,42.413,165.5059
2023-07-03,SELL,PLTR,15.52,1337.2292
2023-07-10,BUY,TSLA,269.61,60.881
2023-07-10,BUY,NVDA,42.18,77.5198
2023-07-10,SELL,PLTR,16.3,1249.9217
2023-07-17,BUY,TSLA,290.38,7.2347
2023-07-17,SELL,NVDA,46.461,178.5115
2023-07-17,BUY,PLTR,17.4,354.0779
2023-07-24,BUY,TSLA,269.06,25.6079
2023-07-24,SELL,NVDA,44.612,192.1646
2023-07-24,BUY,PLTR,16.32,102.3
2023-07-31,SELL,TSLA,267.43,1609.3039
2023-07-31,BUY,META,318.6,1475.5183
2023-07-31,BUY,NVDA,46.729,354.2438
2023-07-31,SELL,PLTR,19.84,2837.2569
2023-08-07,SELL,META,316.56,54.5367
2023-08-07,SELL,NVDA,45.417,155.7851
2023-08-07,BUY,PLTR,17.99,1309.6586
2023-08-14,SELL,META,306.19,47.6911
2023-08-14,SELL,NVDA,43.753,293.8599
2023-08-14,BUY,PLTR,15.72,1744.3679
2023-08-21,BUY,ADBE,520.47,792.4271
2023-08-21,BUY,META,289.9,49.388
2023-08-21,SELL,NVDA,46.967,829.1237
2023-08-21,SELL,PLTR,14.5,26748.5893
2023-08-28,SELL,ADBE,529.92,10.2573
2023-08-28,SELL,META,290.26,1422.6786
2023-08-28,BUY,NVDA,46.835,68.5817
2023-08-28,BUY,PLTR,14.64,28311.9795
2023-09-05,BUY,SHOP,65.8,6592.8861
2023-09-05,SELL,ADBE,564.88,14.198
2023-09-05,BUY,NVDA,48.548,85.7823
2023-09-05,SELL,PLTR,15.21,28311.9795
2023-09-11,SELL,SHOP,64.56,6592.8861
2023-09-11,BUY,PLTR,15.79,26644.5856
2023-09-11,BUY,NVDA,45.178,376.7207
2023-09-11,SELL,ADBE,564.5,22.6786
2023-09-18,BUY,CHTR,455.73,890.4868
2023-09-18,SELL,ADBE,532.42,745.2932
2023-09-18,SELL,NVDA,43.966,82.1032
2023-09-18,SELL,PLTR,15.46,394.8091
2023-09-25,SELL,CHTR,440.02,16.1494
2023-09-25,BUY,PDD,96.69,3978.9627
2023-09-25,SELL,NVDA,42.222,9230.3496
2023-09-25,BUY,PLTR,14.22,805.4915
2023-10-02,SELL,CHTR,438.5,874.3374
2023-10-02,BUY,PDD,99.67,64.3248
2023-10-02,BUY,NVDA,44.782,8999.0275
2023-10-02,SELL,PLTR,15.88,1677.783
2023-10-09,BUY,CRWD,181.82,2357.8721
2023-10-09,SELL,PDD,106.96,35.1693
2023-10-09,SELL,NVDA,45.273,8999.0275
2023-10-09,SELL,PLTR,17.61,1032.8906
2023-10-16,SELL,CRWD,187.67,2357.8721
2023-10-16,BUY,PDD,105.32,63.8294
2023-10-16,BUY,NVDA,46.095,9303.7751
2023-10-16,BUY,PLTR,17.36,359.1793
2023-10-23,BUY,CRWD,179.08,2277.5289
2023-10-23,SELL,PDD,104.19,157.3697
2023-10-23,SELL,NVDA,42.975,9303.7751
2023-10-23,BUY,PLTR,16.2,472.7613
2023-10-30,SELL,CRWD,174.61,34.4517
2023-10-30,SELL,PDD,104.26,157.9723
2023-10-30,BUY,PLTR,14.69,1485.3929
2023-11-06,SELL,CRWD,186.78,2243.0772
2023-11-06,BUY,PDD,107.13,337.1243
2023-11-06,BUY,ADBE,565.45,775.5969
2023-11-06,SELL,PLTR,18.54,3007.0598
2023-11-13,BUY,PDD,109.23,88.5823
2023-11-13,SELL,ADBE,590.34,1.748
2023-11-13,SELL,PLTR,19.71,477.0902
2023-11-20,SELL,PDD,118.78,69.639
2023-11-20,SELL,ADBE,612.7,773.8489
2023-11-20,BUY,INTC,44.74,10918.7149
2023-11-20,SELL,PLTR,21.34,286.3384
2023-11-27,SELL,PDD,117.72,144.4212
2023-11-27,BUY,SHOP,73.79,6330.7038
2023-11-27,SELL,INTC,44.08,321.1056
2023-11-27,SELL,PLTR,19.08,22891.4395
2023-12-04,BUY,DDOG,118.18,4157.3553
2023-12-04,BUY,CRWD,237.39,2069.6586
2023-12-04,SELL,PDD,142.83,528.3848
2023-12-04,SELL,SHOP,72.52,6330.7038
2023-12-04,SELL,INTC,42.35,10597.6093
2023-12-11,SELL,DDOG,114.73,4157.3553
2023-12-11,SELL,CRWD,246.97,74.1672
2023-12-11,BUY,MSTR,55.58,8866.9756
2023-12-11,BUY,PDD,143.01,6.2312
2023-12-18,SELL,CRWD,259.8,24.5198
2023-12-18,BUY,AVGO,114.7,4464.3281
2023-12-18,SELL,MSTR,57.19,8866.9756
2023-12-18,BUY,PDD,148.41,4.1974
2023-12-26,SELL,CRWD,257.87,14.1738
2023-12-26,SELL,AVGO,113.189,4464.3281
2023-12-26,BUY,PDD,145.22,24.4283
2023-12-26,BUY,INTC,50.5,9992.0683
2024-01-02,BUY,CRWD,246.89,22.4639
2024-01-02,BUY,MSTR,68.515,7132.16
2024-01-02,SELL,PDD,145.64,119.4651
2024-01-02,SELL,INTC,47.8,9992.0683
2024-01-08,SELL,CRWD,261.28,144.7944
2024-01-08,BUY,MSTR,59.801,882.9175
2024-01-08,SELL,PDD,147.55,106.8035
2024-01-16,SELL,CRWD,286.29,231.6726
2024-01-16,SELL,MSTR,48.214,8015.0775
2024-01-16,SELL,PDD,143.16,43.2018
2024-01-16,BUY,AMD,158.74,2890.6648
2024-01-22,SELL,CRWD,298.66,21.0239
2024-01-22,BUY,PDD,141.37,136.4151
2024-01-22,SELL,AMD,168.18,81.6998
2024-01-29,SELL,CRWD,300.67,18.5998
2024-01-29,SELL,PDD,130.15,3341.6689
