symbol,entry_date,entry_px,shares,exit_date,exit_px,pnl,ret_pct,bars_held
NVDA,2023-05-24,30.538,1033.7086,2023-05-30,40.111,9895.69,31.35,3
PLTR,2023-05-24,12.23,310.244,2023-05-30,14.71,769.41,20.28,3
META,2023-05-24,249.21,26.8561,2023-06-05,271.39,595.67,8.9,7
PLTR,2023-05-24,12.23,536.5543,2023-06-05,15.24,1615.03,24.61,7
PLTR,2023-05-24,12.23,404.443,2023-06-12,15.65,1383.2,27.96,12
NVDA,2023-05-24,30.538,499.2377,2023-06-20,43.808,6624.88,43.45,17
META,2023-05-24,249.21,76.3912,2023-06-26,278.47,2235.21,11.74,21
META,2023-05-24,249.21,1434.8279,2023-07-03,286.02,52815.99,14.77,26
PLTR,2023-05-24,12.23,1337.2292,2023-07-03,15.52,4399.49,26.9,26
PLTR,2023-05-24,12.23,1249.9217,2023-07-10,16.3,5087.18,33.28,30
NVDA,2023-05-24,30.538,178.5115,2023-07-17,46.461,2842.44,52.14,35
NVDA,2023-05-24,30.538,192.1646,2023-07-24,44.612,2704.52,46.09,40
TSLA,2023-07-03,279.82,1609.3039,2023-07-31,267.43,-19939.3,-4.43,19
PLTR,2023-05-24,12.23,2837.2569,2023-07-31,19.84,21591.53,62.22,45
META,2023-07-31,318.6,54.5367,2023-08-07,316.56,-111.26,-0.64,5
NVDA,2023-05-24,30.538,155.7851,2023-08-07,45.417,2317.93,48.72,50
META,2023-07-31,318.6,47.6911,2023-08-14,306.19,-591.85,-3.9,10
NVDA,2023-05-24,30.538,293.8599,2023-08-14,43.753,3883.36,43.27,55
NVDA,2023-05-24,30.538,829.1237,2023-08-21,46.967,13621.67,53.8,60
PLTR,2023-05-24,12.23,26748.5893,2023-08-21,14.5,60719.31,18.56,60
ADBE,2023-08-21,520.47,10.2573,2023-08-28,529.92,96.93,1.82,5
META,2023-07-31,318.6,1422.6786,2023-08-28,290.26,-40318.71,-8.9,20
ADBE,2023-08-21,520.47,14.198,2023-09-05,564.88,630.53,8.53,10
PLTR,2023-08-28,14.64,28311.9795,2023-09-05,15.21,16137.82,3.89,5
SHOP,2023-09-05,65.8,6592.8861,2023-09-11,64.56,-8175.21,-1.88,4
ADBE,2023-08-21,520.47,22.6786,2023-09-11,564.5,998.54,8.46,14
ADBE,2023-08-21,520.47,745.2932,2023-09-18,532.42,8906.26,2.3,19
NVDA,2023-05-24,30.538,82.1032,2023-09-18,43.966,1102.48,43.97,79
PLTR,2023-09-11,15.79,394.8091,2023-09-18,15.46,-130.29,-2.09,5
CHTR,2023-09-18,455.73,16.1494,2023-09-25,440.02,-253.71,-3.45,5
NVDA,2023-05-24,30.538,9230.3496,2023-09-25,42.222,107847.4,38.26,84
CHTR,2023-09-18,455.73,874.3374,2023-10-02,438.5,-15064.84,-3.78,10
PLTR,2023-09-11,15.79,1677.783,2023-10-02,15.88,151.0,0.57,15
PDD,2023-09-25,96.69,35.1693,2023-10-09,106.96,361.19,10.62,10
NVDA,2023-10-02,44.782,8999.0275,2023-10-09,45.273,4418.5,1.1,5
PLTR,2023-09-11,15.79,1032.8906,2023-10-09,17.61,1879.86,11.53,20
