date,action,symbol,price,shares
2022-09-14,BUY,GILD,64.3234,9811.9655
2022-09-27,SELL,GILD,62.4162,9811.9655
2022-11-16,BUY,AXON,185.3815,3298.3038
2022-11-29,SELL,AXON,183.724,3298.3038
2022-11-30,BUY,AMZN,92.2814,6556.1075
2022-12-06,SELL,AMZN,90.3842,6556.1075
2022-12-07,BUY,AXON,170.0146,3479.814
2022-12-20,SELL,AXON,166.39,3479.814
2023-01-25,BUY,AXON,186.7295,3095.8075
2023-02-22,SELL,AXON,189.5053,3095.8075
2023-02-23,BUY,ABNB,128.0277,4575.0412
2023-02-28,SELL,ABNB,124.8624,4575.0412
2023-03-01,BUY,AXON,206.7394,2758.7163
2023-05-02,SELL,AXON,215.686,2758.7163
2023-05-03,BUY,AMD,83.185,7141.4705
2023-05-16,SELL,AMD,97.3438,7141.4705
2023-05-17,BUY,APP,24.5032,28325.4628
2023-05-23,SELL,APP,24.7728,28325.4628
2023-05-24,BUY,META,244.9021,2860.6419
2023-05-31,SELL,META,259.59,2860.6419
2023-06-01,BUY,PLTR,14.3584,51635.6158
2023-06-21,SELL,PLTR,15.6864,51635.6158
2023-06-22,BUY,NVDA,42.1846,19170.0288
2023-07-11,SELL,NVDA,42.4043,19170.0288
2023-07-12,BUY,PLTR,16.6949,48613.0536
2023-07-18,SELL,PLTR,17.7334,48613.0536
2023-07-19,BUY,NVDA,47.4098,18154.3586
2023-07-25,SELL,NVDA,44.8646,18154.3586
2023-07-26,BUY,PLTR,16.3954,49598.2957
2023-08-15,SELL,PLTR,15.6165,49598.2957
2023-08-16,BUY,NVDA,44.3853,17422.6939
2023-09-19,SELL,NVDA,43.7293,17422.6939
2023-09-20,BUY,PLTR,15.2271,49954.5003
2023-09-26,SELL,PLTR,13.9191,49954.5003
2023-09-27,BUY,PDD,94.1286,7375.1024
2023-10-03,SELL,PDD,97.4935,7375.1024
2023-10-04,BUY,PLTR,15.3569,46745.9595
2023-10-24,SELL,PLTR,16.4852,46745.9595
2023-10-25,BUY,PDD,106.8295,7201.9666
2023-11-07,SELL,PDD,106.2803,7201.9666
2023-11-08,BUY,PLTR,18.7418,40775.2441
2023-11-28,SELL,PLTR,19.1912,40775.2441
2023-11-29,BUY,PDD,139.121,5615.7793
2024-01-17,SELL,PDD,136.3352,5615.7793
2024-01-18,BUY,CRWD,281.8067,2712.506
2024-03-05,SELL,CRWD,305.1217,2712.506
2024-03-06,BUY,NVDA,87.7282,9419.0838
2024-03-26,SELL,NVDA,95.5564,9419.0838
2024-03-27,BUY,MSTR,195.2098,4603.3181
2024-04-16,SELL,MSTR,130.1565,4603.3181
2024-04-17,BUY,ARM,121.3577,4929.1631
2024-04-23,SELL,ARM,96.8745,4929.1631
2024-04-24,BUY,NVDA,83.89,5682.9754
2024-07-09,SELL,NVDA,130.2543,5682.9754
2024-07-10,BUY,ARM,182.7355,4044.3513
2024-07-16,SELL,ARM,179.5403,4044.3513
2024-07-17,BUY,NVDA,120.9783,5992.4894
2024-07-23,SELL,NVDA,122.7556,5992.4894
2024-07-24,BUY,ARM,165.8409,4428.5433
2024-08-06,SELL,ARM,115.0372,4428.5433
2024-08-07,BUY,NVDA,107.2888,4740.7628
2024-08-13,SELL,NVDA,112.1515,4740.7628
2024-08-14,BUY,PLTR,30.6939,17294.3695
2024-08-20,SELL,PLTR,32.4213,17294.3695
2024-08-21,BUY,NVDA,127.0292,4406.9201
2024-09-04,SELL,NVDA,104.9024,4406.9201
2024-09-05,BUY,PLTR,30.3145,15225.5657
2024-09-24,SELL,PLTR,37.4537,15225.5657
2024-09-25,BUY,APP,127.9578,4449.4364
2025-02-11,SELL,APP,379.2303,4449.4364
2025-02-12,BUY,PLTR,110.2643,15278.3946
2025-02-19,SELL,PLTR,124.443,15278.3946
2025-02-20,BUY,APP,488.2764,3887.6498
2025-03-11,SELL,APP,237.1437,3887.6498
2025-05-14,BUY,PLTR,128.7166,7151.0259
2025-08-19,SELL,PLTR,173.5093,7151.0259
2025-08-20,BUY,AMD,165.4314,7488.2027
2025-09-03,SELL,AMD,161.9067,7488.2027
2025-09-04,BUY,PLTR,154.5678,7831.1907
2025-09-09,SELL,PLTR,155.736,7831.1907
2025-09-10,BUY,AVGO,338.6213,3595.8946
2025-09-16,SELL,AVGO,363.9931,3595.8946
2025-09-17,BUY,APP,601.5563,2172.3425
2025-09-23,SELL,APP,638.6406,2172.3425
2025-09-24,BUY,WDC,110.5738,12526.7118
2025-10-07,SELL,WDC,126.5898,12526.7118
2025-10-08,BUY,SNDK,121.128,13070.6093
2026-03-24,SELL,SNDK,689.0,13070.6093
2026-04-15,BUY,SNDK,934.4199,9622.2804
