date,action,symbol,price,shares
2023-04-12,BUY,AXON,223.9735,4461.2405
2023-05-02,SELL,AXON,215.686,4461.2405
2023-05-03,BUY,AMD,83.185,11548.7982
2023-05-16,SELL,AMD,97.3438,11548.7982
2023-05-17,BUY,APP,24.5032,45806.4504
2023-05-23,SELL,APP,24.7728,45806.4504
2023-05-24,BUY,META,244.9021,4626.0848
2023-05-31,SELL,META,259.59,4626.0848
2023-06-01,BUY,PLTR,14.3584,83502.582
2023-06-21,SELL,PLTR,15.6864,83502.582
2023-06-22,BUY,NVDA,42.1846,31000.8584
2023-07-11,SELL,NVDA,42.4043,31000.8584
2023-07-12,BUY,PLTR,16.6949,78614.7908
2023-07-18,SELL,PLTR,17.7334,78614.7908
2023-07-19,BUY,NVDA,47.4098,29358.4184
2023-07-25,SELL,NVDA,44.8646,29358.4184
2023-07-26,BUY,PLTR,16.3954,80208.2254
2023-08-15,SELL,PLTR,15.6165,80208.2254
2023-08-16,BUY,NVDA,44.3853,28175.2571
2023-09-19,SELL,NVDA,43.7293,28175.2571
2023-09-20,BUY,PLTR,15.2271,80784.4247
2023-09-26,SELL,PLTR,13.9191,80784.4247
2023-09-27,BUY,PDD,94.1286,11926.7344
2023-10-03,SELL,PDD,97.4935,11926.7344
2023-10-04,BUY,PLTR,15.3569,75595.8639
2023-10-24,SELL,PLTR,16.4852,75595.8639
2023-10-25,BUY,PDD,106.8295,11646.7698
2023-11-07,SELL,PDD,106.2803,11646.7698
2023-11-08,BUY,PLTR,18.7418,65940.3715
2023-11-28,SELL,PLTR,19.1912,65940.3715
2023-11-29,BUY,PDD,139.121,9081.6607
2024-01-17,SELL,PDD,136.3352,9081.6607
2024-01-18,BUY,CRWD,281.8067,4386.5833
2024-03-05,SELL,CRWD,305.1217,4386.5833
2024-03-06,BUY,NVDA,87.7282,15232.2739
2024-03-26,SELL,NVDA,95.5564,15232.2739
2024-03-27,BUY,MSTR,195.2098,7444.3612
2024-04-16,SELL,MSTR,130.1565,7444.3612
2024-04-17,BUY,ARM,121.3577,7971.319
2024-04-23,SELL,ARM,96.8745,7971.319
2024-04-24,BUY,NVDA,83.89,9190.3801
2024-07-09,SELL,NVDA,130.2543,9190.3801
2024-07-10,BUY,ARM,182.7355,6540.4408
2024-07-16,SELL,ARM,179.5403,6540.4408
2024-07-17,BUY,NVDA,120.9783,9690.9394
2024-07-23,SELL,NVDA,122.7556,9690.9394
2024-07-24,BUY,ARM,165.8409,7161.7629
2024-08-06,SELL,ARM,115.0372,7161.7629
2024-08-07,BUY,NVDA,107.2888,7666.6905
2024-08-13,SELL,NVDA,112.1515,7666.6905
2024-08-14,BUY,PLTR,30.6939,27968.235
2024-08-20,SELL,PLTR,32.4213,27968.235
2024-08-21,BUY,NVDA,127.0292,7126.825
2024-09-04,SELL,NVDA,104.9024,7126.825
2024-09-05,BUY,PLTR,30.3145,24622.6659
2024-09-24,SELL,PLTR,37.4537,24622.6659
2024-09-25,BUY,APP,127.9578,7195.6035
2025-02-11,SELL,APP,379.2303,7195.6035
2025-02-12,BUY,PLTR,110.2643,24708.1447
2025-02-19,SELL,PLTR,124.443,24708.1447
2025-02-20,BUY,APP,488.2764,6287.0906
2025-03-11,SELL,APP,237.1437,6287.0906
2025-05-14,BUY,PLTR,128.7166,11564.6182
2025-08-19,SELL,PLTR,173.5093,11564.6182
2025-08-20,BUY,AMD,165.4314,12109.907
2025-09-03,SELL,AMD,161.9067,12109.907
2025-09-04,BUY,PLTR,154.5678,12664.5945
2025-09-09,SELL,PLTR,155.736,12664.5945
2025-09-10,BUY,AVGO,338.6213,5815.2812
2025-09-16,SELL,AVGO,363.9931,5815.2812
2025-09-17,BUY,APP,601.5563,3513.1145
2025-09-23,SELL,APP,638.6406,3513.1145
2025-09-24,BUY,WDC,110.5738,20258.2226
2025-10-07,SELL,WDC,126.5898,20258.2226
2025-10-08,BUY,SNDK,121.128,21137.8249
2026-03-24,SELL,SNDK,689.0,21137.8249
2026-04-15,BUY,SNDK,934.4199,15561.1794
