date,action,symbol,price,shares
2023-05-26,BUY,META,252.5406,1318.8607
2023-05-26,BUY,PLTR,12.8407,25938.2962
2023-05-26,BUY,NVDA,37.6634,8843.2239
2023-07-05,SELL,META,286.9689,1318.8607
2023-07-06,BUY,TSLA,277.8326,1360.0454
2023-07-25,SELL,TSLA,272.3109,1360.0454
2023-07-26,BUY,META,300.3188,1231.2286
2023-08-22,SELL,PLTR,14.7778,25938.2962
2023-08-22,SELL,NVDA,47.935,8843.2239
2023-08-22,SELL,META,291.8616,1231.2286
2023-09-07,BUY,NVDA,45.3079,8568.6914
2023-09-07,BUY,ADBE,553.2589,701.7138
2023-09-07,BUY,SHOP,64.3334,6034.6478
2023-09-12,SELL,SHOP,63.4647,6034.6478
2023-09-13,BUY,PLTR,15.5466,24595.2701
2023-09-19,SELL,NVDA,43.7293,8568.6914
2023-09-19,SELL,ADBE,529.6144,701.7138
2023-09-19,SELL,PLTR,15.287,24595.2701
2023-10-18,BUY,PLTR,17.7733,21015.1974
2023-10-18,BUY,PDD,104.4331,3576.5424
2023-10-18,BUY,CRWD,185.721,2011.1318
2023-10-24,SELL,PLTR,16.4852,21015.1974
2023-10-24,SELL,PDD,106.9493,3576.5424
2023-10-24,SELL,CRWD,180.6386,2011.1318
2023-11-08,BUY,PLTR,18.7418,19394.8695
2023-11-08,BUY,CRWD,191.732,1895.8482
2023-11-08,BUY,PDD,107.0592,3395.2688
2023-11-21,SELL,CRWD,206.8493,1895.8482
2023-11-22,BUY,INTC,43.9939,8899.5503
2023-12-06,SELL,PLTR,17.6335,19394.8695
2023-12-06,SELL,INTC,42.4063,8899.5503
2023-12-07,BUY,CRWD,237.8926,1509.5937
2023-12-07,BUY,ZS,197.1638,1821.4356
2024-01-03,SELL,ZS,206.35,1821.4356
2024-01-04,BUY,INTC,45.3619,8272.3684
2024-01-09,SELL,INTC,47.958,8272.3684
2024-01-10,BUY,AMD,149.785,2644.3902
2024-01-30,SELL,PDD,125.3217,3395.2688
2024-01-31,BUY,NVDA,61.3119,6928.8116
2024-02-13,SELL,AMD,166.3102,2644.3902
2024-02-14,BUY,META,468.1867,937.8395
2024-02-21,SELL,NVDA,67.8002,6928.8116
2024-02-22,BUY,PANW,136.4101,3438.3215
2024-02-27,SELL,PANW,157.723,3438.3215
2024-02-28,BUY,NVDA,77.5725,6979.7079
2024-03-05,SELL,META,493.4287,937.8395
2024-03-06,BUY,AMD,209.8048,2202.1188
2024-03-19,SELL,CRWD,316.5245,1509.5937
2024-03-20,BUY,META,498.7208,956.5622
2024-03-26,SELL,AMD,179.3106,2202.1188
2024-03-26,SELL,META,504.7418,956.5622
2024-03-27,BUY,MSTR,195.2098,2244.4391
2024-03-27,BUY,MU,118.8814,3685.4925
2024-04-02,SELL,MU,122.0866,3685.4925
2024-04-03,BUY,ARM,122.8255,3657.4482
2024-04-16,SELL,NVDA,86.3962,6979.7079
2024-04-16,SELL,MSTR,130.1565,2244.4391
2024-04-16,SELL,ARM,121.6473,3657.4482
2024-05-08,BUY,NVDA,89.3058,4993.7738
2024-05-08,BUY,ARM,107.6882,4141.3355
2024-05-08,BUY,MU,118.5519,3761.8373
2024-05-21,SELL,ARM,109.3358,4141.3355
2024-05-22,BUY,QCOM,202.5557,2231.8322
2024-05-29,SELL,QCOM,208.337,2231.8322
2024-05-30,BUY,ARM,120.8784,3840.4534
2024-07-02,SELL,MU,129.5454,3761.8373
2024-07-03,BUY,CRWD,382.9647,1270.4764
2024-07-09,SELL,CRWD,391.3121,1270.4764
2024-07-10,BUY,AVGO,174.3481,2846.9251
2024-07-16,SELL,AVGO,171.9117,2846.9251
2024-07-17,BUY,PLTR,27.8681,17533.8576
2024-07-23,SELL,PLTR,28.4273,17533.8576
2024-07-24,BUY,ALNY,230.6535,2157.5279
2024-07-30,SELL,NVDA,111.2629,4993.7738
2024-07-30,SELL,ARM,140.0896,3840.4534
2024-07-30,SELL,ALNY,236.2451,2157.5279
2024-08-21,BUY,NVDA,127.0292,4200.5183
2024-08-21,BUY,PLTR,32.2715,16534.3565
2024-08-21,BUY,MELI,2006.6555,265.9094
2024-08-27,SELL,MELI,1997.0,265.9094
2024-08-28,BUY,MSTR,136.8944,3872.8395
2024-09-04,SELL,NVDA,104.9024,4200.5183
2024-09-04,SELL,PLTR,29.9151,16534.3565
2024-09-04,SELL,MSTR,120.1295,3872.8395
2024-09-18,BUY,PLTR,35.966,12959.171
2024-09-18,BUY,MELI,2073.8845,224.7423
2024-09-18,BUY,WMT,78.4422,5941.8214
2024-09-24,SELL,MELI,2109.491,224.7423
2024-09-24,SELL,WMT,80.1796,5941.8214
2024-09-25,BUY,APP,127.9578,3708.18
2024-09-25,BUY,TSLA,252.0314,1882.6644
2024-10-08,SELL,TSLA,243.1647,1882.6644
2024-10-09,BUY,MSTR,188.9661,2418.76
2024-12-31,SELL,MSTR,315.0666,2418.76
2025-01-02,BUY,TSLA,389.5946,1952.9279
2025-01-07,SELL,TSLA,405.5209,1952.9279
2025-01-08,BUY,MSTR,331.0027,2388.7568
2025-01-14,SELL,PLTR,67.4087,12959.171
2025-01-14,SELL,APP,323.7536,3708.18
2025-01-14,SELL,MSTR,341.6867,2388.7568
2025-01-23,BUY,APP,353.6088,2720.2162
2025-01-23,BUY,MSTR,370.9427,2593.1023
2025-01-23,BUY,PLTR,76.0757,12643.8847
2025-01-28,SELL,APP,348.0271,2720.2162
