symbol,entry_date,entry_px,shares,exit_date,exit_px,pnl,ret_pct,bars_held
META,2023-05-26,252.5406,1318.8607,2023-07-05,286.9689,45406.13,13.63,24
TSLA,2023-07-06,277.8326,1360.0454,2023-07-25,272.3109,-7509.76,-1.99,12
PLTR,2023-05-26,12.8407,25938.2962,2023-08-22,14.7778,50245.07,15.09,57
NVDA,2023-05-26,37.6634,8843.2239,2023-08-22,47.935,90834.06,27.27,57
META,2023-07-26,300.3188,1231.2286,2023-08-22,291.8616,-10412.75,-2.82,19
SHOP,2023-09-07,64.3334,6034.6478,2023-09-12,63.4647,-5242.3,-1.35,3
NVDA,2023-09-07,45.3079,8568.6914,2023-09-19,43.7293,-13526.54,-3.48,8
ADBE,2023-09-07,553.2589,701.7138,2023-09-19,529.6144,-16591.67,-4.27,8
PLTR,2023-09-13,15.5466,24595.2701,2023-09-19,15.287,-6384.93,-1.67,4
PLTR,2023-10-18,17.7733,21015.1974,2023-10-24,16.4852,-27069.68,-7.25,4
PDD,2023-10-18,104.4331,3576.5424,2023-10-24,106.9493,8999.3,2.41,4
CRWD,2023-10-18,185.721,2011.1318,2023-10-24,180.6386,-10221.38,-2.74,4
CRWD,2023-11-08,191.732,1895.8482,2023-11-21,206.8493,28660.11,7.88,9
PLTR,2023-11-08,18.7418,19394.8695,2023-12-06,17.6335,-21495.33,-5.91,17
INTC,2023-11-22,43.9939,8899.5503,2023-12-06,42.4063,-14128.93,-3.61,7
ZS,2023-12-07,197.1638,1821.4356,2024-01-03,206.35,16732.07,4.66,16
INTC,2024-01-04,45.3619,8272.3684,2024-01-09,47.958,21475.9,5.72,2
PDD,2023-11-08,107.0592,3395.2688,2024-01-30,125.3217,62006.1,17.06,50
AMD,2024-01-10,149.785,2644.3902,2024-02-13,166.3102,43699.08,11.03,22
NVDA,2024-01-31,61.3119,6928.8116,2024-02-21,67.8002,44956.21,10.58,14
PANW,2024-02-22,136.4101,3438.3215,2024-02-27,157.723,73280.6,15.62,3
META,2024-02-14,468.1867,937.8395,2024-03-05,493.4287,23672.94,5.39,13
CRWD,2023-12-07,237.8926,1509.5937,2024-03-19,316.5245,118702.22,33.05,66
AMD,2024-03-06,209.8048,2202.1188,2024-03-26,179.3106,-67151.85,-14.53,14
META,2024-03-20,498.7208,956.5622,2024-03-26,504.7418,5759.46,1.21,4
MU,2024-03-27,118.8814,3685.4925,2024-04-02,122.0866,11812.74,2.7,3
NVDA,2024-02-28,77.5725,6979.7079,2024-04-16,86.3962,61586.85,11.37,33
MSTR,2024-03-27,195.2098,2244.4391,2024-04-16,130.1565,-146008.17,-33.32,13
ARM,2024-04-03,122.8255,3657.4482,2024-04-16,121.6473,-4309.21,-0.96,9
ARM,2024-05-08,107.6882,4141.3355,2024-05-21,109.3358,6823.26,1.53,7
QCOM,2024-05-22,202.5557,2231.8322,2024-05-29,208.337,12902.89,2.85,3
MU,2024-05-08,118.5519,3761.8373,2024-07-02,129.5454,41355.76,9.27,34
CRWD,2024-07-03,382.9647,1270.4764,2024-07-09,391.3121,10605.17,2.18,3
AVGO,2024-07-10,174.3481,2846.9251,2024-07-16,171.9117,-6936.25,-1.4,4
PLTR,2024-07-17,27.8681,17533.8576,2024-07-23,28.4273,9804.93,2.01,4
NVDA,2024-05-08,89.3058,4993.7738,2024-07-30,111.2629,109648.79,24.59,53
ARM,2024-05-30,120.8784,3840.4534,2024-07-30,140.0896,73779.72,15.89,41
ALNY,2024-07-24,230.6535,2157.5279,2024-07-30,236.2451,12064.03,2.42,4
MELI,2024-08-21,2006.6555,265.9094,2024-08-27,1997.0,-2567.49,-0.48,4
NVDA,2024-08-21,127.0292,4200.5183,2024-09-04,104.9024,-92944.03,-17.42,9
PLTR,2024-08-21,32.2715,16534.3565,2024-09-04,29.9151,-38961.56,-7.3,9
MSTR,2024-08-28,136.8944,3872.8395,2024-09-04,120.1295,-64927.77,-12.25,4
MELI,2024-09-18,2073.8845,224.7423,2024-09-24,2109.491,8002.29,1.72,4
WMT,2024-09-18,78.4422,5941.8214,2024-09-24,80.1796,10323.32,2.21,4
TSLA,2024-09-25,252.0314,1882.6644,2024-10-08,243.1647,-16693.02,-3.52,9
MSTR,2024-10-09,188.9661,2418.76,2024-12-31,315.0666,305006.84,66.73,51
TSLA,2025-01-02,389.5946,1952.9279,2025-01-07,405.5209,31102.92,4.09,3
PLTR,2024-09-18,35.966,12959.171,2025-01-14,67.4087,407471.33,87.42,74
APP,2024-09-25,127.9578,3708.18,2025-01-14,323.7536,726046.07,153.02,69
MSTR,2025-01-08,331.0027,2388.7568,2025-01-14,341.6867,25521.48,3.23,3
APP,2025-01-23,353.6088,2720.2162,2025-01-28,348.0271,-15183.43,-1.58,3
MSTR,2025-01-23,370.9427,2593.1023,2025-01-28,342.7151,-73197.06,-7.61,3
PLTR,2025-01-23,76.0757,12643.8847,2025-01-28,75.4366,-8080.71,-0.84,3
SHOP,2025-02-12,118.6717,7822.0019,2025-02-19,127.808,71464.16,7.7,4
PLTR,2025-02-12,110.2643,8418.4116,2025-02-25,89.865,-171729.7,-18.5,8
APP,2025-02-12,372.9497,2488.9422,2025-02-25,402.685,74009.44,7.97,8
MSTR,2025-02-20,322.1161,3098.6162,2025-02-25,266.3299,-172860.02,-17.32,3
MSTR,2025-05-14,419.3799,2050.565,2025-05-28,368.9058,-103500.42,-12.04,9
APP,2025-05-14,371.9412,2312.1013,2025-06-10,387.9272,36961.25,4.3,18
AVGO,2025-05-29,245.0918,3081.5146,2025-06-17,250.4437,16491.96,2.18,13
CRWD,2025-06-18,488.616,1576.9236,2025-06-24,491.262,4172.54,0.54,3
AVGO,2025-06-25,265.2714,2915.6635,2025-07-01,273.6888,24542.31,3.17,3
CRWD,2025-07-02,488.4662,1631.0375,2025-07-08,506.2395,28988.92,3.64,2
ZS,2025-06-11,296.5545,3019.6509,2025-07-15,291.0727,-16553.12,-1.85,20
MU,2025-07-09,124.8923,6600.6756,2025-07-22,112.7506,-80143.42,-9.72,9
MSTR,2025-07-16,446.5292,1965.2259,2025-07-22,428.5661,-35301.55,-4.02,4
WBD,2025-07-23,12.8806,61484.6766,2025-08-05,12.8806,0.0,0.0,9
PLTR,2025-05-14,128.7166,6681.0788,2025-08-26,156.0455,182586.53,21.23,69
NVDA,2025-08-06,176.7844,4472.6311,2025-09-03,169.9047,-30770.36,-3.89,19
SHOP,2025-08-27,141.9667,7331.8851,2025-09-03,139.4804,-18229.27,-1.75,4
AMD,2025-07-23,156.4449,5062.2265,2025-09-09,150.8334,-28406.68,-3.59,33
PLTR,2025-09-04,154.5678,5757.09,2025-09-09,155.736,6725.43,0.76,3
GOOGL,2025-09-04,231.0928,3850.664,2025-09-16,251.0229,76744.12,8.62,8
AVGO,2025-09-10,338.6213,2447.3961,2025-09-23,338.6912,171.07,0.02,9
APP,2025-09-10,564.3121,1468.5853,2025-10-07,593.8578,43390.38,5.24,19
WBD,2025-09-17,18.1527,53163.305,2025-10-07,18.9914,44588.06,4.62,14
MU,2025-10-08,186.1803,5045.5499,2025-11-11,252.6205,335227.35,35.69,23
WDC,2025-09-24,110.5738,7484.4523,2025-11-18,159.8698,368953.56,44.58,38
SNDK,2025-10-08,121.128,7755.2836,2025-11-18,255.6359,1043146.92,111.05,28
LITE,2025-11-12,261.597,4864.6185,2025-11-18,243.634,-87383.14,-6.87,4
