date,action,symbol,price,shares,value
2017-08-01,BUY,ALNY,81.15,736.5977,59774.9
2017-09-01,SELL,FSLR,47.84,13305.9971,636558.9
2017-09-01,SELL,SHOP,11.086,1447.3095,16044.87
2017-09-01,BUY,VRTX,162.24,4238.373,687633.65
2017-09-01,SELL,ALNY,88.91,406.9661,36183.36
2017-10-02,BUY,SHOP,11.9,3187.94,37936.48
2017-10-02,BUY,INSM,31.73,24458.2491,776060.23
2017-10-02,SELL,VRTX,152.23,4238.373,645207.5
2017-10-02,SELL,ALNY,122.31,1389.0145,169890.36
2017-11-01,BUY,XYZ,36.47,18827.2973,686631.56
2017-11-01,SELL,INSM,27.21,24458.2491,665508.94
2017-11-01,SELL,SHOP,9.62,65215.1478,627369.71
2017-11-01,BUY,NVDA,5.18,132554.3589,686631.56
2017-11-01,SELL,ALNY,121.09,674.6035,81687.74
2017-12-01,BUY,CVNA,3.582,200174.0661,717023.51
2017-12-01,SELL,XYZ,38.22,18827.2973,719579.33
2017-12-01,BUY,INSM,30.98,23144.723,717023.51
2017-12-01,SELL,NVDA,4.942,132554.3589,655083.63
2017-12-01,SELL,ALNY,137.31,448.4912,61582.32
2018-01-02,SELL,CVNA,3.662,200174.0661,733037.42
2018-01-02,BUY,FSLR,70.43,10272.7562,723510.22
2018-01-02,SELL,INSM,32.46,23144.723,751277.69
2018-01-02,BUY,FCX,19.77,36596.3686,723510.22
2018-01-02,BUY,TKO,31.41,23034.3912,723510.22
2018-01-02,SELL,ALNY,131.85,5221.9323,688511.8
2018-02-01,BUY,STX,54.44,13584.3025,739529.41
2018-02-01,SELL,FSLR,67.55,10272.7562,693924.72
2018-02-01,BUY,ANET,17.1875,43027.1655,739529.41
2018-02-01,SELL,TKO,35.44,2167.3078,76809.39
2018-02-01,SELL,FCX,19.45,36596.3686,711799.4
2018-03-01,BUY,NFLX,29.039,25604.8904,743540.4
2018-03-01,SELL,STX,54.0,13584.3025,733552.33
2018-03-01,SELL,ANET,16.4875,43027.1655,709410.36
2018-03-01,SELL,TKO,37.86,1227.876,46487.39
2018-03-01,BUY,AXON,37.69,19727.7906,743540.4
2018-04-02,SELL,NFLX,28.029,25604.8904,717679.46
2018-04-02,SELL,TKO,34.94,19639.2074,686193.88
2018-04-02,SELL,AXON,39.48,19727.7906,778853.17
2018-05-01,BUY,CVNA,5.398,134531.2579,726199.7
2018-05-01,BUY,CMG,8.5202,85232.7078,726199.7
2018-05-01,BUY,AXON,41.51,17494.5731,726199.7
2018-06-01,SELL,CVNA,5.634,134531.2579,757949.08
2018-06-01,BUY,TTD,8.664,101811.9964,882099.09
2018-06-01,SELL,CMG,8.7724,85232.7078,747695.4
2018-06-01,BUY,TKO,58.95,14963.5128,882099.09
2018-06-01,SELL,AXON,65.3,3986.1649,260296.58
2018-07-02,BUY,CVNA,8.53,115106.026,981854.37
2018-07-02,BUY,TTD,9.42,2418.8277,22785.36
2018-07-02,SELL,TKO,74.78,1833.6066,137117.1
2018-07-02,SELL,AXON,64.43,13508.4081,870346.74
2018-08-01,SELL,CVNA,8.748,3485.885,30494.52
2018-08-01,SELL,TTD,8.684,104230.8241,905140.48
2018-08-01,SELL,TKO,77.6,546.7486,42427.69
2018-08-01,BUY,AXON,68.42,14271.4562,976453.01
2018-09-04,SELL,CVNA,13.468,22129.4732,298039.75
2018-09-04,BUY,TTD,14.669,82163.7724,1205260.35
2018-09-04,BUY,AMD,28.06,42952.9713,1205260.35
2018-09-04,SELL,TKO,88.75,12583.1576,1116755.24
2018-09-04,SELL,AXON,69.88,14271.4562,997289.32
2018-10-01,SELL,CVNA,11.494,89490.6678,1028605.77
2018-10-01,BUY,TTD,14.352,369.3118,5300.36
2018-10-01,SELL,AMD,31.42,5253.581,165067.52
2018-10-01,BUY,TKO,94.22,12571.7982,1184514.84
2018-11-01,SELL,TTD,12.66,82533.0842,1044868.83
2018-11-01,SELL,AMD,20.22,37699.3902,762281.64
2018-11-01,SELL,TKO,71.74,12571.7982,901900.78
2018-12-03,BUY,MKC,75.75,11903.0901,901659.07
2018-12-03,BUY,TTD,14.861,60672.8397,901659.07
2018-12-03,BUY,MOS,36.86,24461.7216,901659.07
2019-01-02,SELL,MKC,67.81,11903.0901,807148.51
2019-01-02,SELL,TTD,11.616,60672.8397,704775.72
2019-01-02,SELL,MOS,29.18,24461.7216,713793.04
2019-03-01,BUY,ERIE,183.15,4043.6305,740590.91
2019-03-01,BUY,TTD,19.512,37955.6652,740590.91
2019-03-01,BUY,INSM,30.96,23920.8956,740590.91
2019-04-01,SELL,TTD,20.613,37955.6652,782380.16
2019-04-01,BUY,INSM,29.09,1321.4533,38441.08
2019-04-01,SELL,ERIE,179.65,4043.6305,726438.2
2019-04-01,BUY,MELI,518.11,1417.2665,734299.93
2019-04-01,BUY,CMG,14.1148,52023.4016,734299.93
2019-05-01,BUY,CVNA,14.138,50380.0191,712272.69
2019-05-01,BUY,TTD,22.122,32197.4819,712272.69
2019-05-01,SELL,INSM,29.15,25242.3488,735814.46
2019-05-01,BUY,QCOM,86.37,8246.76,712272.69
2019-05-01,SELL,MELI,484.73,1417.2665,686991.61
2019-05-01,SELL,CMG,13.7712,52023.4016,716424.68
2019-06-03,SELL,CVNA,11.664,50380.0191,587632.52
2019-06-03,SELL,TTD,19.742,32197.4819,635642.71
2019-06-03,SELL,QCOM,66.66,8246.76,549729.05
2019-07-01,BUY,ERIE,256.28,2299.7829,589388.35
2019-07-01,BUY,MELI,619.31,951.6855,589388.35
2019-07-01,BUY,SHOP,30.468,19344.5037,589388.35
2019-08-01,BUY,FICO,359.81,1633.8316,587868.96
2019-08-01,BUY,TTD,26.464,22213.911,587868.96
2019-08-01,SELL,SHOP,34.139,2124.6391,72533.05
2019-08-01,SELL,ERIE,221.08,2299.7829,508436.0
2019-08-01,SELL,MELI,626.45,951.6855,596183.39
2019-09-03,BUY,PODD,167.95,3485.7531,585432.23
2019-09-03,SELL,FICO,352.0,1633.8316,575108.74
2019-09-03,SELL,TTD,23.498,22213.911,521982.46
2019-09-03,SELL,SHOP,38.391,1970.6591,75655.57
2019-09-03,BUY,PDD,33.25,17606.9843,585432.23
2019-10-01,SELL,PODD,162.83,169.4629,27593.64
2019-10-01,SELL,SHOP,31.322,15249.2055,477635.62
2019-10-01,SELL,PDD,32.75,1118.6926,36637.18
2019-10-01,BUY,BLDR,20.43,26431.3042,539991.55
2019-11-01,SELL,PODD,146.48,3316.2903,485770.19
2019-11-01,BUY,LRCX,27.826,21697.748,603761.54
2019-11-01,BUY,GNRC,91.8,6576.9229,603761.54
2019-11-01,SELL,PDD,41.49,1936.3149,80337.71
2019-11-01,SELL,BLDR,24.3,26431.3042,642280.67
2019-12-02,BUY,DXCM,55.98,10326.8496,578097.04
2019-12-02,SELL,LRCX,26.294,21697.748,570520.6
2019-12-02,SELL,GNRC,97.5,6576.9229,641249.98
2019-12-02,SELL,PDD,36.04,14551.9768,524453.26
2019-12-02,BUY,TSLA,22.3247,25894.9904,578097.04
2019-12-02,BUY,ALNY,118.58,4875.1647,578097.04
2020-01-02,SELL,DXCM,54.845,10326.8496,566376.08
2020-01-02,BUY,AMD,49.1,12695.4391,623346.04
2020-01-02,BUY,PDD,41.23,15118.7497,623346.04
2020-01-02,SELL,TSLA,28.684,4163.501,119425.86
2020-01-02,SELL,ALNY,115.62,4875.1647,563666.55
2020-02-03,SELL,AMD,48.02,12695.4391,609634.99
2020-02-03,BUY,INSM,28.88,26301.6579,759591.86
2020-02-03,SELL,PDD,35.79,15118.7497,541100.06
2020-02-03,BUY,PCG,17.27,43983.3143,759591.86
2020-02-03,SELL,TSLA,52.0,7123.9536,370445.59
2020-03-02,SELL,INSM,26.1,26301.6579,686473.28
2020-03-02,BUY,PCG,15.05,1867.2638,28102.32
2020-03-02,SELL,TSLA,49.5747,688.1042,34112.54
2020-03-02,BUY,MRNA,29.88,23094.084,690051.21
2020-04-01,SELL,PCG,8.42,45850.5781,386061.87
2020-04-01,SELL,TSLA,32.104,13919.4315,446869.43
2020-04-01,SELL,MRNA,29.67,23094.084,685201.47
2020-06-01,BUY,SHOP,75.8,6665.643,505255.76
2020-06-01,BUY,TSLA,59.8733,8438.7445,505255.76
2020-06-01,BUY,MRNA,62.18,8125.6957,505255.76
2020-07-01,SELL,SHOP,101.664,741.5871,75392.71
2020-07-01,SELL,TSLA,74.642,370.0534,27621.53
2020-07-01,BUY,MRNA,61.59,1652.8921,101801.63
2020-08-03,SELL,SHOP,108.305,5924.0559,641604.87
2020-08-03,BUY,DDOG,95.67,7674.9095,734258.58
2020-08-03,BUY,PDD,96.03,7646.1376,734258.58
2020-08-03,SELL,TSLA,99.0,8068.6911,798800.42
2020-08-03,SELL,MRNA,77.98,362.6023,28275.73
2020-09-01,BUY,CRWD,143.69,4525.2477,650232.85
2020-09-01,BUY,CVNA,45.438,14310.3317,650232.85
2020-09-01,SELL,DDOG,85.77,7674.9095,658276.97
2020-09-01,SELL,PDD,91.36,7646.1376,698551.13
2020-09-01,BUY,TSLA,158.35,4106.3014,650232.85
2020-09-01,SELL,MRNA,63.32,9415.9855,596220.2
2020-10-01,SELL,CRWD,142.87,4525.2477,646522.11
2020-10-01,SELL,CVNA,47.62,742.6162,35363.38
2020-10-01,BUY,XYZ,168.49,3834.6168,646094.6
2020-10-01,BUY,TSLA,149.3867,218.6801,32667.9
2020-11-02,BUY,FDX,266.98,2089.5335,557863.68
2020-11-02,SELL,CVNA,37.002,13567.7155,502032.59
2020-11-02,SELL,XYZ,155.23,3834.6168,595247.54
2020-11-02,BUY,ALGN,458.44,1216.8739,557863.68
2020-11-02,SELL,TSLA,133.5033,146.3315,19535.74
2020-12-01,SELL,FDX,287.76,2089.5335,601284.18
2020-12-01,SELL,TSLA,194.92,719.8648,140316.04
2020-12-01,SELL,ALGN,500.1,1216.8739,608558.65
2020-12-01,BUY,MSTR,32.4,20808.2218,674186.42
2020-12-01,BUY,MRNA,141.01,4781.1251,674186.42
2021-01-04,BUY,TPR,32.71,23012.4949,752738.69
2021-01-04,SELL,TSLA,243.2567,364.3637,88633.89
2021-01-04,SELL,MSTR,42.522,3105.8865,132068.5
2021-01-04,SELL,MRNA,111.73,4781.1251,534195.12
2021-02-01,BUY,TSLA,279.9367,145.9581,40859.03
2021-02-01,SELL,TPR,31.85,23012.4949,732947.97
2021-02-01,SELL,MSTR,63.456,3407.3733,216218.29
2021-02-01,BUY,MRNA,157.48,5760.1038,907101.12
2021-03-01,BUY,WBD,58.18,16039.9506,933204.33
2021-03-01,BUY,PSKY,67.13,13901.4504,933204.33
2021-03-01,SELL,TSLA,239.4767,3240.3797,775995.34
2021-03-01,SELL,MSTR,78.244,2368.114,185290.72
2021-03-01,SELL,MRNA,157.4,5760.1038,906640.3
2021-04-01,SELL,WBD,43.31,16039.9506,694690.28
2021-04-01,BUY,FANG,81.22,8829.4709,717129.63
2021-04-01,SELL,PSKY,44.64,13901.4504,620560.74
2021-04-01,SELL,MSTR,70.356,1733.9773,121995.71
2021-04-01,BUY,TPL,177.7778,4033.8543,717129.63
2021-05-03,SELL,FANG,83.92,458.0308,38437.95
2021-05-03,BUY,MSTR,63.562,859.8217,54651.99
2021-05-03,SELL,TPL,178.7478,103.5607,18511.25
2021-06-01,BUY,NUE,110.74,5742.1116,635881.43
2021-06-01,BUY,DVN,30.2,21055.6759,635881.43
2021-06-01,SELL,FANG,86.61,8371.44,725050.43
2021-06-01,SELL,MSTR,47.776,11052.6923,528053.44
2021-06-01,SELL,TPL,166.56,112.5617,18748.27
2021-07-01,SELL,NUE,96.65,5742.1116,554975.1
2021-07-01,SELL,DVN,29.96,21055.6759,630828.03
2021-07-01,BUY,MRNA,235.11,2650.1005,623065.12
2021-07-01,BUY,FANG,99.6,6255.674,623065.12
2021-07-01,BUY,GNRC,413.41,1507.136,623065.12
2021-07-01,SELL,TPL,179.5378,3817.732,685427.13
2021-08-02,BUY,NUE,102.08,6526.0459,666178.78
2021-08-02,BUY,FTNT,56.924,11702.951,666178.78
2021-08-02,SELL,FANG,76.75,6255.674,480122.98
2021-08-02,SELL,GNRC,400.0,1507.136,602854.42
2021-08-02,SELL,MRNA,346.61,728.1166,252372.5
2021-09-01,SELL,NUE,116.26,6526.0459,758718.11
2021-09-01,BUY,FTNT,61.694,335.1952,20679.53
2021-09-01,BUY,BX,127.52,5824.0387,742681.39
2021-09-01,SELL,MRNA,389.94,17.3795,6776.98
2021-10-01,SELL,FTNT,59.6,12038.1462,717473.49
2021-10-01,SELL,BX,115.75,5824.0387,674132.48
2021-10-01,BUY,DVN,36.81,18473.4608,680008.12
2021-10-01,BUY,DDOG,144.69,4699.7588,680008.12
2021-10-01,BUY,MRNA,341.09,89.0283,30366.65
2021-11-01,SELL,DVN,41.99,18473.4608,775700.65
2021-11-01,BUY,TSLA,402.8633,1838.5625,740689.44
2021-11-01,SELL,DDOG,165.2,216.1665,35710.71
2021-11-01,BUY,APP,99.49,7444.8633,740689.44
2021-11-01,SELL,MRNA,337.17,1993.6325,672193.11
2021-12-01,BUY,TSLA,365.0,31.4054,11462.96
2021-12-01,BUY,AMD,149.11,4577.4145,682538.28
2021-12-01,SELL,DDOG,164.53,4483.5923,737685.44
2021-12-01,BUY,NVDA,31.435,21712.6861,682538.28
2021-12-01,SELL,APP,86.13,7444.8633,641226.06
2022-01-03,BUY,ON,70.17,9915.749,695788.09
2022-01-03,SELL,AMD,150.24,4577.4145,687710.78
2022-01-03,SELL,NVDA,30.121,21712.6861,654007.82
2022-01-03,SELL,TSLA,399.9267,130.1787,52061.93
2022-01-03,BUY,BLDR,83.49,8333.7897,695788.09
2022-02-01,BUY,APA,34.71,16455.4344,571168.11
2022-02-01,SELL,ON,59.65,9915.749,591474.44
2022-02-01,BUY,DVN,52.56,10866.973,571168.11
2022-02-01,BUY,HAL,31.37,18207.4625,571168.11
2022-02-01,SELL,TSLA,310.4167,1739.7892,540059.54
2022-02-01,SELL,BLDR,70.1,8333.7897,584198.65
2022-03-01,SELL,APA,37.29,16455.4344,613623.16
2022-03-01,SELL,DVN,59.25,10866.973,643868.15
2022-03-01,SELL,HAL,32.11,18207.4625,584641.63
2022-04-01,BUY,APA,42.22,14510.6253,612638.62
2022-04-01,BUY,OXY,58.11,10542.7398,612638.62
2022-04-01,BUY,EQT,36.03,17003.5703,612638.62
2022-05-02,SELL,APA,40.61,14510.6253,589276.5
2022-05-02,SELL,OXY,58.3,10542.7398,614641.72
2022-05-02,SELL,EQT,39.45,17003.5703,670790.86
2022-12-01,BUY,SMCI,9.051,68933.0482,623912.99
2022-12-01,BUY,FSLR,168.54,3701.8691,623912.99
2022-12-01,BUY,AXON,185.55,3362.506,623912.99
2023-01-03,SELL,SMCI,8.386,68933.0482,578072.52
2023-01-03,SELL,FSLR,145.94,3701.8691,540250.79
2023-01-03,SELL,AXON,168.24,3362.506,565708.02
2023-02-01,BUY,PDD,102.98,5441.7902,560395.57
2023-02-01,BUY,WYNN,104.32,5371.8901,560395.57
2023-02-01,BUY,RCL,67.27,8330.5426,560395.57
2023-03-01,SELL,WYNN,112.22,344.4353,38652.53
2023-03-01,SELL,RCL,71.5,439.8995,31452.81
2023-03-01,SELL,PDD,91.04,5441.7902,495420.58
2023-03-01,BUY,AXON,221.06,2552.1622,564180.98
2023-04-03,SELL,WYNN,113.33,5027.4548,569761.46
2023-04-03,SELL,RCL,64.25,7890.6431,506973.82
2023-04-03,BUY,GE,77.3504,7137.0827,552055.89
2023-04-03,BUY,NVDA,27.965,19740.958,552055.89
2023-04-03,BUY,MSTR,29.739,18563.3642,552055.89
2023-04-03,SELL,AXON,227.39,2552.1622,580336.17
2023-05-01,BUY,WYNN,115.6,4945.6434,571716.37
2023-05-01,SELL,GE,80.7502,7137.0827,576320.84
2023-05-01,BUY,META,243.18,2351.0008,571716.37
2023-05-01,BUY,NVDA,28.91,34.7725,1005.27
2023-05-01,SELL,MSTR,30.747,18563.3642,570767.75
2023-06-01,BUY,SMCI,23.102,27453.7507,634236.53
2023-06-01,BUY,CVNA,3.16,200707.7565,634236.53
2023-06-01,SELL,WYNN,96.48,4945.6434,477155.69
2023-06-01,SELL,META,272.61,2351.0008,640906.3
2023-06-01,SELL,NVDA,39.77,19775.7305,786480.81
2023-06-01,BUY,PLTR,14.54,43620.1189,634236.53
2023-07-03,BUY,SMCI,24.92,4565.2156,113765.17
2023-07-03,SELL,CVNA,5.16,46073.519,237739.35
2023-07-03,BUY,CCL,18.96,42084.0021,797912.64
2023-07-03,SELL,PLTR,15.52,43620.1189,676984.27
2023-08-01,BUY,SMCI,33.756,1113.7081,37594.33
2023-08-01,SELL,CVNA,9.822,40764.6972,400390.84
2023-08-01,SELL,CCL,17.99,42084.0021,757091.19
2023-08-01,BUY,PLTR,19.99,55949.304,1118426.57
2023-09-01,SELL,SMCI,28.216,33132.6744,934871.53
2023-09-01,SELL,CVNA,10.17,17495.093,177925.1
2023-09-01,BUY,VRT,39.87,24583.0991,980128.14
2023-09-01,SELL,PLTR,15.18,55949.304,849310.45
2023-09-01,BUY,APP,43.19,22693.4051,980128.14
2023-10-02,BUY,CVNA,7.85,15047.3433,118121.64
2023-10-02,SELL,VRT,38.41,1811.3978,69575.79
2023-10-02,SELL,APP,40.82,1266.1378,51683.75
2023-11-01,SELL,CVNA,5.198,111421.7906,579170.46
2023-11-01,SELL,APP,36.7,21427.2673,786380.73
2023-11-01,SELL,VRT,40.23,22771.7014,916105.53
2023-12-01,BUY,PDD,145.27,5230.8112,759879.96
2023-12-01,BUY,COIN,133.76,5680.921,759879.96
2023-12-01,BUY,VRT,45.14,16833.8497,759879.96
2024-01-02,BUY,CVNA,9.774,82515.2238,806503.81
2024-01-02,SELL,PDD,145.64,5230.8112,761815.34
2024-01-02,SELL,COIN,156.88,540.0249,84719.11
2024-01-02,SELL,VRT,45.64,16833.8497,768296.89
2024-01-02,BUY,MSTR,68.515,11771.2007,806503.81
2024-02-01,BUY,CRWD,299.37,2176.6456,651622.38
2024-02-01,BUY,SMCI,58.35,11167.4789,651622.38
2024-02-01,SELL,CVNA,8.506,82515.2238,701874.46
2024-02-01,SELL,COIN,128.95,5140.8961,662918.54
2024-02-01,BUY,VRT,59.46,10959.0042,651622.38
2024-02-01,SELL,MSTR,50.348,11771.2007,592656.41
2024-03-01,SELL,CRWD,314.6,2176.6456,684772.72
2024-03-01,SELL,SMCI,90.548,2088.6378,189121.97
2024-03-01,BUY,CVNA,16.592,49546.2225,822070.88
2024-03-01,SELL,VRT,70.57,10959.0042,773376.92
2024-03-01,BUY,MSTR,107.939,7616.0688,822070.88
2024-04-01,BUY,SMCI,103.715,709.3756,73572.89
2024-04-01,SELL,CVNA,17.358,49546.2225,860023.32
2024-04-01,BUY,COIN,252.11,4026.7536,1015184.86
2024-04-01,SELL,MSTR,163.674,1413.5878,231367.56
2024-05-01,SELL,SMCI,73.83,9788.2167,722664.06
2024-05-01,BUY,VST,76.86,9561.4673,734894.38
2024-05-01,BUY,CVNA,17.418,42191.6644,734894.38
2024-05-01,SELL,COIN,210.09,528.7557,111086.28
2024-05-01,SELL,MSTR,102.827,6202.4811,637782.54
2024-06-03,SELL,VST,93.25,504.4059,47035.85
2024-06-03,SELL,CVNA,19.792,42191.6644,835057.41
2024-06-03,BUY,INSM,55.94,15097.8011,844570.98
2024-06-03,SELL,COIN,231.39,3497.998,809401.75
2024-06-03,BUY,MSTR,162.741,5189.6633,844570.98
2024-07-01,SELL,VST,87.34,9057.0614,791043.71
2024-07-01,BUY,CVNA,24.87,33491.7521,832939.9
2024-07-01,SELL,INSM,66.34,2542.1794,168648.17
2024-07-01,BUY,NVDA,124.3,6701.0449,832939.9
2024-07-01,SELL,MSTR,136.597,5189.6633,708892.43
2024-08-01,SELL,CVNA,29.304,3275.049,95972.04
2024-08-01,SELL,INSM,75.33,801.0715,60344.72
2024-08-01,SELL,NVDA,109.21,6701.0449,731821.11
2024-08-01,BUY,MSTR,151.181,5857.021,885470.29
2024-09-03,SELL,CVNA,28.904,1960.8493,56676.39
2024-09-03,SELL,INSM,73.31,614.0891,45018.87
2024-09-03,SELL,MSTR,122.32,5857.021,716430.81
2024-09-03,BUY,ALNY,253.78,3218.17,816707.18
2024-10-01,SELL,CVNA,35.16,2729.7565,95978.24
2024-10-01,BUY,INSM,72.88,1174.2701,85580.8
2024-10-01,BUY,APP,130.65,6869.4804,897497.58
2024-10-01,SELL,ALNY,276.06,3218.17,888408.0
2024-11-01,SELL,CVNA,45.816,25526.0973,1169503.72
2024-11-01,SELL,INSM,68.32,12314.7312,841342.43
2024-11-01,BUY,UAL,80.46,12978.0361,1044212.77
2024-11-01,SELL,APP,163.53,484.0296,79153.36
2024-11-01,BUY,MSTR,229.71,4545.787,1044212.77
2024-12-02,BUY,PLTR,66.39,25931.7197,1721606.85
2024-12-02,SELL,UAL,97.44,12978.0361,1264579.87
2024-12-02,SELL,APP,340.59,1330.6728,453213.83
2024-12-02,SELL,MSTR,380.3,18.8165,7155.9
2025-01-02,SELL,PLTR,75.19,3620.2102,272203.61
2025-01-02,SELL,APP,341.78,146.3503,50019.6
2025-01-02,BUY,MSTR,300.01,1064.851,319465.97
2025-02-03,BUY,HOOD,51.9,35982.36,1867484.54
2025-02-03,SELL,PLTR,83.74,10.5233,881.22
2025-02-03,BUY,APP,365.44,201.8079,73748.67
2025-02-03,SELL,MSTR,347.09,5591.8216,1940865.34
2025-03-03,SELL,HOOD,46.89,35982.36,1687212.84
2025-03-03,BUY,TPR,84.09,20883.7428,1756113.86
2025-03-03,SELL,PLTR,83.42,1249.513,104234.37
2025-03-03,BUY,APP,337.34,95.5326,32226.97
2025-04-01,SELL,TPR,72.89,20883.7428,1522216.0
2025-04-01,SELL,PLTR,84.68,21051.4732,1782638.76
2025-04-01,SELL,APP,282.7,5205.7683,1471670.76
2025-06-02,BUY,PLTR,132.04,12041.4034,1589946.82
2025-06-02,BUY,HOOD,67.98,23388.4487,1589946.82
2025-06-02,BUY,NRG,158.49,10031.8428,1589946.82
2025-07-01,BUY,STX,145.04,12166.2453,1764592.14
2025-07-01,SELL,HOOD,92.33,4276.6529,394863.37
2025-07-01,BUY,COIN,335.33,5262.2557,1764592.14
2025-07-01,SELL,PLTR,130.68,12041.4034,1573570.51
2025-07-01,SELL,NRG,155.96,10031.8428,1564566.27
2025-08-01,BUY,SMCI,56.64,32033.0415,1814351.45
2025-08-01,BUY,GEV,656.5,2763.6732,1814351.45
2025-08-01,SELL,STX,154.81,12166.2453,1883456.41
2025-08-01,SELL,HOOD,99.9,950.1199,94916.98
2025-08-01,SELL,COIN,314.69,5262.2557,1655979.27
2025-09-02,SELL,SMCI,40.78,32033.0415,1306307.39
2025-09-02,SELL,GEV,579.68,2763.6732,1602046.06
2025-09-02,BUY,INSM,145.3,10860.2116,1577988.78
2025-09-02,SELL,HOOD,100.84,18161.6759,1831423.33
2025-09-02,BUY,LITE,132.555,11904.4085,1577988.78
2025-09-02,BUY,SATS,65.24,24187.4438,1577988.78
2025-10-01,BUY,SNDK,121.12,15288.5022,1851743.43
2025-10-01,SELL,INSM,147.28,10860.2116,1599491.95
2025-10-01,BUY,WDC,130.59,14179.826,1851743.43
2025-10-01,SELL,LITE,171.4,11904.4085,2040415.54
2025-10-01,SELL,SATS,79.5,895.0736,71158.35
2025-11-03,BUY,SATS,75.37,8352.3294,629515.09
2025-11-03,BUY,WDC,158.02,913.5864,144364.93
2025-11-03,SELL,SNDK,207.01,3767.0242,779811.66
2025-12-01,SELL,SATS,73.0,31644.6996,2310063.07
2025-12-01,SELL,WDC,163.54,420.8227,68821.34
2025-12-01,BUY,LITE,317.93,7547.4327,2399555.23
