date,action,symbol,price,shares,value
2018-11-19,SELL,DXCM,30.3275,18506.2214,561247.42
2018-11-20,SELL,WMT,31.3867,10932.5762,343137.13
2019-01-02,SELL,CCEP,44.94,8044.0572,361499.92
2019-02-15,BUY,INSM,27.07,12942.9454,350365.53
2019-02-15,BUY,WDAY,190.79,1836.3936,350365.53
2019-02-15,BUY,PANW,37.795,9270.1559,350365.53
2019-05-15,SELL,PANW,36.625,9270.1559,339519.46
2019-05-15,BUY,TRI,67.2378,5460.8744,367177.18
2019-05-21,SELL,INSM,26.41,12942.9454,341823.18
2019-05-21,BUY,COST,249.93,1445.6041,361299.82
2019-07-31,SELL,WDAY,199.98,1836.3936,367241.99
2019-07-31,BUY,DXCM,39.2175,9951.1532,390259.34
2019-09-27,SELL,TRI,68.8474,5460.8744,375966.73
2019-09-27,BUY,FER,29.4,12921.4304,379890.05
2019-10-01,SELL,SBUX,86.51,6395.6803,553290.32
2019-10-01,BUY,AAPL,56.1475,6681.4414,375146.22
2019-10-22,SELL,DXCM,37.7225,9951.1532,375382.38
2019-10-22,BUY,FAST,18.685,20689.3289,386580.1
2020-01-02,SELL,COST,291.49,1445.6041,421379.12
2020-01-02,BUY,AMD,49.1,8267.8509,405951.47
2020-01-31,SELL,FAST,17.44,20689.3289,360821.91
2020-01-31,BUY,TSLA,43.3713,9363.5723,406110.62
2020-02-27,SELL,AAPL,68.38,6681.4414,456876.94
2020-02-27,SELL,AMD,44.01,8267.8509,363868.11
2020-02-27,SELL,TSLA,45.2667,9363.5723,423857.7
2020-03-02,BUY,REGN,464.75,846.6032,393458.84
2020-03-02,BUY,GILD,75.4,5218.2869,393458.84
2020-03-10,BUY,WMT,39.93,9814.1311,391878.26
2020-03-11,SELL,WMT,38.1433,9814.1311,374343.68
2020-03-12,SELL,FER,22.5906,12921.4304,291902.85
2020-04-09,BUY,PDD,41.04,9030.9313,370629.43
2020-04-13,BUY,NFLX,39.672,9422.0402,373791.19
2020-06-11,SELL,GILD,72.84,5218.2869,380100.0
2020-06-12,BUY,MELI,896.43,495.822,444469.71
2020-09-01,SELL,REGN,592.68,846.6032,501764.78
2020-09-01,BUY,AMD,92.18,5805.2123,535124.47
2020-09-17,SELL,NFLX,47.02,9422.0402,443024.33
2020-09-17,SELL,MELI,980.15,495.822,485979.94
2020-09-22,BUY,CHTR,633.05,724.4939,458640.87
2020-09-23,SELL,PDD,76.64,9030.9313,692130.57
2020-09-28,BUY,CPRT,26.54,17094.3461,453683.96
2020-09-28,BUY,TRI,83.2295,5451.0,453683.96
2020-10-26,SELL,CHTR,582.13,724.4939,421749.65
2020-10-26,BUY,AEP,93.59,4871.3513,455909.75
2020-11-18,SELL,AEP,84.13,4871.3513,409826.77
2020-11-18,BUY,MSTR,21.296,21110.3673,449566.37
2021-01-11,SELL,TRI,82.7414,5451.0,451023.55
2021-01-11,BUY,FANG,58.3,10107.222,589251.03
2021-01-25,SELL,CPRT,28.225,17094.3461,482487.92
2021-01-25,BUY,TSLA,293.6,2100.9134,616828.18
2021-01-29,SELL,AMD,85.64,5805.2123,497158.38
2021-02-10,SELL,MSTR,97.448,21110.3673,2057163.03
2021-02-10,BUY,WBD,45.07,17334.3359,781258.51
2021-02-10,BUY,AXON,187.98,4156.0726,781258.51
2021-02-10,BUY,SHOP,146.242,5342.2306,781258.51
2021-02-23,SELL,TSLA,232.9467,2100.9134,489400.78
2021-02-23,BUY,MAR,149.55,5112.6579,764598.01
2021-02-24,SELL,AXON,161.45,4156.0726,670997.91
2021-03-04,SELL,SHOP,114.944,5342.2306,614057.36
2021-03-05,BUY,CMCSA,51.6307,15631.7333,807077.98
2021-03-25,SELL,WBD,57.75,17334.3359,1001057.9
2021-03-25,BUY,CSCO,50.51,15130.7776,764255.55
2021-05-12,SELL,MAR,135.94,5112.6579,695014.73
2021-05-12,BUY,FER,30.2,25459.2865,768870.47
2021-07-16,SELL,FANG,78.36,10107.222,792001.92
2021-07-16,BUY,ALNY,177.54,4374.031,776565.44
2021-08-19,SELL,FER,29.1344,25459.2865,741741.02
2021-08-19,BUY,MPWR,467.22,1715.9314,801717.47
2021-09-14,SELL,CMCSA,52.0993,15631.7333,814403.02
2021-09-14,BUY,ASML,888.07,895.4262,795201.18
2021-09-30,SELL,CSCO,54.43,15130.7776,823568.23
2021-09-30,BUY,NFLX,61.034,12385.9727,755965.46
2021-10-01,SELL,ASML,741.81,895.4262,664236.13
2021-10-01,BUY,BKR,25.18,30130.2511,758679.73
2021-10-28,SELL,ALNY,162.14,4374.031,709205.39
2021-10-28,BUY,TSLA,359.0133,2147.0675,770825.88
2021-11-19,SELL,BKR,22.55,30130.2511,679437.14
2021-11-19,BUY,AMD,155.41,4958.0713,770533.89
2021-12-13,SELL,MPWR,480.01,1715.9314,823664.25
2021-12-13,SELL,TSLA,322.1367,2147.0675,691649.16
2021-12-13,BUY,PEP,169.81,3974.0675,674836.39
2021-12-13,BUY,XEL,67.46,10003.5043,674836.39
2021-12-14,SELL,NFLX,59.799,12385.9727,740668.78
2021-12-14,BUY,LITE,102.59,6571.6491,674185.46
2021-12-14,BUY,VRTX,209.24,3222.0677,674185.46
2022-01-19,SELL,AMD,128.27,4958.0713,635971.83
2022-02-03,SELL,LITE,86.37,6571.6491,567593.35
2022-02-09,BUY,CTSH,91.69,7344.0145,673372.71
2022-02-16,SELL,XEL,65.94,10003.5043,659631.1
2022-02-24,SELL,PEP,163.79,3974.0675,650912.49
2022-03-29,BUY,EXC,46.99,14268.0793,670457.07
2022-03-29,BUY,AEP,98.69,6793.5663,670457.07
2022-04-12,SELL,CTSH,86.09,7344.0145,632246.18
2022-05-09,SELL,VRTX,235.02,3222.0677,757250.36
2022-06-13,SELL,EXC,43.68,14268.0793,623229.71
2022-06-13,SELL,AEP,93.01,6793.5663,631869.61
2023-01-26,BUY,PDD,104.66,6001.4122,628107.82
2023-01-26,BUY,SHOP,48.33,12996.2301,628107.82
2023-01-26,BUY,ASML,683.9,918.4205,628107.82
2023-01-26,BUY,FER,29.99,20943.909,628107.82
2023-01-31,BUY,AXON,195.44,3161.561,617895.48
2023-02-21,SELL,SHOP,41.42,12996.2301,538303.83
2023-02-22,SELL,PDD,83.42,6001.4122,500637.8
2023-02-22,BUY,PANW,93.875,6091.633,571852.05
2023-04-19,SELL,ASML,623.6,918.4205,572727.02
2023-04-19,BUY,CPRT,39.04,15264.1656,595913.04
2023-05-10,SELL,AXON,192.73,3161.561,609327.63
2023-05-10,BUY,PLTR,9.94,58338.4614,579884.28
2023-08-08,SELL,PANW,105.74,6091.633,644129.26
2023-08-08,BUY,CEG,104.81,6639.4041,695875.92
2023-08-09,SELL,PLTR,15.25,58338.4614,889661.54
2023-08-09,BUY,BKR,36.11,18675.9201,674387.49
2023-08-22,SELL,FER,30.0,20943.909,628317.27
2023-08-22,BUY,CSCO,55.46,11892.6746,659567.72
2023-09-21,SELL,CPRT,43.14,15264.1656,658496.09
2023-09-28,BUY,COST,568.63,1165.8624,662944.33
2023-10-04,SELL,BKR,33.14,18675.9201,618919.98
2023-10-04,BUY,PCAR,86.67,7446.3268,645373.13
2023-10-19,SELL,PCAR,82.55,7446.3268,614694.3
2023-10-20,SELL,CSCO,52.93,11892.6746,629479.27
2023-10-24,BUY,MSTR,42.487,15153.1808,643813.18
2023-10-25,BUY,MSFT,340.67,1886.9724,642834.92
2023-10-26,SELL,COST,547.6,1165.8624,638426.21
2023-10-26,SELL,MSFT,327.89,1886.9724,618719.42
2023-10-31,BUY,TMUS,143.86,4416.4691,635353.25
2023-11-01,BUY,MSFT,346.07,1848.931,639859.57
2023-12-07,SELL,CEG,110.53,6639.4041,733853.32
2023-12-07,BUY,CRWD,240.17,2901.5369,696862.11
2024-01-11,SELL,MSTR,53.618,15153.1808,812483.25
2024-01-11,BUY,SHOP,81.3,8880.2936,721967.9
2024-04-03,SELL,SHOP,75.64,8880.2936,671705.4
2024-04-03,BUY,APP,72.86,10245.8615,746513.47
2024-04-12,SELL,TMUS,160.05,4416.4691,706855.89
2024-04-19,SELL,MSFT,399.12,1848.931,737945.33
2024-04-19,SELL,CRWD,282.64,2901.5369,820090.43
2024-04-19,BUY,KHC,37.78,18559.7482,701187.26
2024-04-22,BUY,PEP,176.46,3992.9735,704600.13
2024-04-22,BUY,KDP,31.76,22185.1424,704600.13
2024-05-01,SELL,KHC,36.28,18559.7482,673347.64
2024-05-01,BUY,AEP,88.15,8022.2668,707162.83
2024-05-30,SELL,PEP,170.48,3992.9735,680722.1
2024-05-30,BUY,INSM,56.98,12844.1484,731859.57
2024-07-09,SELL,KDP,31.95,22185.1424,708815.32
2024-07-09,BUY,TSLA,262.33,2900.5116,760891.16
2024-07-25,SELL,APP,76.17,10245.8615,780427.25
2024-07-25,BUY,GILD,76.51,9706.9186,742676.37
2024-08-02,SELL,TSLA,207.67,2900.5116,602349.24
2024-08-02,BUY,ALNY,272.05,2713.8563,738304.57
2024-10-24,SELL,INSM,71.71,12844.1484,921053.87
2024-10-24,BUY,PLTR,43.56,17653.652,768993.1
2024-11-06,SELL,AEP,96.25,8022.2668,772143.18
2024-11-06,BUY,LITE,71.97,11121.249,800396.3
2024-11-13,SELL,ALNY,264.6,2713.8563,718086.39
2024-11-13,BUY,SHOP,115.09,7398.1719,851455.58
2025-01-13,SELL,PLTR,64.98,17653.652,1147134.36
2025-01-14,BUY,BKR,45.07,18560.2213,836509.17
2025-01-27,SELL,LITE,74.17,11121.249,824863.01
2025-01-27,BUY,AMZN,235.42,3497.2261,823316.97
2025-02-24,SELL,AMZN,212.71,3497.2261,743894.99
2025-02-24,BUY,DXCM,90.75,9405.8364,853579.65
2025-03-04,SELL,SHOP,101.73,7398.1719,752616.05
2025-03-05,SELL,BKR,42.32,18560.2213,785468.56
2025-03-05,BUY,AMGN,316.57,2578.7041,816340.36
2025-03-05,BUY,FER,46.22,17662.0584,816340.36
2025-03-07,SELL,DXCM,77.84,9405.8364,732150.27
2025-04-04,SELL,FER,42.66,17662.0584,753463.41
2025-04-08,SELL,AMGN,280.26,2578.7041,722707.62
2025-05-06,SELL,GILD,97.88,9706.9186,950113.17
2025-05-12,BUY,MNST,61.36,12099.5879,742430.72
2025-05-12,BUY,MELI,2504.6101,296.4257,742430.72
2025-05-12,BUY,INTU,662.3,1120.9886,742430.72
2025-05-12,BUY,ZS,241.48,3074.502,742430.72
2025-07-10,SELL,MNST,59.17,12099.5879,715932.6
2025-07-10,BUY,MCHP,75.08,10432.7442,783290.46
2025-08-06,SELL,MELI,2317.22,296.4257,686883.48
2025-08-06,BUY,ALNY,428.14,1780.4728,762291.64
2025-08-19,SELL,INTU,701.03,1120.9886,785846.66
2025-08-19,BUY,INTC,25.31,29367.4304,743289.65
2025-09-04,SELL,ZS,268.25,3074.502,824735.15
2025-09-04,BUY,LITE,141.91,5162.1013,732553.82
2025-09-15,SELL,MCHP,63.17,10432.7442,659036.43
2025-09-15,BUY,WBD,19.46,39109.9194,761079.0
2025-11-25,SELL,ALNY,429.8,1780.4728,765247.18
2025-11-25,BUY,AMAT,242.46,3994.407,968483.95
2026-01-26,SELL,INTC,42.49,29367.4304,1247822.17
2026-01-26,BUY,STX,358.29,3216.8795,1152575.78
2026-03-06,SELL,LITE,558.44,5162.1013,2882723.88
2026-03-06,SELL,STX,352.8,3216.8795,1134915.04
2026-03-06,BUY,FANG,180.54,7663.0266,1383482.77
2026-03-09,BUY,SBUX,99.77,13998.1642,1396596.79
2026-03-09,BUY,MRVL,92.65,15073.8993,1396596.79
2026-03-27,SELL,SBUX,86.81,13998.1642,1215180.6
2026-04-08,BUY,LITE,896.02,1636.9438,1466734.37
2026-04-10,SELL,WBD,27.44,39109.9194,1073176.21
