date,action,symbol,price,shares
2017-03-22,BUY,AMD,14.3952,69411.7992
2017-04-11,SELL,AMD,13.3743,69411.7992
2017-04-12,BUY,TSLA,19.3708,47847.6804
2017-04-18,SELL,TSLA,19.5933,47847.6804
2017-04-19,BUY,AMD,13.1089,71401.7017
2017-04-25,SELL,AMD,13.7725,71401.7017
2017-04-26,BUY,VRTX,115.3847,8508.9593
2017-05-02,SELL,VRTX,117.4972,8508.9593
2017-05-03,BUY,AMD,10.6076,94100.6869
2017-05-09,SELL,AMD,10.3932,94100.6869
2017-05-10,BUY,LRCX,13.6196,71693.8034
2017-05-16,SELL,LRCX,13.9309,71693.8034
2017-05-17,BUY,NVDA,3.0922,322478.6819
2017-06-13,SELL,NVDA,3.6694,322478.6819
2017-06-14,BUY,TSLA,24.8406,47558.9475
2017-07-05,SELL,TSLA,21.3448,47558.9475
2017-07-19,BUY,NVDA,4.0014,253290.2105
2017-07-25,SELL,NVDA,4.0074,253290.2105
2017-07-26,BUY,VRTX,162.0781,6252.6801
2017-08-22,SELL,VRTX,154.2033,6252.6801
2017-08-30,BUY,NVDA,4.019,239523.5061
2017-09-26,SELL,NVDA,4.1713,239523.5061
2017-10-04,BUY,MU,39.6863,25135.3548
2017-10-10,SELL,MU,42.114,25135.3548
2017-10-11,BUY,NVDA,4.6317,228177.7809
2017-11-14,SELL,NVDA,5.1955,228177.7809
2017-11-15,BUY,MU,45.5048,26010.2796
2017-12-05,SELL,MU,41.3416,26010.2796
2017-12-06,BUY,MRVL,20.9201,51318.4395
2017-12-12,SELL,MRVL,21.2748,51318.4395
2017-12-13,BUY,MU,42.1842,25840.017
2017-12-19,SELL,MU,44.1204,25840.017
2017-12-20,BUY,INTC,41.6523,27327.3562
2018-01-03,SELL,INTC,39.638,27327.3562
2018-01-04,BUY,TTWO,127.2945,8495.7935
2018-01-09,SELL,TTWO,128.2881,8495.7935
2018-01-10,BUY,NVDA,5.4297,200410.3749
2018-01-17,SELL,NVDA,5.4549,200410.3749
2018-01-18,BUY,TXN,104.3576,10458.9838
2018-01-30,SELL,TXN,99.0579,10458.9838
2018-01-31,BUY,NFLX,25.6663,40301.4041
2018-02-06,SELL,NFLX,25.2314,40301.4041
2018-02-22,BUY,NFLX,26.4107,38440.167
2018-03-20,SELL,NFLX,30.1481,38440.167
2018-03-21,BUY,MU,61.265,18885.8989
2018-03-27,SELL,MU,52.5673,18885.8989
2018-05-09,BUY,NFLX,31.3635,31603.3012
2018-06-12,SELL,NFLX,34.5474,31603.3012
2018-06-13,BUY,AMD,16.6617,65423.1957
2018-06-26,SELL,AMD,15.8246,65423.1957
2018-06-27,BUY,NFLX,37.0694,27883.8298
2018-07-24,SELL,NFLX,33.9292,27883.8298
2018-07-25,BUY,AMD,16.3861,57644.1899
2018-10-09,SELL,AMD,27.8104,57644.1899
2019-02-21,BUY,AVGO,24.4208,65540.1191
2019-03-05,SELL,AVGO,24.0792,65540.1191
2019-03-06,BUY,PANW,36.5899,43061.8406
2019-03-19,SELL,PANW,37.8478,43061.8406
2019-03-20,BUY,INTU,246.1645,6610.1706
2019-03-26,SELL,INTU,246.1645,6610.1706
2019-03-27,BUY,WDAY,175.4085,9261.7286
2019-04-02,SELL,WDAY,179.2001,9261.7286
2019-04-03,BUY,LRCX,18.1328,91383.9991
2019-04-16,SELL,LRCX,18.4244,91383.9991
2019-04-17,BUY,MRVL,24.2888,69208.6987
2019-04-23,SELL,MRVL,24.533,69208.6987
2019-04-24,BUY,QCOM,78.5989,21567.4752
2019-05-14,SELL,QCOM,77.9652,21567.4752
2019-06-19,BUY,AMD,31.1386,53914.4646
2019-07-09,SELL,AMD,33.8441,53914.4646
2019-07-10,BUY,QCOM,67.9262,26819.8139
2019-07-16,SELL,QCOM,69.1229,26819.8139
2019-07-17,BUY,AMD,34.3036,53956.4364
2019-07-23,SELL,AMD,34.1913,53956.4364
2019-07-24,BUY,WDC,56.8099,32421.9584
2019-07-30,SELL,WDC,56.0472,32421.9584
2019-07-31,BUY,AMD,31.0876,58359.4151
2019-08-06,SELL,AMD,29.4643,58359.4151
2019-09-11,BUY,WDC,63.6833,26957.9155
2019-10-01,SELL,WDC,58.0281,26957.9155
2019-10-02,BUY,KLAC,15.0294,103916.9576
2019-10-08,SELL,KLAC,14.9781,103916.9576
2019-10-09,BUY,LRCX,22.3093,69656.3543
2019-10-22,SELL,LRCX,22.4796,69656.3543
2019-10-23,BUY,AAPL,57.6197,27132.0963
2019-10-29,SELL,AAPL,57.6458,27132.0963
2019-10-30,BUY,TSLA,20.5565,75963.6268
2019-11-05,SELL,TSLA,20.7007,75963.6268
2019-11-06,BUY,LRCX,26.3648,59548.5551
2019-11-12,SELL,LRCX,25.8385,59548.5551
2019-11-13,BUY,TSLA,22.586,68014.8402
2019-11-26,SELL,TSLA,21.4642,68014.8402
2019-11-27,BUY,DXCM,54.0143,26984.5626
2019-12-10,SELL,DXCM,51.1655,26984.5626
2019-12-11,BUY,TSLA,23.016,59891.6953
2020-03-03,SELL,TSLA,48.6495,59891.6953
2020-04-22,BUY,TSLA,47.7751,60890.3642
2020-05-05,SELL,TSLA,50.1309,60890.3642
2020-05-06,BUY,DXCM,87.0097,35026.0589
2020-05-27,SELL,DXCM,85.374,35026.0589
2020-05-28,BUY,TSLA,52.5845,56775.8703
2020-06-16,SELL,TSLA,64.0906,56775.8703
2020-06-17,BUY,CRWD,93.3003,38938.5624
2020-06-23,SELL,CRWD,98.5756,38938.5624
2020-06-24,BUY,TSLA,62.7019,61118.5724
2020-06-30,SELL,TSLA,70.4649,61118.5724
2020-07-01,BUY,DDOG,80.9107,53142.8279
2020-07-07,SELL,DDOG,81.5535,53142.8279
2020-07-08,BUY,TSLA,89.1329,48546.0706
2020-08-11,SELL,TSLA,89.6882,48546.0706
