symbol,entry_date,entry_px,shares,exit_date,exit_px,pnl,ret_pct,bars_held
AMD,2017-03-22,14.3952,69411.7992,2017-04-11,13.3743,-70865.22,-7.09,14
TSLA,2017-04-12,19.3708,47847.6804,2017-04-18,19.5933,10647.31,1.15,3
AMD,2017-04-19,13.1089,71401.7017,2017-04-25,13.7725,47382.89,5.06,4
VRTX,2017-04-26,115.3847,8508.9593,2017-05-02,117.4972,17975.3,1.83,4
AMD,2017-05-03,10.6076,94100.6869,2017-05-09,10.3932,-20174.93,-2.02,4
LRCX,2017-05-10,13.6196,71693.8034,2017-05-16,13.9309,22324.08,2.29,4
NVDA,2017-05-17,3.0922,322478.6819,2017-06-13,3.6694,186124.52,18.67,18
TSLA,2017-06-14,24.8406,47558.9475,2017-07-05,21.3448,-166256.7,-14.07,14
NVDA,2017-07-19,4.0014,253290.2105,2017-07-25,4.0074,1534.72,0.15,4
VRTX,2017-07-26,162.0781,6252.6801,2017-08-22,154.2033,-49238.63,-4.86,19
NVDA,2017-08-30,4.019,239523.5061,2017-09-26,4.1713,36488.12,3.79,18
MU,2017-10-04,39.6863,25135.3548,2017-10-10,42.114,61021.65,6.12,4
NVDA,2017-10-11,4.6317,228177.7809,2017-11-14,5.1955,128633.81,12.17,24
MU,2017-11-15,45.5048,26010.2796,2017-12-05,41.3416,-108287.31,-9.15,13
MRVL,2017-12-06,20.9201,51318.4395,2017-12-12,21.2748,18204.54,1.7,4
MU,2017-12-13,42.1842,25840.017,2017-12-19,44.1204,50030.37,4.59,4
INTC,2017-12-20,41.6523,27327.3562,2018-01-03,39.638,-55045.79,-4.84,8
TTWO,2018-01-04,127.2945,8495.7935,2018-01-09,128.2881,8441.62,0.78,3
NVDA,2018-01-10,5.4297,200410.3749,2018-01-17,5.4549,5059.31,0.46,4
TXN,2018-01-18,104.3576,10458.9838,2018-01-30,99.0579,-55430.08,-5.08,8
NFLX,2018-01-31,25.6663,40301.4041,2018-02-06,25.2314,-17526.79,-1.69,4
NFLX,2018-02-22,26.4107,38440.167,2018-03-20,30.1481,143666.96,14.15,18
MU,2018-03-21,61.265,18885.8989,2018-03-27,52.5673,-164263.45,-14.2,4
NFLX,2018-05-09,31.3635,31603.3012,2018-06-12,34.5474,100619.59,10.15,23
AMD,2018-06-13,16.6617,65423.1957,2018-06-26,15.8246,-54770.32,-5.02,9
NFLX,2018-06-27,37.0694,27883.8298,2018-07-24,33.9292,-87559.54,-8.47,18
AMD,2018-07-25,16.3861,57644.1899,2018-10-09,27.8104,658545.05,69.72,53
AVGO,2019-02-21,24.4208,65540.1191,2019-03-05,24.0792,-22389.52,-1.4,8
PANW,2019-03-06,36.5899,43061.8406,2019-03-19,37.8478,54169.79,3.44,9
INTU,2019-03-20,246.1645,6610.1706,2019-03-26,246.1645,0.0,0.0,4
WDAY,2019-03-27,175.4085,9261.7286,2019-04-02,179.2001,35116.06,2.16,4
LRCX,2019-04-03,18.1328,91383.9991,2019-04-16,18.4244,26645.48,1.61,9
MRVL,2019-04-17,24.2888,69208.6987,2019-04-23,24.533,16897.63,1.01,3
QCOM,2019-04-24,78.5989,21567.4752,2019-05-14,77.9652,-13666.24,-0.81,14
AMD,2019-06-19,31.1386,53914.4646,2019-07-09,33.8441,145865.06,8.69,13
QCOM,2019-07-10,67.9262,26819.8139,2019-07-16,69.1229,32094.11,1.76,4
AMD,2019-07-17,34.3036,53956.4364,2019-07-23,34.1913,-6059.31,-0.33,4
WDC,2019-07-24,56.8099,32421.9584,2019-07-30,56.0472,-24725.67,-1.34,4
AMD,2019-07-31,31.0876,58359.4151,2019-08-06,29.4643,-94734.45,-5.22,4
WDC,2019-09-11,63.6833,26957.9155,2019-10-01,58.0281,-152453.12,-8.88,14
KLAC,2019-10-02,15.0294,103916.9576,2019-10-08,14.9781,-5338.55,-0.34,4
LRCX,2019-10-09,22.3093,69656.3543,2019-10-22,22.4796,11865.06,0.76,9
AAPL,2019-10-23,57.6197,27132.0963,2019-10-29,57.6458,707.39,0.05,4
TSLA,2019-10-30,20.5565,75963.6268,2019-11-05,20.7007,10955.26,0.7,4
LRCX,2019-11-06,26.3648,59548.5551,2019-11-12,25.8385,-31341.87,-2.0,4
TSLA,2019-11-13,22.586,68014.8402,2019-11-26,21.4642,-76296.54,-4.97,9
DXCM,2019-11-27,54.0143,26984.5626,2019-12-10,51.1655,-76871.69,-5.27,8
TSLA,2019-12-11,23.016,59891.6953,2020-03-03,48.6495,1535233.78,111.37,55
TSLA,2020-04-22,47.7751,60890.3642,2020-05-05,50.1309,143443.53,4.93,9
DXCM,2020-05-06,87.0097,35026.0589,2020-05-27,85.374,-57290.06,-1.88,14
TSLA,2020-05-28,52.5845,56775.8703,2020-06-16,64.0906,653266.91,21.88,13
CRWD,2020-06-17,93.3003,38938.5624,2020-06-23,98.5756,205410.95,5.65,4
TSLA,2020-06-24,62.7019,61118.5724,2020-06-30,70.4649,474460.18,12.38,4
DDOG,2020-07-01,80.9107,53142.8279,2020-07-07,81.5535,34156.1,0.79,3
TSLA,2020-07-08,89.1329,48546.0706,2020-08-11,89.6882,26959.14,0.62,24
AMD,2020-08-12,84.3398,51542.0705,2020-08-18,83.3699,-49990.09,-1.15,4
TSLA,2020-08-19,122.5867,34997.1393,2020-09-22,138.4193,554095.34,12.92,23
TSLA,2020-09-30,139.979,34551.8646,2020-10-27,138.5661,-48815.01,-1.01,19
TSLA,2020-11-11,136.1027,35120.9947,2021-02-23,228.0201,3228229.63,67.54,69
CRWD,2021-02-24,204.771,39045.9983,2021-03-02,209.9706,203024.83,2.54,4
MU,2021-03-03,89.3945,91564.981,2021-03-09,89.5851,17453.43,0.21,4
AMAT,2021-04-07,139.1087,58872.944,2021-05-18,121.7826,-1020040.14,-12.46,29
WDC,2021-05-26,76.2797,93841.9001,2021-06-02,78.1571,176179.31,2.46,4
AMAT,2021-06-03,136.5878,53611.585,2021-06-08,136.0669,-27923.04,-0.38,3
NVDA,2021-06-09,17.0052,428286.7776,2021-07-27,18.8173,776111.19,10.66,33
INTU,2021-07-28,511.8256,15720.8326,2021-08-03,518.753,108903.79,1.35,4
NVDA,2021-08-04,19.8616,409945.398,2021-08-17,19.0622,-327712.18,-4.02,9
AMD,2021-08-18,105.6059,73878.2394,2021-08-24,109.9041,317539.96,4.07,4
NVDA,2021-08-25,21.7612,372522.4885,2021-09-21,20.8175,-351534.18,-4.34,18
PANW,2021-09-22,74.2863,104226.5246,2021-10-19,79.9861,594071.18,7.67,19
AMD,2021-10-20,118.8271,70045.8485,2021-10-26,125.504,467692.12,5.62,4
TSLA,2021-10-27,338.6368,25918.5701,2021-11-09,333.9513,-121440.13,-1.38,9
NVDA,2021-11-10,28.8649,299384.1993,2021-12-07,31.777,871815.81,10.09,18
MRVL,2021-12-08,90.7308,104686.6342,2022-01-04,87.8287,-303813.13,-3.2,18
TSLA,2022-01-05,355.0358,25855.9594,2022-01-25,299.6589,-1431821.97,-15.6,13
QCOM,2022-01-26,161.8509,47794.4797,2022-02-08,173.0836,536859.37,6.94,9
AAPL,2022-02-09,170.2804,48503.5998,2022-02-15,166.9092,-163515.09,-1.98,4
PANW,2022-02-16,82.1587,98379.7928,2022-02-23,74.5423,-749298.47,-9.27,4
MU,2022-02-24,89.3333,81959.6719,2022-03-01,86.7487,-211829.53,-2.89,3
PANW,2022-03-02,90.8442,78139.6369,2022-03-08,81.962,-694047.56,-9.78,4
AMGN,2022-03-09,229.3991,27873.8652,2022-03-22,234.3645,138404.06,2.16,9
PANW,2022-03-23,94.2746,69182.9573,2022-03-29,96.2209,134646.27,2.06,4
TSLA,2022-03-30,356.9511,18619.3611,2022-04-12,322.0257,-650288.57,-9.78,9
COST,2022-04-13,511.4832,11703.8538,2022-04-19,514.2609,32509.35,0.54,3
PANW,2022-04-20,97.7286,61488.7781,2022-04-26,90.6459,-435501.33,-7.25,4
AMGN,2022-04-27,246.5748,22568.3876,2022-05-03,230.1226,-371299.07,-6.67,4
TMUS,2022-05-04,130.8086,39639.5139,2022-05-10,121.5492,-367041.09,-7.08,4
AMGN,2022-05-11,238.4974,20169.8029,2022-06-07,244.4298,119655.62,2.49,17
TMUS,2022-06-08,137.696,35746.9863,2022-06-14,124.7676,-462151.34,-9.39,4
AMGN,2022-06-15,236.457,18831.8946,2022-06-22,236.2472,-3950.93,-0.09,4
WMT,2022-06-23,40.5228,109614.0365,2022-07-06,41.4552,102204.13,2.3,8
AMGN,2022-07-07,244.3399,18567.5983,2022-07-19,245.9984,30794.36,0.68,8
COST,2022-07-20,520.0316,8769.2655,2022-08-02,544.5195,214740.9,4.71,9
CDNS,2022-08-03,181.4565,26272.964,2022-08-30,174.9624,-170619.26,-3.58,19
AMZN,2022-08-31,129.2236,35515.4157,2022-09-07,126.0165,-113901.49,-2.48,4
GILD,2022-09-14,64.3234,69467.2742,2022-09-20,65.0623,51329.37,1.15,4
AXON,2022-11-16,185.3815,24341.5492,2022-11-29,183.724,-40346.12,-0.89,8
AMZN,2022-11-30,92.2814,48384.345,2022-12-06,90.3842,-91794.78,-2.06,4
AXON,2022-12-07,170.0146,25681.2463,2022-12-20,166.39,-93084.25,-2.13,9
AXON,2023-01-25,186.7295,22847.3223,2023-02-22,189.5053,63419.6,1.49,19
ABNB,2023-02-23,128.0277,33764.2925,2023-02-28,124.8624,-106874.12,-2.47,3
AXON,2023-03-01,206.7394,20359.6826,2023-05-02,215.686,182149.94,4.33,43
AMD,2023-05-03,83.185,52705.1277,2023-05-16,97.3438,746241.36,17.02,9
APP,2023-05-17,24.5032,209046.7017,2023-05-23,24.7728,56358.99,1.1,4
META,2023-05-24,244.9021,21112.0725,2023-05-31,259.59,310092.01,6.0,4
PLTR,2023-06-01,14.3584,381081.3969,2023-06-21,15.6864,506076.1,9.25,13
NVDA,2023-06-22,42.1846,141479.0326,2023-07-11,42.4043,31082.94,0.52,11
PLTR,2023-07-12,16.6949,358775.8001,2023-07-18,17.7334,372588.67,6.22,4
NVDA,2023-07-19,47.4098,133983.7166,2023-07-25,44.8646,-341015.36,-5.37,3
PLTR,2023-07-26,16.3954,366048.632,2023-08-15,15.6165,-285115.28,-4.75,14
NVDA,2023-08-16,44.3853,128584.4083,2023-08-22,47.935,456436.07,8.0,4
NVDA,2023-09-07,45.3079,135822.6178,2023-09-19,43.7293,-214409.58,-3.48,8
PLTR,2023-10-18,17.7733,333642.6277,2023-10-24,16.4852,-429765.07,-7.25,4
PLTR,2023-11-08,18.7418,293001.2175,2023-11-28,19.1912,131674.75,2.4,13
PDD,2023-11-29,139.121,40353.7445,2024-01-17,136.3352,-112417.46,-2.0,27
CRWD,2024-01-18,281.8067,19491.5105,2024-03-05,305.1217,454444.57,8.27,32
NVDA,2024-03-06,87.7282,67683.741,2024-03-26,95.5564,529841.86,8.92,14
MSTR,2024-03-27,195.2098,33078.6299,2024-04-16,130.1565,-2151874.03,-33.32,13
NVDA,2024-05-08,89.3058,48132.524,2024-07-09,130.2543,1970954.66,45.85,38
ARM,2024-07-10,182.7355,34254.1164,2024-07-16,179.5403,-109448.75,-1.75,4
NVDA,2024-07-17,120.9783,50754.2279,2024-07-23,122.7556,90205.49,1.47,4
ARM,2024-07-24,165.8409,37508.2569,2024-07-30,140.0896,-965886.38,-15.53,4
NVDA,2024-08-21,127.0292,41298.4904,2024-09-04,104.9024,-913803.44,-17.42,9
PLTR,2024-09-18,35.966,120263.0988,2024-09-24,37.4537,178915.41,4.14,4
APP,2024-09-25,127.9578,35145.1409,2025-01-14,323.7536,6881270.97,153.02,69
APP,2025-01-23,353.6088,32126.3867,2025-01-28,348.0271,-179319.85,-1.58,3
PLTR,2025-02-12,110.2643,101238.3531,2025-02-19,124.443,1435428.24,12.86,4
APP,2025-02-20,488.2764,25760.5345,2025-02-25,402.685,-2204880.21,-17.53,3
PLTR,2025-05-14,128.7166,80461.997,2025-08-19,173.5093,3604110.09,34.8,64
AMD,2025-08-20,165.4314,84255.9707,2025-09-03,161.9067,-296977.02,-2.13,9
PLTR,2025-09-04,154.5678,88115.3452,2025-09-09,155.736,102936.35,0.76,3
AVGO,2025-09-10,338.6213,40460.5103,2025-09-16,363.9931,1026555.97,7.49,4
APP,2025-09-17,601.5563,24442.9318,2025-09-23,638.6406,906449.02,6.16,4
WDC,2025-09-24,110.5738,140949.2142,2025-10-07,126.5898,2257442.61,14.48,9
SNDK,2025-10-08,121.128,147069.2597,2025-11-18,255.6359,19781977.27,111.05,28
SNDK,2025-12-03,196.1054,191407.655,2025-12-16,202.1762,1161997.59,3.1,8
SNDK,2025-12-24,246.1602,156955.523,2026-01-21,460.1887,33592955.15,86.95,17
SNDK,2026-01-28,499.4696,144380.5225,2026-02-10,589.3147,12971882.48,17.99,8
